angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.13362,-1.15529,0,2.1376,2.1027,0
-1.13352,-1.15529,0,2.13768,2.1027,0
-1.13342,-1.15526,0,2.13776,2.10267,0
-1.13333,-1.15517,0.003925,2.13783,2.10267,0.00019625
-1.13323,-1.15505,0.00721764,2.13791,2.10267,0.000547319
-1.13313,-1.15491,0.00990953,2.13798,2.10275,0.00101543
-1.13304,-1.15476,0.0140659,2.13806,2.10287,0.00166795
-1.13294,-1.15462,0.0180145,2.13814,2.10313,0.00248528
-1.13284,-1.15447,0.0214749,2.13821,2.10351,0.00343476
-1.13275,-1.15436,0.0243261,2.13829,2.104,0.00447933
-1.13265,-1.15421,0.0281978,2.13836,2.10456,0.00566525
-1.13255,-1.15407,0.0295499,2.13844,2.10522,0.00685948
-1.13246,-1.15389,0.0335965,2.13852,2.10598,0.00819633
-1.13236,-1.15369,0.0362778,2.13859,2.10674,0.0096004
-1.13226,-1.15351,0.0404241,2.13867,2.10755,0.0111416
-1.13217,-1.15331,0.0443631,2.13874,2.10845,0.0128027
-1.13207,-1.15305,0.0483958,2.13882,2.10967,0.0145823
-1.13197,-1.15279,0.0530992,2.1389,2.11081,0.0165082
-1.13188,-1.15253,0.0571313,2.13897,2.11191,0.0185393
-1.13178,-1.15229,0.0621247,2.13905,2.11313,0.0207186
-1.13168,-1.15203,0.0673046,2.13912,2.11433,0.0230479
-1.13159,-1.15174,0.0722255,2.1392,2.1156,0.0255068
-1.13149,-1.15148,0.0769003,2.13928,2.11685,0.0280764
-1.13139,-1.15119,0.0809053,2.13935,2.11805,0.0307179
-1.13129,-1.15093,0.0851461,2.13943,2.11924,0.0334393
-1.1312,-1.15061,0.0891749,2.1395,2.12043,0.0362261
-1.1311,-1.15032,0.0930023,2.13958,2.12142,0.0390649
-1.131,-1.14997,0.0986735,2.13965,2.12223,0.0420453
-1.13091,-1.14965,0.103625,2.13973,2.1229,0.0451243
-1.13081,-1.14927,0.109928,2.13981,2.12345,0.0483645
-1.13071,-1.14889,0.115189,2.13988,2.12389,0.0517057
-1.13062,-1.14851,0.120478,2.13996,2.12409,0.0551443
-1.13052,-1.14814,0.125938,2.14003,2.12415,0.058684
-1.13042,-1.1477,0.131125,2.14011,2.12404,0.0623061
-1.13032,-1.14729,0.135617,2.14018,2.12377,0.0659716
-1.13023,-1.14688,0.139885,2.14026,2.1234,0.0696673
-1.13013,-1.14648,0.143212,2.14033,2.12299,0.0733445
-1.13003,-1.14598,0.148408,2.14041,2.12241,0.0770977
-1.12993,-1.14555,0.152035,2.14049,2.12194,0.0808445
-1.12984,-1.14444,0.155918,2.14056,2.12084,0.0845982
-1.12974,-1.14406,0.159606,2.14064,2.12046,0.0883486
-1.12964,-1.14363,0.161947,2.14071,2.12005,0.0920285
-1.12955,-1.14322,0.165334,2.14079,2.11965,0.0956938
-1.12945,-1.14281,0.167825,2.14086,2.1193,0.0993004
-1.12935,-1.14241,0.169755,2.14094,2.11895,0.102823
-1.12925,-1.14197,0.172751,2.14101,2.11857,0.106319
-1.12916,-1.14156,0.174871,2.14109,2.11825,0.109747
-1.12906,-1.14116,0.177176,2.14116,2.11796,0.113119
-1.12896,-1.14075,0.180237,2.14124,2.1177,0.116474
-1.12886,-1.14034,0.181547,2.14131,2.11749,0.119728
-1.12877,-1.13994,0.183227,2.14139,2.11732,0.122903
-1.12867,-1.13956,0.183951,2.14147,2.11723,0.125955
-1.12857,-1.13915,0.185074,2.14154,2.11715,0.128911
-1.12847,-1.13877,0.185706,2.14162,2.11715,0.131751
-1.12837,-1.13837,0.186742,2.14169,2.1172,0.134501
-1.12828,-1.13799,0.186563,2.14177,2.11732,0.137104
-1.12818,-1.13764,0.186684,2.14184,2.11744,0.139583
-1.12808,-1.13732,0.186072,2.14192,2.1177,0.141907
-1.12798,-1.137,0.185055,2.14199,2.11796,0.144065
-1.12789,-1.13668,0.184088,2.14207,2.11837,0.146066
-1.12779,-1.13636,0.183606,2.14214,2.11883,0.147943
-1.1277,-1.1361,0.182276,2.14221,2.11941,0.149659
-1.1276,-1.13581,0.181012,2.14229,2.12008,0.151227
-1.12751,-1.13552,0.178648,2.14236,2.12084,0.152598
-1.12742,-1.13526,0.176839,2.14243,2.12171,0.15381
-1.12733,-1.13502,0.174684,2.1425,2.12267,0.154854
-1.12724,-1.13479,0.17191,2.14258,2.12366,0.155707
-1.12715,-1.13456,0.169275,2.14265,2.12468,0.156385
-1.12706,-1.13438,0.165899,2.14272,2.12561,0.156861
-1.12697,-1.13421,0.162692,2.14279,2.12665,0.157152
-1.12688,-1.13401,0.159645,2.14287,2.12755,0.157277
-1.12679,-1.13386,0.155588,2.14294,2.12848,0.157192
-1.1267,-1.13369,0.15246,2.14301,2.12924,0.156956
-1.1266,-1.13351,0.148762,2.14308,2.12982,0.156546
-1.12651,-1.13337,0.145249,2.14315,2.13023,0.155981
-1.12642,-1.13322,0.141476,2.14323,2.13046,0.155256
-1.12633,-1.13307,0.138327,2.1433,2.13046,0.15441
-1.12624,-1.13293,0.135772,2.14337,2.13034,0.153478
-1.12615,-1.13275,0.133344,2.14344,2.13005,0.152471
-1.12606,-1.13261,0.12973,2.14352,2.12979,0.151334
-1.12597,-1.13246,0.125569,2.14359,2.12953,0.150046
-1.12587,-1.13235,0.12278,2.14366,2.12933,0.148682
-1.12578,-1.13223,0.121002,2.14373,2.12912,0.147298
-1.12569,-1.13212,0.118004,2.1438,2.12892,0.145834
-1.1256,-1.132,0.116029,2.14388,2.12877,0.144344
-1.12551,-1.13185,0.114153,2.14395,2.1286,0.142834
-1.12542,-1.13174,0.110771,2.14402,2.12848,0.141231
-1.12533,-1.13159,0.108721,2.14409,2.12834,0.139605
-1.12524,-1.13148,0.106774,2.14416,2.12822,0.137964
-1.12514,-1.13136,0.104924,2.14424,2.12811,0.136312
-1.12505,-1.13127,0.101568,2.14431,2.12802,0.134575
-1.12496,-1.13113,0.0999785,2.14438,2.12787,0.132845
-1.12487,-1.13104,0.0977416,2.14445,2.12779,0.13109
-1.12478,-1.13092,0.0972156,2.14452,2.12767,0.129396
-1.12469,-1.13081,0.0930817,2.14459,2.12755,0.12758
-1.1246,-1.13072,0.0891545,2.14467,2.12747,0.125659
-1.1245,-1.13063,0.0865866,2.14474,2.12738,0.123705
-1.12441,-1.13055,0.0861822,2.14481,2.12729,0.121829
-1.12432,-1.13046,0.085362,2.14488,2.1272,0.120006
-1.12423,-1.13034,0.0829837,2.14495,2.12709,0.118155
-1.12414,-1.13028,0.0818873,2.14503,2.12703,0.116341
-1.12405,-1.1302,0.0792467,2.1451,2.12694,0.114487
-1.12395,-1.13014,0.0783371,2.14517,2.12691,0.112679
-1.12386,-1.13008,0.0744203,2.14524,2.12686,0.110766
-1.12377,-1.12999,0.073752,2.14531,2.12677,0.108915
-1.12368,-1.12991,0.0731172,2.14538,2.12668,0.107126
-1.12359,-1.12988,0.0722234,2.14546,2.12668,0.10538
-1.12349,-1.12982,0.0686122,2.14553,2.12662,0.103542
-1.1234,-1.12976,0.0675075,2.1456,2.12657,0.10174
-1.12331,-1.12973,0.0664581,2.14567,2.12654,0.0999762
-1.12322,-1.12967,0.0634259,2.14574,2.12648,0.0981487
-1.12313,-1.12964,0.0602546,2.14581,2.12645,0.096254
-1.12304,-1.12961,0.0572419,2.14589,2.12645,0.0943034
-1.12294,-1.12959,0.0543798,2.14596,2.12642,0.0923072
-1.12285,-1.12956,0.0519515,2.14603,2.12639,0.0902894
-1.12276,-1.12953,0.0516799,2.1461,2.12636,0.088359
-1.12267,-1.1295,0.0509857,2.14617,2.12633,0.0864903
-1.12258,-1.1295,0.0484364,2.14624,2.12633,0.0845876
-1.12248,-1.12947,0.0460146,2.14631,2.12633,0.0826589
-1.12239,-1.12947,0.0437139,2.14639,2.12633,0.0807117
-1.1223,-1.12944,0.042255,2.14646,2.1263,0.0787889
-1.1222,-1.12944,0.0401423,2.14653,2.1263,0.0768565
-1.12211,-1.12944,0.0381352,2.1466,2.1263,0.0749205
-1.12201,-1.12941,0.0362284,2.14667,2.12627,0.0729859
-1.12191,-1.12941,0.034417,2.14674,2.1263,0.0710574
-1.12181,-1.12941,0.0326961,2.14682,2.1263,0.0691394
-1.12172,-1.12938,0.0310613,2.14689,2.12627,0.0672355
-1.12162,-1.12938,0.0295083,2.14696,2.12627,0.0653491
-1.12152,-1.12938,0.0280328,2.14703,2.12627,0.0634833
-1.12142,-1.12938,0.0266312,2.1471,2.1263,0.0616407
-1.12133,-1.12938,0.0252996,2.14717,2.1263,0.0598236
-1.12123,-1.12938,0.0240347,2.14724,2.1263,0.0580342
-1.12113,-1.12935,0.0239959,2.14732,2.12627,0.0563323
-1.12103,-1.12935,0.0227961,2.14739,2.12627,0.0546555
-1.12093,-1.12932,0.0216563,2.14746,2.12625,0.0530055
-1.12084,-1.12932,0.0205735,2.14753,2.12625,0.0513839
-1.12074,-1.1293,0.0195448,2.1476,2.12622,0.0497919
-1.12064,-1.1293,0.0185676,2.14767,2.12622,0.0482307
-1.12054,-1.12924,0.0176392,2.14774,2.12616,0.0467011
-1.12044,-1.12921,0.0195193,2.14782,2.12616,0.0453421
-1.12035,-1.12918,0.019997,2.14789,2.12613,0.0440748
-1.12025,-1.12915,0.0204509,2.14796,2.1261,0.0428936
-1.12015,-1.12912,0.020882,2.14803,2.12607,0.041793
-1.12005,-1.12909,0.0217277,2.1481,2.12607,0.0407898
-1.11995,-1.12906,0.0225312,2.14817,2.12604,0.0398768
-1.11986,-1.12903,0.0241666,2.14824,2.12601,0.0390913
-1.11976,-1.12898,0.0229583,2.14831,2.12595,0.0382847
-1.11966,-1.12892,0.0229734,2.14839,2.12595,0.0375191
-1.11956,-1.12889,0.0245867,2.14846,2.12593,0.0368725
-1.11946,-1.12883,0.0233574,2.14853,2.1259,0.0361967
-1.11936,-1.1288,0.0221895,2.1486,2.12587,0.0354964
-1.11927,-1.12877,0.023406,2.14867,2.12587,0.0348918
-1.11917,-1.12874,0.0245616,2.14874,2.12584,0.0343753
-1.11907,-1.12868,0.0233335,2.14881,2.12581,0.0338232
-1.11897,-1.12866,0.0233298,2.14888,2.12578,0.0332986
-1.11887,-1.1286,0.0244892,2.14895,2.12572,0.0328581
-1.11877,-1.12854,0.0232648,2.14903,2.12569,0.0323784
-1.11868,-1.12851,0.0235552,2.1491,2.12566,0.0319373
-1.11858,-1.12848,0.0247034,2.14917,2.12566,0.0315756
-1.11848,-1.12842,0.0234682,2.14924,2.12563,0.0311702
-1.11838,-1.12839,0.0230217,2.14931,2.12561,0.0307628
-1.11828,-1.12836,0.0241965,2.14938,2.12561,0.0304345
-1.11818,-1.12834,0.0248765,2.14945,2.12561,0.0301566
-1.11808,-1.12828,0.0250864,2.14952,2.12555,0.0299031
-1.11799,-1.12822,0.024995,2.14959,2.12552,0.0296577
-1.11789,-1.12819,0.0237453,2.14966,2.12555,0.029362
-1.11779,-1.12813,0.0260469,2.14973,2.12552,0.0291963
