angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15437,-1.17645,0,1.75535,1.73302,0
-1.1543,-1.17645,0,1.75535,1.73302,0
-1.15423,-1.17645,0,1.75534,1.73302,0
-1.15416,-1.1764,0.00232593,1.75534,1.73302,0.000116296
-1.15409,-1.17634,0.00220963,1.75534,1.73302,0.000220963
-1.15402,-1.17631,0.00326211,1.75533,1.73305,0.00037302
-1.15395,-1.17628,0.00498882,1.75533,1.73311,0.00060381
-1.15388,-1.17622,0.00473938,1.75533,1.73319,0.000810589
-1.1538,-1.17619,0.00726445,1.75532,1.73328,0.00113328
-1.15373,-1.17613,0.00879104,1.75532,1.73337,0.00151617
-1.15366,-1.17608,0.0102413,1.75532,1.73345,0.00195243
-1.15359,-1.17602,0.00972924,1.75531,1.73357,0.00234127
-1.15352,-1.17599,0.0111326,1.75531,1.73372,0.00278083
-1.15345,-1.1759,0.013338,1.75531,1.73383,0.00330869
-1.15338,-1.17584,0.0157239,1.7553,1.73401,0.00392945
-1.15331,-1.17578,0.0179905,1.7553,1.73418,0.0046325
-1.15324,-1.1757,0.0189808,1.7553,1.7343,0.00534991
-1.15316,-1.17564,0.0207938,1.75529,1.7345,0.00612211
-1.15309,-1.17555,0.023243,1.75529,1.73465,0.00697815
-1.15302,-1.17549,0.0239706,1.75529,1.73479,0.00782777
-1.15295,-1.17538,0.025098,1.75528,1.73491,0.00869128
-1.15288,-1.17529,0.0268959,1.75528,1.73505,0.00960151
-1.15281,-1.1752,0.0274409,1.75528,1.73517,0.0104935
-1.15274,-1.17514,0.0295578,1.75527,1.73529,0.0114467
-1.15267,-1.17503,0.0320049,1.75527,1.73532,0.0124746
-1.1526,-1.17494,0.0331667,1.75527,1.73537,0.0135092
-1.15253,-1.17485,0.0349972,1.75526,1.7354,0.0145836
-1.15245,-1.17474,0.0351372,1.75526,1.73534,0.0156113
-1.15238,-1.17465,0.0345433,1.75526,1.73532,0.0165579
-1.15231,-1.17456,0.035142,1.75525,1.73523,0.0174871
-1.15224,-1.17445,0.0368738,1.75525,1.73514,0.0184564
-1.15217,-1.17436,0.0380829,1.75524,1.73505,0.0194378
-1.1521,-1.17427,0.0389408,1.75524,1.73497,0.0204129
-1.15203,-1.17419,0.0397558,1.75524,1.73488,0.0213801
-1.15196,-1.17407,0.0384949,1.75523,1.73476,0.0222358
-1.15189,-1.17398,0.037297,1.75523,1.73468,0.0229889
-1.15181,-1.17389,0.0368858,1.75523,1.73459,0.0236837
-1.15174,-1.17378,0.0385304,1.75522,1.73447,0.024426
-1.15167,-1.17369,0.0396567,1.75522,1.73439,0.0251876
-1.1516,-1.17357,0.0411627,1.75522,1.73427,0.0259863
-1.15153,-1.17346,0.0421574,1.75521,1.73415,0.0267949
-1.15146,-1.17337,0.0439745,1.75521,1.73407,0.0276539
-1.15139,-1.17326,0.0457008,1.75521,1.73398,0.0285562
-1.15133,-1.17314,0.0461778,1.75521,1.73386,0.0294373
-1.15126,-1.17305,0.0457587,1.7552,1.73377,0.0302534
-1.15119,-1.17294,0.0478319,1.7552,1.73372,0.0311323
-1.15113,-1.17282,0.046894,1.7552,1.73363,0.0319204
-1.15106,-1.1727,0.0484743,1.75519,1.73354,0.0327481
-1.15099,-1.17259,0.0499756,1.75519,1.73348,0.0336094
-1.15093,-1.17247,0.0505296,1.75519,1.73343,0.0344554
-1.15086,-1.17235,0.0519281,1.75519,1.73334,0.0353291
-1.15079,-1.17221,0.0539835,1.75518,1.73325,0.0362618
-1.15072,-1.17209,0.0540464,1.75518,1.73322,0.037151
-1.15066,-1.17198,0.0552691,1.75518,1.73316,0.0380569
-1.15059,-1.17186,0.0552677,1.75518,1.73313,0.0389175
-1.15052,-1.17174,0.0559932,1.75517,1.73308,0.0397713
-1.15046,-1.1716,0.0575546,1.75517,1.73305,0.0406604
-1.15039,-1.17145,0.0586019,1.75517,1.73299,0.0415575
