angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15086,-1.18974,0,1.75233,1.71092,0
-1.15065,-1.18974,0,1.75237,1.71092,0
-1.15045,-1.18974,0,1.75241,1.71095,0
-1.15025,-1.18974,0,1.75245,1.71101,-0.0610556
-1.15004,-1.18971,0,1.75249,1.71113,-0.0697778
-1.14984,-1.18968,0,1.75253,1.71121,-0.0785
-1.14963,-1.18965,0,1.75257,1.71142,-0.119204
-1.14943,-1.18959,0.0377963,1.75261,1.71162,-0.151185
-1.14922,-1.18954,0.0290741,1.75265,1.71185,-0.157
-1.14902,-1.18948,0.0377963,1.75269,1.71214,-0.220963
-1.14881,-1.18942,0.00581481,1.75272,1.71246,-0.229685
-1.14861,-1.18936,0.00581481,1.75276,1.71284,-0.252944
-1.14841,-1.1893,0.0290741,1.7528,1.71328,-0.270389
-1.1482,-1.18919,0.0697778,1.75284,1.71368,-0.284926
-1.148,-1.1891,0.0552407,1.75288,1.71412,-0.284926
-1.14779,-1.18901,0.0552407,1.75292,1.7145,-0.311093
-1.14759,-1.1889,0.0290741,1.75296,1.71508,-0.261667
-1.14738,-1.18881,0.0697778,1.75299,1.71549,-0.284926
-1.14718,-1.18869,0.0697778,1.75303,1.71586,-0.261667
-1.14697,-1.18852,0.0697778,1.75307,1.71618,-0.220963
-1.14677,-1.1884,0.0697778,1.75311,1.71648,-0.220963
-1.14656,-1.18832,0.0465185,1.75315,1.71679,-0.197704
-1.14636,-1.18817,0.0552407,1.75318,1.71703,-0.165722
-1.14615,-1.188,0.0610556,1.75322,1.71714,-0.165722
-1.14595,-1.18785,0.0610556,1.75326,1.71729,-0.151185
-1.14574,-1.1877,0.0785,1.7533,1.71741,-0.133741
-1.14554,-1.18756,0.0785,1.75333,1.71749,-0.133741
-1.14535,-1.18744,0.0872222,1.75339,1.71761,-0.133741
-1.14516,-1.18733,0.0697778,1.75346,1.71773,-0.133741
-1.14497,-1.18721,0.0610556,1.75353,1.71784,-0.125019
-1.14478,-1.18709,0.0785,1.75359,1.71793,-0.165722
-1.1446,-1.18698,0.0872222,1.75366,1.7181,-0.151185
-1.14441,-1.18686,0.0697778,1.75373,1.71825,-0.142463
-1.14422,-1.18675,0.0697778,1.75379,1.71842,-0.174444
-1.14404,-1.18663,0.0552407,1.75386,1.7186,-0.183167
-1.14385,-1.18651,0.0552407,1.75392,1.71889,-0.206426
-1.14366,-1.1864,0.0785,1.75399,1.71918,-0.215148
-1.14347,-1.18625,0.0785,1.75406,1.71947,-0.238407
-1.14329,-1.18613,0.0552407,1.75412,1.71979,-0.252944
-1.1431,-1.18605,0.0610556,1.75419,1.72017,-0.279111
-1.14291,-1.18593,0.0610556,1.75425,1.7206,-0.30237
-1.14272,-1.18579,0.0785,1.75432,1.7211,-0.348889
-1.14253,-1.18564,0.093037,1.75438,1.72162,-0.375056
-1.14235,-1.1855,0.0697778,1.75445,1.72226,-0.389593
-1.14216,-1.18535,0.0872222,1.75451,1.72313,-0.430296
-1.14197,-1.1852,0.0785,1.75458,1.72392,-0.476815
-1.14178,-1.18506,0.0697778,1.75465,1.7247,-0.476815
-1.14159,-1.18488,0.0697778,1.75471,1.72569,-0.508796
-1.14141,-1.18471,0.0872222,1.75478,1.72653,-0.540778
-1.14122,-1.18456,0.0872222,1.75484,1.72749,-0.5495
-1.14103,-1.18439,0.0697778,1.7549,1.72851,-0.5495
-1.14084,-1.18422,0.0697778,1.75497,1.72933,-0.566944
-1.14065,-1.18404,0.093037,1.75503,1.73026,-0.540778
-1.14047,-1.18387,0.093037,1.7551,1.73122,-0.534963
-1.14028,-1.18366,0.093037,1.75516,1.732,-0.508796
-1.14009,-1.18349,0.093037,1.75523,1.73273,-0.453556
-1.1399,-1.18323,0.101759,1.75529,1.73325,-0.38087
-1.13971,-1.18305,0.093037,1.75536,1.73375,-0.32563
-1.13952,-1.18285,0.0872222,1.75542,1.73406,-0.284926
-1.13934,-1.18265,0.093037,1.75548,1.7343,-0.215148
-1.13915,-1.18241,0.0785,1.75555,1.7345,-0.206426
-1.13896,-1.18218,0.110481,1.75561,1.73459,-0.174444
-1.13877,-1.18201,0.101759,1.75568,1.73473,-0.165722
-1.13859,-1.18177,0.110481,1.75575,1.73476,-0.157
-1.13841,-1.18157,0.110481,1.75583,1.73488,-0.165722
-1.13823,-1.18137,0.093037,1.75591,1.73502,-0.174444
-1.13805,-1.18111,0.110481,1.75598,1.73511,-0.197704
-1.13787,-1.18093,0.125019,1.75606,1.73526,-0.197704
-1.13769,-1.18073,0.119204,1.75614,1.7354,-0.215148
-1.13751,-1.18055,0.110481,1.75622,1.73558,-0.188981
-1.13733,-1.18038,0.125019,1.7563,1.73575,-0.229685
-1.13715,-1.1802,0.110481,1.75638,1.73595,-0.24713
-1.13697,-1.18,0.119204,1.75645,1.73619,-0.229685
-1.13679,-1.1798,0.119204,1.75653,1.73639,-0.238407
-1.13661,-1.17959,0.119204,1.75661,1.73665,-0.279111
-1.13643,-1.17939,0.110481,1.75669,1.73694,-0.284926
-1.13625,-1.17916,0.110481,1.75677,1.73729,-0.284926
-1.13607,-1.17892,0.125019,1.75684,1.73758,-0.311093
-1.13589,-1.17872,0.142463,1.75692,1.73805,-0.316907
-1.13571,-1.17846,0.125019,1.757,1.73837,-0.348889
-1.13553,-1.17823,0.119204,1.75708,1.73883,-0.343074
-1.13535,-1.17802,0.119204,1.75715,1.73927,-0.38087
-1.13517,-1.17782,0.125019,1.75723,1.73971,-0.389593
-1.13499,-1.17762,0.119204,1.75731,1.74026,-0.430296
-1.13481,-1.17741,0.119204,1.75739,1.74098,-0.439019
-1.13463,-1.17715,0.110481,1.75746,1.74154,-0.471
-1.13445,-1.17695,0.110481,1.75754,1.74223,-0.485537
-1.13426,-1.17669,0.110481,1.75762,1.7429,-0.453556
-1.13408,-1.17645,0.125019,1.75769,1.74346,-0.439019
-1.1339,-1.17625,0.133741,1.75777,1.74398,-0.412852
-1.13372,-1.17605,0.110481,1.75785,1.74456,-0.389593
-1.13354,-1.17584,0.110481,1.75792,1.74503,-0.366333
-1.13336,-1.17564,0.110481,1.758,1.74537,-0.316907
-1.13318,-1.17544,0.119204,1.75808,1.74572,-0.284926
-1.133,-1.17523,0.110481,1.75815,1.74599,-0.252944
-1.13282,-1.17506,0.101759,1.75823,1.74619,-0.238407
-1.13264,-1.17488,0.093037,1.75831,1.74639,-0.188981
-1.13246,-1.17468,0.093037,1.75838,1.74645,-0.151185
-1.13227,-1.17453,0.110481,1.75846,1.74654,-0.125019
-1.13209,-1.17436,0.0872222,1.75853,1.74657,-0.110481
-1.13191,-1.17421,0.0872222,1.75861,1.74657,-0.0872222
-1.13173,-1.17407,0.0610556,1.75869,1.74657,-0.0785
-1.13155,-1.17389,0.101759,1.75876,1.74648,-0.0785
-1.13137,-1.17375,0.0872222,1.75884,1.74648,-0.0465185
-1.13119,-1.17357,0.0872222,1.75891,1.74642,-0.0552407
-1.13101,-1.17346,0.0785,1.759,1.74642,-0.0377963
-1.13084,-1.17331,0.093037,1.75909,1.74639,-0.0697778
-1.13067,-1.17317,0.0785,1.75919,1.74642,-0.0697778
-1.1305,-1.17302,0.0785,1.75928,1.74642,-0.0785
-1.13033,-1.17288,0.0785,1.75937,1.74645,-0.0785
-1.13015,-1.17273,0.0610556,1.75946,1.74645,-0.0872222
-1.12998,-1.17262,0.0785,1.75955,1.74651,-0.0697778
-1.12981,-1.1725,0.0697778,1.75964,1.74654,-0.0697778
-1.12964,-1.17235,0.0872222,1.75973,1.74654,-0.0872222
-1.12946,-1.17227,0.0377963,1.75982,1.7466,-0.0697778
-1.12929,-1.17215,0.0872222,1.75991,1.7466,-0.0610556
-1.12912,-1.17203,0.0552407,1.76,1.7466,-0.0697778
-1.12894,-1.17192,0.0785,1.76009,1.74657,-0.014537
-1.12877,-1.17183,0.0465185,1.76018,1.74657,-0.0377963
-1.1286,-1.17171,0.0377963,1.76027,1.74651,-0.014537
-1.12843,-1.17166,0,1.76036,1.74651,-0.00581481
-1.12825,-1.17157,0.0610556,1.76045,1.74645,0
-1.12808,-1.17148,0.0552407,1.76054,1.74636,0
-1.12791,-1.17139,0.0552407,1.76063,1.74631,0
-1.12773,-1.17134,0.0377963,1.76072,1.74625,0
-1.12756,-1.17128,0,1.76081,1.74619,0
-1.12739,-1.17122,0.00581481,1.7609,1.74613,0
-1.12721,-1.17116,0.0610556,1.76099,1.74607,0
-1.12704,-1.17107,0.0610556,1.76108,1.74599,0
-1.12687,-1.17105,0.0377963,1.76116,1.74596,0
-1.12669,-1.17102,0.00581481,1.76125,1.74593,0
-1.12652,-1.17099,0,1.76134,1.7459,0
-1.12635,-1.17099,0,1.76143,1.7459,0
-1.12617,-1.17096,0.0290741,1.76152,1.74587,0
-1.126,-1.17093,0,1.76161,1.74584,0
-1.12583,-1.17093,0,1.7617,1.74584,0
-1.12565,-1.1709,0,1.76179,1.74581,0
-1.12548,-1.1709,0,1.76188,1.74581,0
-1.12531,-1.1709,0,1.76196,1.74581,0
-1.12513,-1.1709,0,1.76205,1.74581,0
-1.12496,-1.1709,0,1.76214,1.74581,0
-1.12478,-1.1709,0,1.76223,1.74581,0
-1.12461,-1.1709,0,1.76232,1.74581,0
-1.12444,-1.1709,0,1.7624,1.74581,0
-1.12426,-1.1709,0,1.76249,1.74581,0
-1.12409,-1.1709,0,1.76258,1.74581,0
-1.12391,-1.1709,0,1.76267,1.74581,0
-1.12374,-1.1709,0,1.76276,1.74581,0
-1.12356,-1.1709,0,1.76284,1.74581,0
-1.12339,-1.1709,0,1.76293,1.74581,0
-1.12322,-1.1709,0,1.76302,1.74581,0
-1.12304,-1.1709,0,1.76311,1.74581,0
-1.12287,-1.1709,0,1.76319,1.74581,0
