angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-0.97065 -0.933423 0 2.28323 2.27554 0
-0.97064 -0.933423 0 2.28299 2.27554 0
-0.97064 -0.933481 0 2.28275 2.2756 0
-0.97063 -0.933743 -0.110481 2.2825 2.27586 0
-0.97062 -0.934062 -0.197704 2.28226 2.27618 0
-0.97061 -0.934382 -0.215148 2.28201 2.2765 0
-0.9706 -0.934586 -0.125019 2.28177 2.2767 0
-0.97059 -0.934586 0 2.28153 2.2767 0
-0.97058 -0.934469 0.0697778 2.28128 2.27659 0
-0.97057 -0.934353 0.0785 2.28104 2.27647 0
-0.97056 -0.934353 0 2.28079 2.27647 0
-0.97055 -0.934673 -0.174444 2.28055 2.27679 0
-0.97054 -0.935109 -0.284926 2.2803 2.27723 0
-0.97053 -0.935487 -0.261667 2.28006 2.27758 0.0610556
-0.97052 -0.935632 -0.142463 2.27982 2.27769 0.0232593
-0.97051 -0.935487 0 2.27957 2.27749 0.0465185
-0.9705 -0.935138 0.197704 2.27933 2.27711 0.0377963
-0.97049 -0.934906 0.183167 2.27908 2.27685 0
-0.97048 -0.934847 0.0377963 2.27884 2.27676 0.014537
-0.97047 -0.935516 -0.311093 2.2786 2.27731 0.0465185
-0.97046 -0.936214 -0.421574 2.27835 2.27792 0.0697778
-0.97045 -0.936737 -0.334352 2.27811 2.27836 0.0610556
-0.97044 -0.936824 -0.093037 2.27786 2.27836 0.0232593
-0.97043 -0.936534 0.157 2.27762 2.27798 0.0552407
-0.97042 -0.936039 0.279111 2.27737 2.27743 0.0610556
-0.97041 -0.935662 0.252944 2.27713 2.27696 0.0610556
-0.9704 -0.935632 0 2.27689 2.27688 0.0465185
-0.97039 -0.936039 -0.220963 2.27664 2.27723 0.0610556
-0.97038 -0.936621 -0.357611 2.2764 2.27775 0.014537
-0.97037 -0.937115 -0.32563 2.27615 2.27819 0.0290741
-0.97036 -0.937261 -0.125019 2.27591 2.27824 0.0552407
-0.97034 -0.937086 0.0610556 2.27566 2.27807 0
-0.97033 -0.936679 0.229685 2.27542 2.27763 0
-0.97032 -0.936388 0.215148 2.27517 2.27734 0
-0.97031 -0.936388 0 2.27493 2.27731 0
-0.9703 -0.936737 -0.215148 2.27469 2.27766 0
-0.97029 -0.937232 -0.334352 2.27444 2.27816 0
-0.97028 -0.937609 -0.284926 2.2742 2.27851 0
-0.97027 -0.937726 -0.119204 2.27395 2.27862 0
-0.97026 -0.93758 0.00581481 2.27371 2.27848 0
-0.97024 -0.937232 0.238407 2.27346 2.27813 0
-0.97023 -0.936912 0.238407 2.27322 2.27781 0
-0.97022 -0.936854 0.0872222 2.27297 2.27775 0
-0.97021 -0.937028 -0.0465185 2.27273 2.27792 0
-0.9702 -0.937493 -0.293648 2.27249 2.27839 0
-0.97019 -0.938046 -0.357611 2.27224 2.27891 0.0552407
-0.97017 -0.938336 -0.220963 2.272 2.2792 0
-0.97016 -0.938307 0 2.27175 2.27917 0
-0.97015 -0.9379 0.215148 2.27151 2.27874 0.00581481
-0.97014 -0.937464 0.293648 2.27126 2.2783 0
-0.97013 -0.937232 0.197704 2.27102 2.27807 0
-0.97011 -0.93729 0 2.27077 2.27813 0
-0.9701 -0.937668 -0.24713 2.27053 2.27848 0.0552407
-0.97009 -0.938191 -0.334352 2.27028 2.27894 0.0610556
-0.97008 -0.938598 -0.206426 2.27004 2.27926 0.0290741
-0.97007 -0.938569 -0.00581481 2.26979 2.27917 0.0290741
-0.97005 -0.93822 0.206426 2.26955 2.27877 0.00581481
-0.97004 -0.937842 0.24713 2.26931 2.27833 0.0697778
-0.97003 -0.937668 0.133741 2.26906 2.27807 0.0377963
-0.97002 -0.937842 0 2.26882 2.27819 0
-0.97 -0.938336 -0.279111 2.26857 2.27859 0.0610556
-0.96999 -0.938889 -0.366333 2.26833 2.27903 0.0465185
-0.96998 -0.939238 -0.261667 2.26808 2.27926 0.0610556
-0.96996 -0.939238 0 2.26784 2.27912 0.0785
-0.96996 -0.93886 0.229685 2.26759 2.27862 0.0610556
-0.96995 -0.938394 0.293648 2.26735 2.27804 0.0872222
-0.96994 -0.938162 0.142463 2.2671 2.27769 0.0785
-0.96993 -0.938307 0 2.26686 2.27775 0.0697778
-0.96992 -0.938831 -0.30237 2.26661 2.27816 0.0552407
-0.96991 -0.939412 -0.389593 2.26637 2.27862 0.0785
-0.9699 -0.939819 -0.30237 2.26612 2.27885 0.093037
-0.96989 -0.939877 -0.014537 2.26588 2.27877 0.0872222
-0.96989 -0.939499 0.197704 2.26563 2.27824 0.101759
-0.96988 -0.939034 0.30237 2.26539 2.27763 0.0785
-0.96987 -0.938802 0.174444 2.26514 2.27731 0.0872222
-0.96986 -0.93886 0 2.2649 2.27726 0.0552407
-0.96985 -0.939296 -0.270389 2.26465 2.27758 0.093037
-0.96984 -0.939848 -0.38087 2.26441 2.27801 0.0872222
-0.96983 -0.940313 -0.334352 2.26416 2.27827 0.101759
-0.96982 -0.940401 -0.0697778 2.26392 2.27822 0.093037
-0.96981 -0.940168 0.125019 2.26367 2.27784 0.119204
-0.9698 -0.939761 0.261667 2.26343 2.27728 0.0872222
-0.96979 -0.939528 0.183167 2.26318 2.27694 0.093037
-0.96978 -0.939557 0 2.26293 2.27685 0.0465185
-0.96977 -0.939964 -0.220963 2.26269 2.27711 0.093037
-0.96976 -0.940488 -0.357611 2.26244 2.27749 0.101759
-0.96975 -0.940982 -0.293648 2.2622 2.27778 0.110481
-0.96974 -0.941098 -0.0785 2.26195 2.27772 0.110481
-0.96973 -0.940924 0.0785 2.26171 2.27737 0.093037
