angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-0.97065,-1.01297,0.0377963,2.28323,2.24481,0.0290741
-0.97064,-1.01297,0,2.28299,2.24481,0
-0.97064,-1.01294,0,2.28275,2.24478,0
-0.97063,-1.01282,0.0465185,2.2825,2.24469,0
-0.97062,-1.01268,0.0872222,2.28226,2.24455,0
-0.97061,-1.01253,0.101759,2.28201,2.2444,0
-0.9706,-1.01239,0.0785,2.28177,2.24426,0
-0.97059,-1.01227,0.093037,2.28153,2.24417,-0.0552407
-0.97058,-1.01216,0.0610556,2.28128,2.24408,-0.0377963
-0.97057,-1.01204,0.0872222,2.28104,2.244,-0.0377963
-0.97056,-1.01189,0.101759,2.28079,2.24388,-0.014537
-0.97055,-1.01175,0.0872222,2.28055,2.24376,-0.0465185
-0.97054,-1.0116,0.125019,2.2803,2.24365,-0.0465185
-0.97053,-1.01143,0.125019,2.28006,2.24353,-0.0377963
-0.97052,-1.0112,0.133741,2.27982,2.24336,0
-0.97051,-1.01099,0.125019,2.27957,2.24321,-0.0552407
-0.9705,-1.01073,0.133741,2.27933,2.24298,-0.0552407
-0.97049,-1.01053,0.119204,2.27908,2.24283,0
-0.97048,-1.01032,0.133741,2.27884,2.24269,-0.0377963
-0.97047,-1.01009,0.142463,2.2786,2.24254,-0.0232593
-0.97046,-1.0098,0.165722,2.27835,2.24234,-0.0465185
-0.97045,-1.00957,0.183167,2.27811,2.24216,-0.0552407
-0.97044,-1.00928,0.183167,2.27786,2.24196,-0.0610556
-0.97043,-1.00902,0.183167,2.27762,2.24179,-0.0465185
-0.97042,-1.00872,0.188981,2.27737,2.24161,-0.0785
-0.97041,-1.00843,0.197704,2.27713,2.24147,-0.0610556
-0.9704,-1.00814,0.183167,2.27689,2.24129,-0.0872222
-0.97039,-1.00785,0.197704,2.27664,2.24115,-0.0785
-0.97038,-1.00753,0.197704,2.2764,2.24097,-0.101759
-0.97037,-1.00718,0.215148,2.27615,2.24083,-0.093037
-0.97036,-1.00684,0.188981,2.27591,2.24065,-0.101759
-0.97034,-1.00652,0.197704,2.27566,2.24051,-0.110481
-0.97033,-1.00617,0.24713,2.27542,2.24036,-0.125019
-0.97032,-1.00585,0.215148,2.27517,2.24024,-0.142463
-0.97031,-1.0055,0.220963,2.27493,2.24013,-0.142463
-0.9703,-1.00515,0.220963,2.27469,2.24001,-0.142463
