angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-0.8888,-0.917723,0,1.97372,1.96128,0
-0.88847,-0.917723,0,1.97336,1.96128,0
-0.88815,-0.917694,0,1.97301,1.96125,0
-0.88783,-0.917577,0.0552407,1.97266,1.96113,0
-0.8875,-0.917403,0.093037,1.9723,1.96096,0
-0.88718,-0.917229,0.101759,1.97195,1.96078,0
-0.88685,-0.917083,0.093037,1.97159,1.96064,0
-0.88653,-0.916996,0.0465185,1.97124,1.96058,-0.0290741
-0.88621,-0.916909,0.0377963,1.97088,1.96049,0
-0.88588,-0.916792,0.0465185,1.97053,1.96038,0
-0.88556,-0.91656,0.110481,1.97017,1.96017,0
-0.88523,-0.916327,0.133741,1.96982,1.95997,0
-0.88491,-0.916124,0.119204,1.96946,1.95977,0
-0.88459,-0.915978,0.0872222,1.96911,1.95965,0
-0.88426,-0.915891,0.0785,1.96875,1.95956,0
-0.88394,-0.915746,0.093037,1.9684,1.95945,0
-0.88361,-0.915513,0.101759,1.96804,1.95924,0
-0.88329,-0.915281,0.142463,1.96769,1.95901,0
-0.88297,-0.91499,0.165722,1.96733,1.95875,-0.0377963
-0.88264,-0.914757,0.151185,1.96698,1.95857,0
-0.88232,-0.914496,0.142463,1.96662,1.95834,0
-0.882,-0.914321,0.125019,1.96626,1.9582,0
-0.88167,-0.914118,0.119204,1.96591,1.95799,0
-0.88135,-0.913885,0.125019,1.96555,1.95779,-0.0290741
-0.88103,-0.913652,0.151185,1.9652,1.95759,0
-0.8807,-0.913362,0.174444,1.96484,1.9573,0
-0.88038,-0.913071,0.174444,1.96448,1.95703,-0.0610556
-0.88006,-0.912838,0.142463,1.96413,1.95683,0
-0.87973,-0.912635,0.110481,1.96377,1.95668,-0.0465185
-0.87941,-0.91249,0.093037,1.96341,1.95657,0
-0.87909,-0.912286,0.119204,1.96306,1.95645,-0.0465185
-0.87876,-0.912024,0.142463,1.9627,1.95622,-0.0552407
-0.87844,-0.911705,0.183167,1.96234,1.95596,-0.00581481
-0.87812,-0.911443,0.165722,1.96198,1.95578,-0.0610556
-0.87779,-0.911239,0.125019,1.96162,1.95564,-0.0377963
-0.87747,-0.911094,0.0872222,1.96126,1.95558,-0.0232593
-0.87714,-0.910949,0.0785,1.96089,1.95549,-0.0377963
-0.87682,-0.910745,0.101759,1.96053,1.95538,-0.0610556
-0.8765,-0.910454,0.151185,1.96017,1.95514,-0.0552407
-0.87617,-0.910164,0.197704,1.95981,1.95488,-0.0552407
-0.87585,-0.909902,0.165722,1.95945,1.95471,-0.014537
-0.87552,-0.909757,0.0697778,1.95909,1.95459,-0.0377963
-0.8752,-0.90964,0.0697778,1.95873,1.95453,0
-0.87488,-0.909524,0.0785,1.95837,1.95445,0
-0.87455,-0.909291,0.125019,1.95801,1.95421,0
-0.87423,-0.909001,0.188981,1.95764,1.95395,0
-0.87391,-0.90871,0.183167,1.95728,1.95366,0
-0.87358,-0.908506,0.125019,1.95692,1.95346,0
-0.87326,-0.90839,0.0872222,1.95656,1.95334,0
-0.87293,-0.908274,0.0785,1.9562,1.95323,0
-0.87261,-0.90807,0.093037,1.95583,1.95302,0
-0.87229,-0.907838,0.142463,1.95547,1.95279,0
-0.87196,-0.907547,0.174444,1.95511,1.9525,0
-0.87164,-0.907285,0.174444,1.95475,1.95224,0
-0.87132,-0.907053,0.133741,1.95438,1.952,0
-0.87099,-0.906907,0.110481,1.95402,1.95186,0
-0.87067,-0.906762,0.101759,1.95366,1.95171,0
-0.87035,-0.906558,0.125019,1.9533,1.95151,0
-0.87002,-0.906355,0.133741,1.95293,1.95131,0
-0.8697,-0.906064,0.157,1.95257,1.95102,0
-0.86938,-0.905802,0.142463,1.95221,1.95075,0
-0.86906,-0.905541,0.174444,1.95184,1.95049,0
-0.86873,-0.905279,0.142463,1.95148,1.95023,0
-0.86841,-0.905105,0.119204,1.95112,1.95006,0
-0.86809,-0.90493,0.093037,1.95075,1.94988,0
-0.86776,-0.904727,0.110481,1.95039,1.94968,0
-0.86744,-0.904465,0.157,1.95003,1.94942,0
-0.86712,-0.904116,0.206426,1.94966,1.94907,0
-0.86679,-0.903796,0.215148,1.9493,1.94875,0
-0.86647,-0.903535,0.157,1.94894,1.94849,0
-0.86615,-0.903447,0.0785,1.94857,1.9484,0
-0.86583,-0.903302,0.0610556,1.94822,1.94825,0
-0.86551,-0.903099,0.125019,1.94786,1.94805,0
-0.86519,-0.90275,0.215148,1.9475,1.9477,0
-0.86487,-0.902372,0.215148,1.94714,1.94732,0
-0.86455,-0.902081,0.206426,1.94678,1.94703,0
-0.86423,-0.901877,0.119204,1.94642,1.94683,0
-0.86391,-0.901761,0.0785,1.94606,1.94671,0
-0.86359,-0.901558,0.0872222,1.94571,1.94651,0
-0.86327,-0.901296,0.142463,1.94535,1.94625,0
-0.86295,-0.900918,0.220963,1.94499,1.94587,0
-0.86263,-0.90054,0.206426,1.94463,1.94549,0
-0.86231,-0.900249,0.197704,1.94427,1.9452,0
-0.86199,-0.900075,0.125019,1.94391,1.94503,0
-0.86167,-0.8999,0.093037,1.94355,1.94485,0
-0.86135,-0.899697,0.119204,1.94319,1.94465,0
-0.86103,-0.899377,0.188981,1.94283,1.94433,0
-0.86071,-0.899028,0.188981,1.94247,1.94398,0
-0.86039,-0.898679,0.220963,1.94211,1.94363,0
-0.86007,-0.898418,0.165722,1.94175,1.94337,0
-0.85975,-0.898156,0.157,1.94139,1.94311,0
-0.85943,-0.897982,0.110481,1.94103,1.94293,0
-0.85911,-0.897749,0.119204,1.94067,1.9427,0
-0.85879,-0.8974,0.206426,1.94031,1.94235,0
-0.85847,-0.897051,0.197704,1.93995,1.942,0
-0.85815,-0.896702,0.229685,1.93959,1.94165,0
-0.85783,-0.896412,0.197704,1.93923,1.94136,0
-0.85751,-0.896179,0.151185,1.93887,1.94113,0
-0.85719,-0.895946,0.125019,1.93851,1.9409,0
