angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-0.97065,-1.01535,0,2.28323,2.25498,0
-0.97064,-1.01535,0,2.28299,2.25498,0
-0.97064,-1.01535,0,2.28275,2.25498,0
-0.97063,-1.01527,0.0377963,2.2825,2.2549,0
-0.97062,-1.01515,0.0610556,2.28226,2.25481,-0.0465185
-0.97061,-1.01503,0.0785,2.28201,2.25472,-0.0232593
-0.9706,-1.01495,0.0610556,2.28177,2.25472,-0.0377963
-0.97059,-1.01477,0.101759,2.28153,2.25461,-0.0610556
-0.97058,-1.01466,0.0872222,2.28128,2.25464,-0.0552407
-0.97057,-1.01451,0.0872222,2.28104,2.25464,-0.0785
-0.97056,-1.01437,0.101759,2.28079,2.25469,-0.125019
-0.97055,-1.01425,0.0872222,2.28055,2.25478,-0.151185
-0.97054,-1.01407,0.110481,2.2803,2.2549,-0.165722
-0.97053,-1.0139,0.101759,2.28006,2.2551,-0.206426
-0.97052,-1.01373,0.110481,2.27982,2.2553,-0.229685
-0.97051,-1.01352,0.125019,2.27957,2.25554,-0.293648
-0.9705,-1.01332,0.142463,2.27933,2.25583,-0.316907
-0.97049,-1.01309,0.133741,2.27908,2.25612,-0.366333
-0.97048,-1.01288,0.151185,2.27884,2.25653,-0.38087
-0.97047,-1.01259,0.165722,2.2786,2.2569,-0.412852
-0.97046,-1.01233,0.157,2.27835,2.25731,-0.476815
-0.97045,-1.01204,0.183167,2.27811,2.25778,-0.453556
-0.97044,-1.01175,0.188981,2.27786,2.25824,-0.508796
-0.97043,-1.01143,0.215148,2.27762,2.25876,-0.508796
-0.97042,-1.01099,0.215148,2.27737,2.2594,-0.508796
-0.97041,-1.01056,0.206426,2.27713,2.26001,-0.572759
-0.9704,-1.01015,0.206426,2.27689,2.26054,-0.566944
-0.97039,-1.00974,0.252944,2.27664,2.261,-0.572759
-0.97038,-1.00934,0.252944,2.2764,2.26144,-0.572759
-0.97037,-1.0089,0.293648,2.27615,2.26188,-0.566944
