angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-0.97065,-1.02105,0,2.28323,2.24676,0
-0.97064,-1.02105,0,2.28299,2.24676,0
-0.97064,-1.02099,0,2.28275,2.2467,0
-0.97063,-1.02079,0.0552407,2.2825,2.24661,-0.0610556
-0.97062,-1.02059,0.101759,2.28226,2.24655,-0.0610556
-0.97061,-1.02041,0.119204,2.28201,2.24661,-0.125019
-0.9706,-1.02018,0.125019,2.28177,2.2467,-0.165722
-0.97059,-1.01995,0.125019,2.28153,2.24687,-0.229685
-0.97058,-1.01971,0.142463,2.28128,2.24711,-0.261667
-0.97057,-1.01948,0.133741,2.28104,2.24745,-0.30237
-0.97056,-1.01922,0.142463,2.28079,2.2478,-0.343074
-0.97055,-1.0189,0.157,2.28055,2.24818,-0.375056
-0.97054,-1.01858,0.183167,2.2803,2.24856,-0.38087
-0.97053,-1.01817,0.206426,2.28006,2.24885,-0.398315
-0.97052,-1.01774,0.238407,2.27982,2.24911,-0.407037
-0.97051,-1.01724,0.252944,2.27957,2.24937,-0.407037
-0.9705,-1.01675,0.30237,2.27933,2.24955,-0.398315
-0.97049,-1.0162,0.293648,2.27908,2.24969,-0.389593
-0.97048,-1.01559,0.343074,2.27884,2.24975,-0.407037
-0.97047,-1.01492,0.375056,2.2786,2.24984,-0.38087
-0.97046,-1.01419,0.389593,2.27835,2.24981,-0.398315
-0.97045,-1.01343,0.412852,2.27811,2.24978,-0.38087
-0.97044,-1.01265,0.439019,2.27786,2.24975,-0.407037
-0.97043,-1.01184,0.471,2.27762,2.24969,-0.421574
-0.97042,-1.01088,0.485537,2.27737,2.24958,-0.421574
-0.97041,-1.01,0.508796,2.27713,2.24955,-0.453556
-0.9704,-1.0089,0.508796,2.27689,2.24952,-0.444833
-0.97039,-1.00777,0.526241,2.27664,2.24937,-0.558222
-0.97038,-1.00681,0.5495,2.2764,2.2494,-0.566944
-0.97037,-1.00582,0.558222,2.27615,2.24952,-0.628
-0.97036,-1.00477,0.566944,2.27591,2.24978,-0.686148
-0.97034,-1.00372,0.590204,2.27566,2.25004,-0.723944
-0.97033,-1.00265,0.613463,2.27542,2.25054,-0.782093
-0.97032,-1.00137,0.645444,2.27517,2.25071,-0.814074
-0.97031,-1.00018,0.654167,2.27493,2.251,-0.846056
-0.9703,-0.999014,0.686148,2.27469,2.25132,-0.85187
-0.97029,-0.997851,0.659981,2.27444,2.25167,-0.85187
-0.97028,-0.996688,0.654167,2.2742,2.25199,-0.828611
-0.97027,-0.995496,0.686148,2.27395,2.25216,-0.79663
-0.97026,-0.994275,0.677426,2.27371,2.25222,-0.732667
-0.97024,-0.993025,0.723944,2.27346,2.25219,-0.686148
-0.97023,-0.991687,0.750111,2.27322,2.25199,-0.654167
-0.97022,-0.99035,0.764648,2.27297,2.25173,-0.636722
-0.97021,-0.989012,0.764648,2.27273,2.2515,-0.622185
-0.9702,-0.987646,0.77337,2.27249,2.25126,-0.622185
-0.97019,-0.985902,0.782093,2.27224,2.25094,-0.628
-0.97017,-0.983925,0.79663,2.272,2.25062,-0.654167
-0.97016,-0.981977,0.805352,2.27175,2.25048,-0.709407
-0.97015,-0.980058,0.764648,2.27151,2.25051,-0.764648
-0.97014,-0.978313,0.755926,2.27126,2.25077,-0.828611
-0.97013,-0.976452,0.764648,2.27102,2.25103,-0.892574
-0.97011,-0.974505,0.782093,2.27077,2.25132,-0.947815
-0.9701,-0.972644,0.782093,2.27053,2.25161,-0.956537
-0.97009,-0.971277,0.764648,2.27028,2.2519,-0.956537
-0.97008,-0.969969,0.741389,2.27004,2.25222,-0.924556
-0.97007,-0.968661,0.741389,2.26979,2.25248,-0.901296
-0.97005,-0.967381,0.723944,2.26955,2.25269,-0.85187
