angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.21266,-1.20149,0,2.30233,2.26461,0
-1.21235,-1.20149,0,2.30237,2.26461,0
-1.21203,-1.20149,0,2.3024,2.26464,0
-1.21172,-1.20149,0,2.30244,2.26472,-0.0377963
-1.21141,-1.20149,0,2.30248,2.26484,-0.0610556
-1.2111,-1.20149,0,2.30251,2.26504,-0.133741
-1.21079,-1.20149,0,2.30255,2.26534,-0.165722
-1.21048,-1.20149,0,2.30259,2.26577,-0.24713
-1.21017,-1.20149,0,2.30262,2.26627,-0.30237
-1.20985,-1.20149,0,2.30266,2.26688,-0.366333
-1.20954,-1.20149,0,2.30269,2.26757,-0.430296
-1.20923,-1.20149,0,2.30273,2.2685,-0.502981
-1.20892,-1.20149,0,2.30277,2.26946,-0.558222
-1.20861,-1.20149,0,2.3028,2.27045,-0.558222
-1.2083,-1.20143,0,2.30284,2.27144,-0.596019
-1.20798,-1.2014,0,2.30287,2.27243,-0.581481
-1.20767,-1.20128,0.0785,2.30291,2.2733,-0.572759
-1.20736,-1.20117,0.0785,2.30294,2.274,-0.508796
-1.20705,-1.20105,0.0610556,2.30298,2.27461,-0.462278
-1.20674,-1.20093,0.0872222,2.30301,2.2751,-0.398315
-1.20642,-1.20076,0.0872222,2.30305,2.27545,-0.311093
-1.20611,-1.20056,0.093037,2.30309,2.27569,-0.238407
-1.2058,-1.20038,0.119204,2.30312,2.2758,-0.197704
-1.20549,-1.20012,0.119204,2.30316,2.2758,-0.142463
-1.20517,-1.19986,0.125019,2.30319,2.27571,-0.0872222
-1.20486,-1.1996,0.125019,2.30322,2.27557,-0.0785
-1.20455,-1.19933,0.125019,2.30326,2.27537,-0.0290741
-1.20424,-1.1991,0.133741,2.30329,2.27525,-0.0785
-1.20394,-1.19884,0.125019,2.30336,2.27508,-0.0465185
-1.20364,-1.19864,0.119204,2.30342,2.27499,-0.0785
-1.20334,-1.19843,0.119204,2.30348,2.27493,-0.0610556
-1.20304,-1.1982,0.125019,2.30354,2.2749,-0.101759
-1.20275,-1.198,0.110481,2.3036,2.27493,-0.142463
-1.20245,-1.19776,0.133741,2.30366,2.27499,-0.174444
-1.20215,-1.19756,0.119204,2.30373,2.2751,-0.188981
-1.20185,-1.19739,0.093037,2.30379,2.27528,-0.197704
-1.20155,-1.19721,0.101759,2.30385,2.27548,-0.24713
-1.20125,-1.19704,0.125019,2.30391,2.27574,-0.252944
-1.20095,-1.19683,0.093037,2.30397,2.27603,-0.270389
-1.20065,-1.19666,0.101759,2.30403,2.27635,-0.311093
-1.20035,-1.19649,0.101759,2.30409,2.2767,-0.284926
-1.20006,-1.19631,0.101759,2.30415,2.27702,-0.293648
-1.19976,-1.19614,0.093037,2.30422,2.2774,-0.30237
-1.19946,-1.19596,0.101759,2.30428,2.27772,-0.32563
-1.19916,-1.19579,0.119204,2.30434,2.2781,-0.30237
-1.19886,-1.19561,0.101759,2.3044,2.27851,-0.293648
-1.19856,-1.19544,0.101759,2.30446,2.27883,-0.311093
-1.19826,-1.19529,0.093037,2.30452,2.27917,-0.30237
-1.19796,-1.19515,0.093037,2.30458,2.27958,-0.316907
-1.19766,-1.19497,0.110481,2.30464,2.2799,-0.30237
-1.19736,-1.19483,0.0872222,2.3047,2.28031,-0.316907
-1.19706,-1.19465,0.110481,2.30476,2.28063,-0.30237
-1.19676,-1.19448,0.110481,2.30482,2.28101,-0.311093
-1.19646,-1.1943,0.093037,2.30488,2.28133,-0.311093
-1.19616,-1.19413,0.093037,2.30494,2.2817,-0.311093
-1.19586,-1.19396,0.101759,2.305,2.28205,-0.30237
-1.19556,-1.19375,0.119204,2.30506,2.28237,-0.279111
-1.19526,-1.19358,0.101759,2.30512,2.28269,-0.293648
-1.19496,-1.19337,0.0872222,2.30518,2.28293,-0.279111
-1.19466,-1.1932,0.125019,2.30524,2.28319,-0.252944
-1.19436,-1.193,0.133741,2.30529,2.28339,-0.252944
-1.19406,-1.19276,0.133741,2.30535,2.28351,-0.238407
-1.19376,-1.19256,0.125019,2.30541,2.28368,-0.229685
-1.19346,-1.19236,0.142463,2.30547,2.2838,-0.188981
-1.19316,-1.19212,0.125019,2.30553,2.28391,-0.188981
-1.19286,-1.19189,0.133741,2.3056,2.284,-0.174444
-1.19257,-1.19163,0.133741,2.30567,2.28403,-0.165722
-1.19228,-1.1914,0.151185,2.30575,2.28412,-0.157
-1.19198,-1.19111,0.142463,2.30582,2.28412,-0.165722
-1.19169,-1.19082,0.151185,2.30589,2.2842,-0.165722
-1.1914,-1.1905,0.157,2.30597,2.28426,-0.188981
-1.1911,-1.19021,0.151185,2.30604,2.28432,-0.188981
-1.19081,-1.18991,0.151185,2.30612,2.28444,-0.188981
-1.19052,-1.18962,0.165722,2.30619,2.2845,-0.206426
-1.19022,-1.18936,0.157,2.30626,2.28461,-0.197704
-1.18993,-1.18904,0.142463,2.30633,2.28473,-0.206426
-1.18964,-1.18881,0.142463,2.30641,2.28484,-0.206426
-1.18934,-1.18852,0.142463,2.30648,2.2849,-0.206426
-1.18905,-1.18829,0.165722,2.30655,2.28505,-0.206426
-1.18875,-1.18802,0.157,2.30663,2.28513,-0.206426
-1.18846,-1.18776,0.157,2.3067,2.28522,-0.206426
-1.18817,-1.1875,0.151185,2.30677,2.28528,-0.197704
-1.18787,-1.18724,0.157,2.30684,2.28528,-0.183167
-1.18758,-1.18698,0.142463,2.30692,2.28534,-0.174444
-1.18728,-1.18672,0.165722,2.30699,2.28534,-0.142463
-1.18699,-1.18645,0.151185,2.30706,2.28534,-0.165722
-1.18669,-1.18622,0.151185,2.30713,2.28534,-0.142463
-1.1864,-1.18593,0.165722,2.30721,2.28534,-0.133741
-1.1861,-1.18567,0.142463,2.30728,2.28528,-0.157
-1.18581,-1.18544,0.125019,2.30735,2.28531,-0.151185
-1.18551,-1.1852,0.142463,2.30742,2.28531,-0.125019
-1.18522,-1.18494,0.142463,2.30749,2.28531,-0.151185
-1.18493,-1.18462,0.157,2.30757,2.28525,-0.151185
-1.18463,-1.18433,0.142463,2.30764,2.28525,-0.142463
-1.18434,-1.18404,0.142463,2.30771,2.28525,-0.133741
-1.18404,-1.18378,0.125019,2.30778,2.28528,-0.133741
-1.18374,-1.18343,0.165722,2.30785,2.28519,-0.125019
-1.18345,-1.18317,0.142463,2.30792,2.28522,-0.125019
-1.18315,-1.18285,0.151185,2.30799,2.28513,-0.119204
-1.18286,-1.18259,0.133741,2.30806,2.28511,-0.119204
-1.18256,-1.1823,0.142463,2.30814,2.28502,-0.119204
-1.18227,-1.18204,0.151185,2.30821,2.28493,-0.101759
-1.18197,-1.18174,0.133741,2.30828,2.28487,-0.110481
-1.18168,-1.18145,0.142463,2.30835,2.28473,-0.093037
-1.18138,-1.18122,0.125019,2.30842,2.2847,-0.101759
-1.18108,-1.18093,0.157,2.30849,2.28455,-0.101759
-1.18079,-1.18061,0.157,2.30856,2.28444,-0.0785
-1.18049,-1.18032,0.151185,2.30863,2.28435,-0.093037
-1.1802,-1.18003,0.142463,2.30871,2.28426,-0.119204
-1.17991,-1.17974,0.142463,2.30879,2.28415,-0.093037
-1.17962,-1.17945,0.142463,2.30887,2.28409,-0.119204
-1.17933,-1.17919,0.125019,2.30895,2.28403,-0.110481
-1.17903,-1.17892,0.133741,2.30903,2.28403,-0.110481
-1.17874,-1.17863,0.133741,2.30911,2.284,-0.133741
-1.17845,-1.17837,0.142463,2.30919,2.28397,-0.133741
-1.17816,-1.17811,0.142463,2.30926,2.28397,-0.125019
-1.17787,-1.17785,0.133741,2.30934,2.28397,-0.142463
-1.17757,-1.17762,0.133741,2.30942,2.28403,-0.151185
-1.17728,-1.17735,0.133741,2.3095,2.28406,-0.142463
-1.17699,-1.17712,0.133741,2.30958,2.28409,-0.157
-1.1767,-1.17692,0.142463,2.30966,2.28415,-0.151185
-1.17641,-1.17669,0.133741,2.30974,2.28418,-0.165722
-1.17611,-1.17648,0.133741,2.30982,2.28423,-0.142463
-1.17582,-1.17625,0.125019,2.3099,2.28426,-0.165722
-1.17553,-1.17602,0.119204,2.30998,2.28429,-0.151185
-1.17524,-1.17578,0.165722,2.31005,2.28441,-0.165722
-1.17494,-1.17552,0.151185,2.31013,2.28441,-0.151185
-1.17465,-1.17529,0.125019,2.31021,2.2845,-0.157
-1.17436,-1.175,0.125019,2.31029,2.28455,-0.165722
-1.17406,-1.17477,0.125019,2.31037,2.2847,-0.174444
-1.17377,-1.17445,0.142463,2.31044,2.28476,-0.188981
-1.17348,-1.17421,0.133741,2.31052,2.28493,-0.197704
-1.17319,-1.17395,0.125019,2.3106,2.28511,-0.215148
-1.17289,-1.17372,0.133741,2.31068,2.28528,-0.220963
-1.1726,-1.17349,0.110481,2.31076,2.28551,-0.24713
-1.17231,-1.17323,0.142463,2.31083,2.28566,-0.252944
-1.17201,-1.17302,0.125019,2.31091,2.28589,-0.270389
-1.17172,-1.17276,0.151185,2.31099,2.28618,-0.279111
-1.17142,-1.1725,0.142463,2.31107,2.28647,-0.279111
-1.17113,-1.17221,0.151185,2.31114,2.28668,-0.293648
-1.17084,-1.17198,0.142463,2.31122,2.28697,-0.316907
-1.17054,-1.17169,0.151185,2.3113,2.28723,-0.311093
-1.17025,-1.17139,0.157,2.31137,2.28749,-0.311093
-1.16996,-1.17113,0.165722,2.31145,2.28775,-0.30237
-1.16966,-1.17081,0.183167,2.31153,2.28801,-0.293648
-1.16937,-1.17049,0.174444,2.3116,2.28822,-0.293648
-1.16907,-1.17014,0.183167,2.31168,2.28839,-0.30237
-1.16878,-1.16982,0.165722,2.31176,2.28859,-0.284926
-1.16848,-1.16948,0.183167,2.31183,2.28877,-0.279111
-1.16819,-1.1691,0.197704,2.31191,2.28883,-0.261667
-1.16789,-1.16875,0.197704,2.31199,2.28894,-0.238407
-1.1676,-1.16837,0.215148,2.31206,2.28897,-0.229685
-1.16731,-1.16799,0.188981,2.31214,2.289,-0.220963
-1.16701,-1.16759,0.215148,2.31221,2.28903,-0.206426
-1.16672,-1.16718,0.215148,2.31229,2.28903,-0.206426
-1.16642,-1.16677,0.197704,2.31237,2.28903,-0.197704
-1.16613,-1.16636,0.220963,2.31244,2.289,-0.206426
-1.16583,-1.16593,0.206426,2.31252,2.28894,-0.206426
-1.16554,-1.16555,0.215148,2.31259,2.28894,-0.183167
-1.16524,-1.16509,0.215148,2.31266,2.28891,-0.220963
-1.16494,-1.16468,0.215148,2.31273,2.28889,-0.220963
-1.16464,-1.16427,0.220963,2.3128,2.28883,-0.206426
-1.16434,-1.16392,0.215148,2.31287,2.28883,-0.215148
-1.16405,-1.16354,0.215148,2.31294,2.2888,-0.188981
-1.16375,-1.16317,0.229685,2.31301,2.28874,-0.188981
-1.16345,-1.16282,0.229685,2.31308,2.28871,-0.183167
-1.16315,-1.16244,0.220963,2.31315,2.28862,-0.183167
-1.16285,-1.16206,0.252944,2.31321,2.28854,-0.188981
-1.16255,-1.16163,0.229685,2.31328,2.28842,-0.174444
-1.16225,-1.16128,0.215148,2.31335,2.2883,-0.142463
-1.16196,-1.1609,0.229685,2.31342,2.28825,-0.165722
-1.16166,-1.16049,0.215148,2.31349,2.28813,-0.165722
-1.16136,-1.16008,0.197704,2.31356,2.28804,-0.157
-1.16106,-1.15959,0.229685,2.31362,2.2879,-0.157
-1.16076,-1.15921,0.197704,2.31369,2.28784,-0.165722
-1.16046,-1.15878,0.220963,2.31376,2.28772,-0.157
-1.16016,-1.15846,0.206426,2.31383,2.28769,-0.183167
-1.15986,-1.15811,0.215148,2.3139,2.28766,-0.188981
-1.15956,-1.15773,0.197704,2.31396,2.28764,-0.183167
-1.15926,-1.15738,0.215148,2.31403,2.28766,-0.206426
-1.15896,-1.15706,0.188981,2.3141,2.28772,-0.206426
-1.15866,-1.15674,0.165722,2.31417,2.28778,-0.220963
-1.15836,-1.15639,0.174444,2.31423,2.28784,-0.220963
-1.15807,-1.15607,0.197704,2.3143,2.2879,-0.206426
-1.15777,-1.15575,0.197704,2.31437,2.28801,-0.238407
-1.15747,-1.15543,0.206426,2.31444,2.28804,-0.220963
-1.15717,-1.15514,0.165722,2.3145,2.28816,-0.229685
-1.15687,-1.15485,0.174444,2.31457,2.28827,-0.24713
-1.15657,-1.1545,0.183167,2.31464,2.28836,-0.220963
-1.15627,-1.15418,0.188981,2.3147,2.28845,-0.229685
-1.15597,-1.15386,0.183167,2.31477,2.28857,-0.252944
-1.15567,-1.15354,0.188981,2.31484,2.28865,-0.229685
-1.15536,-1.15325,0.183167,2.3149,2.28877,-0.252944
-1.15506,-1.15293,0.183167,2.31497,2.28889,-0.229685
-1.15476,-1.15264,0.165722,2.31503,2.28903,-0.238407
-1.15446,-1.15235,0.174444,2.3151,2.28915,-0.270389
-1.15416,-1.15206,0.174444,2.31517,2.28926,-0.279111
-1.15386,-1.15177,0.165722,2.31523,2.28944,-0.252944
-1.15356,-1.15145,0.165722,2.3153,2.28964,-0.261667
-1.15326,-1.1511,0.183167,2.31536,2.28982,-0.261667
-1.15296,-1.15075,0.183167,2.31543,2.28999,-0.252944
-1.15266,-1.1504,0.197704,2.3155,2.29019,-0.284926
-1.15236,-1.15002,0.174444,2.31556,2.29034,-0.293648
-1.15206,-1.14968,0.157,2.31563,2.2906,-0.270389
-1.15176,-1.1493,0.220963,2.31569,2.29072,-0.284926
-1.15145,-1.14889,0.206426,2.31576,2.29089,-0.279111
-1.15115,-1.14851,0.197704,2.31582,2.29101,-0.261667
-1.15085,-1.14816,0.206426,2.31589,2.29115,-0.252944
-1.15055,-1.14776,0.188981,2.31595,2.29124,-0.270389
-1.15025,-1.14741,0.215148,2.31602,2.29136,-0.252944
-1.14995,-1.14703,0.197704,2.31608,2.29144,-0.252944
-1.14965,-1.14665,0.215148,2.31615,2.29159,-0.252944
-1.14934,-1.14625,0.197704,2.31621,2.29165,-0.261667
-1.14904,-1.14587,0.215148,2.31628,2.29173,-0.252944
-1.14875,-1.14555,0.206426,2.31635,2.29185,-0.252944
-1.14845,-1.14517,0.183167,2.31643,2.292,-0.252944
-1.14816,-1.14476,0.215148,2.31651,2.29208,-0.252944
-1.14786,-1.14441,0.188981,2.31659,2.29223,-0.252944
-1.14756,-1.14404,0.197704,2.31667,2.29232,-0.252944
-1.14727,-1.14366,0.215148,2.31675,2.2924,-0.252944
-1.14697,-1.14328,0.206426,2.31683,2.29246,-0.24713
-1.14668,-1.14284,0.206426,2.3169,2.29249,-0.238407
-1.14638,-1.14249,0.220963,2.31698,2.29252,-0.220963
-1.14609,-1.14209,0.206426,2.31706,2.29249,-0.206426
-1.14579,-1.14171,0.206426,2.31714,2.29246,-0.188981
-1.14549,-1.14133,0.197704,2.31722,2.29246,-0.183167
-1.1452,-1.14087,0.206426,2.31729,2.29229,-0.174444
-1.1449,-1.14052,0.197704,2.31737,2.29226,-0.142463
-1.1446,-1.14014,0.215148,2.31745,2.29214,-0.157
-1.14431,-1.13979,0.206426,2.31753,2.29205,-0.157
-1.14401,-1.13941,0.238407,2.3176,2.29194,-0.157
-1.14371,-1.13909,0.188981,2.31768,2.29191,-0.157
-1.14342,-1.13877,0.197704,2.31776,2.29182,-0.174444
-1.14312,-1.13845,0.183167,2.31783,2.29185,-0.174444
-1.14282,-1.13808,0.188981,2.31791,2.29176,-0.151185
-1.14253,-1.1377,0.197704,2.31799,2.29171,-0.165722
-1.14223,-1.13735,0.183167,2.31806,2.29171,-0.183167
-1.14193,-1.13697,0.206426,2.31814,2.29165,-0.165722
-1.14163,-1.13662,0.165722,2.31822,2.29165,-0.183167
-1.14134,-1.13624,0.165722,2.31829,2.29159,-0.157
-1.14104,-1.13595,0.174444,2.31837,2.29159,-0.165722
-1.14074,-1.13563,0.197704,2.31845,2.29159,-0.157
-1.14044,-1.13526,0.197704,2.31852,2.2915,-0.165722
-1.14015,-1.13491,0.174444,2.3186,2.29147,-0.157
-1.13985,-1.13453,0.183167,2.31868,2.29141,-0.157
-1.13955,-1.13415,0.183167,2.31875,2.29127,-0.142463
-1.13925,-1.13383,0.183167,2.31883,2.29121,-0.151185
-1.13895,-1.13351,0.188981,2.3189,2.29112,-0.119204
-1.13866,-1.13316,0.183167,2.31898,2.29104,-0.133741
-1.13836,-1.13281,0.183167,2.31905,2.29095,-0.119204
-1.13806,-1.13246,0.188981,2.31913,2.2908,-0.110481
-1.13776,-1.13217,0.165722,2.3192,2.29075,-0.119204
-1.13746,-1.13185,0.183167,2.31928,2.29069,-0.125019
-1.13717,-1.1315,0.151185,2.31936,2.29057,-0.101759
-1.13687,-1.13116,0.183167,2.31943,2.29048,-0.119204
-1.13657,-1.13084,0.165722,2.31951,2.2904,-0.125019
-1.13627,-1.13049,0.165722,2.31958,2.29034,-0.125019
-1.13597,-1.1302,0.151185,2.31965,2.29034,-0.125019
-1.13567,-1.12991,0.142463,2.31973,2.29028,-0.142463
-1.13537,-1.12964,0.151185,2.3198,2.29037,-0.165722
-1.13507,-1.12932,0.151185,2.31988,2.29034,-0.165722
-1.13478,-1.12903,0.151185,2.31995,2.29043,-0.197704
-1.13448,-1.12874,0.142463,2.32003,2.29054,-0.206426
-1.13418,-1.12845,0.151185,2.3201,2.2906,-0.206426
-1.13388,-1.12819,0.142463,2.32018,2.2908,-0.229685
-1.13358,-1.1279,0.157,2.32025,2.29095,-0.252944
-1.13328,-1.12764,0.142463,2.32032,2.29121,-0.238407
-1.13298,-1.12735,0.151185,2.3204,2.29141,-0.293648
-1.13268,-1.12706,0.142463,2.32047,2.29173,-0.293648
-1.13238,-1.12677,0.151185,2.32055,2.29197,-0.311093
-1.13208,-1.12647,0.165722,2.32062,2.29232,-0.343074
-1.13178,-1.12616,0.174444,2.32069,2.29267,-0.334352
-1.13148,-1.12584,0.174444,2.32077,2.29307,-0.348889
-1.13118,-1.12549,0.157,2.32084,2.29342,-0.357611
-1.13088,-1.12517,0.157,2.32092,2.29377,-0.366333
-1.13059,-1.12479,0.183167,2.32101,2.29412,-0.334352
-1.13029,-1.12444,0.197704,2.32109,2.29444,-0.348889
-1.13,-1.12406,0.183167,2.32118,2.29476,-0.348889
-1.1297,-1.12371,0.188981,2.32126,2.29502,-0.366333
-1.12941,-1.12336,0.197704,2.32135,2.29534,-0.357611
-1.12911,-1.12302,0.197704,2.32143,2.29566,-0.348889
-1.12882,-1.12264,0.220963,2.32152,2.29598,-0.343074
-1.12852,-1.12226,0.197704,2.3216,2.2963,-0.348889
-1.12823,-1.12185,0.197704,2.32169,2.29644,-0.334352
-1.12793,-1.12147,0.206426,2.32177,2.29659,-0.316907
-1.12764,-1.1211,0.215148,2.32186,2.29671,-0.293648
-1.12734,-1.12072,0.215148,2.32194,2.29679,-0.279111
-1.12704,-1.12037,0.206426,2.32203,2.29685,-0.252944
-1.12675,-1.11999,0.215148,2.32211,2.29685,-0.215148
-1.12645,-1.11964,0.206426,2.32219,2.29685,-0.188981
-1.12616,-1.11924,0.197704,2.32228,2.29671,-0.165722
-1.12586,-1.11889,0.215148,2.32236,2.29659,-0.142463
-1.12556,-1.11851,0.206426,2.32245,2.29639,-0.101759
-1.12527,-1.11816,0.197704,2.32253,2.29621,-0.0872222
-1.12497,-1.11781,0.197704,2.32262,2.29601,-0.093037
-1.12467,-1.11752,0.183167,2.3227,2.29583,-0.0785
-1.12438,-1.11711,0.183167,2.32278,2.2956,-0.0610556
-1.12408,-1.11679,0.174444,2.32287,2.29543,-0.0552407
-1.12378,-1.11636,0.165722,2.32295,2.29519,-0.0785
-1.12349,-1.11601,0.174444,2.32303,2.29502,-0.0785
-1.12319,-1.11563,0.142463,2.32312,2.29487,-0.093037
-1.12289,-1.11534,0.157,2.3232,2.29476,-0.0872222
-1.1226,-1.11511,0.125019,2.32328,2.29467,-0.093037
-1.1223,-1.11487,0.133741,2.32337,2.29461,-0.101759
-1.122,-1.11464,0.133741,2.32345,2.29458,-0.101759
-1.1217,-1.11441,0.125019,2.32353,2.29458,-0.110481
-1.12141,-1.11418,0.119204,2.32361,2.29455,-0.110481
-1.12111,-1.11397,0.110481,2.3237,2.29455,-0.125019
-1.12081,-1.1138,0.101759,2.32378,2.29455,-0.110481
-1.12051,-1.11362,0.101759,2.32386,2.29458,-0.110481
-1.12022,-1.11345,0.101759,2.32394,2.29461,-0.119204
-1.11992,-1.11325,0.110481,2.32403,2.29464,-0.119204
-1.11962,-1.11307,0.101759,2.32411,2.29467,-0.110481
-1.11932,-1.1129,0.110481,2.32419,2.29473,-0.125019
-1.11903,-1.11272,0.093037,2.32427,2.29479,-0.142463
-1.11873,-1.11258,0.0872222,2.32436,2.29487,-0.125019
-1.11843,-1.1124,0.0872222,2.32444,2.29493,-0.125019
-1.11813,-1.11223,0.101759,2.32452,2.29499,-0.142463
-1.11783,-1.11205,0.119204,2.3246,2.29508,-0.142463
-1.11753,-1.11188,0.110481,2.32468,2.29514,-0.125019
-1.11724,-1.11171,0.110481,2.32476,2.29517,-0.125019
-1.11694,-1.11153,0.101759,2.32485,2.29519,-0.125019
-1.11664,-1.11133,0.0872222,2.32493,2.29519,-0.142463
-1.11634,-1.11115,0.125019,2.32501,2.29522,-0.119204
-1.11604,-1.11095,0.119204,2.32509,2.29522,-0.133741
-1.11574,-1.11069,0.151185,2.32517,2.29517,-0.110481
-1.11544,-1.11048,0.119204,2.32525,2.29517,-0.093037
-1.11514,-1.11031,0.125019,2.32533,2.29514,-0.101759
-1.11484,-1.11011,0.119204,2.32541,2.29511,-0.110481
-1.11454,-1.10987,0.119204,2.32549,2.29502,-0.101759
-1.11424,-1.10967,0.119204,2.32557,2.29499,-0.0785
-1.11395,-1.10944,0.142463,2.32565,2.29493,-0.093037
-1.11365,-1.1092,0.142463,2.32573,2.29487,-0.0785
-1.11335,-1.10897,0.125019,2.32581,2.29482,-0.110481
-1.11305,-1.10874,0.133741,2.32589,2.29479,-0.093037
-1.11275,-1.10854,0.133741,2.32598,2.29476,-0.119204
-1.11245,-1.1083,0.142463,2.32607,2.29476,-0.142463
-1.11216,-1.10807,0.142463,2.32616,2.29479,-0.142463
-1.11186,-1.10781,0.142463,2.32625,2.29482,-0.174444
-1.11156,-1.10758,0.142463,2.32634,2.2949,-0.188981
-1.11127,-1.10734,0.157,2.32643,2.29502,-0.188981
-1.11097,-1.10708,0.157,2.32651,2.29514,-0.238407
-1.11067,-1.10682,0.157,2.3266,2.29528,-0.238407
-1.11038,-1.10656,0.157,2.32669,2.29549,-0.252944
-1.11008,-1.1063,0.142463,2.32678,2.29566,-0.279111
-1.10978,-1.10604,0.157,2.32687,2.29586,-0.30237
-1.10949,-1.10575,0.165722,2.32696,2.29615,-0.32563
-1.10919,-1.10545,0.165722,2.32704,2.29642,-0.343074
-1.10889,-1.10513,0.183167,2.32713,2.29674,-0.343074
-1.10859,-1.10484,0.197704,2.32722,2.29706,-0.375056
-1.1083,-1.10452,0.174444,2.32731,2.2974,-0.38087
-1.108,-1.1042,0.197704,2.3274,2.29778,-0.407037
-1.1077,-1.10386,0.188981,2.32748,2.29822,-0.398315
-1.1074,-1.10348,0.220963,2.32757,2.29857,-0.421574
-1.10711,-1.10313,0.206426,2.32766,2.29892,-0.407037
-1.10681,-1.10272,0.215148,2.32775,2.29921,-0.407037
-1.10651,-1.10234,0.229685,2.32783,2.29958,-0.398315
-1.10621,-1.10191,0.229685,2.32792,2.29982,-0.389593
-1.10591,-1.1015,0.238407,2.32801,2.30005,-0.375056
-1.10562,-1.10106,0.229685,2.32809,2.30028,-0.375056
-1.10532,-1.10069,0.215148,2.32818,2.30054,-0.398315
-1.10502,-1.10028,0.252944,2.32827,2.30075,-0.366333
-1.10472,-1.0999,0.252944,2.32835,2.30095,-0.366333
-1.10442,-1.09944,0.252944,2.32844,2.3011,-0.334352
-1.10412,-1.099,0.252944,2.32853,2.30124,-0.343074
-1.10382,-1.09859,0.220963,2.32861,2.30133,-0.316907
-1.10353,-1.09816,0.252944,2.3287,2.30142,-0.293648
-1.10323,-1.09769,0.270389,2.32879,2.30142,-0.279111
-1.10293,-1.09728,0.261667,2.32887,2.30145,-0.252944
-1.10263,-1.09685,0.261667,2.32896,2.30139,-0.238407
-1.10233,-1.09644,0.261667,2.32905,2.30136,-0.24713
-1.10203,-1.09601,0.279111,2.32913,2.30133,-0.215148
-1.10173,-1.09557,0.252944,2.32922,2.30121,-0.220963
-1.10143,-1.09513,0.252944,2.3293,2.30115,-0.215148
-1.10113,-1.0947,0.238407,2.32939,2.30104,-0.197704
-1.10083,-1.09429,0.238407,2.32947,2.30095,-0.188981
-1.10053,-1.09382,0.252944,2.32956,2.30081,-0.183167
-1.10023,-1.09345,0.229685,2.32964,2.30072,-0.174444
-1.09993,-1.09304,0.215148,2.32973,2.30057,-0.165722
-1.09963,-1.09266,0.220963,2.32981,2.30049,-0.157
-1.09933,-1.09225,0.215148,2.3299,2.30037,-0.165722
-1.09903,-1.09185,0.229685,2.32998,2.30022,-0.157
-1.09873,-1.09147,0.229685,2.33007,2.30014,-0.165722
-1.09843,-1.09109,0.215148,2.33015,2.30002,-0.142463
-1.09813,-1.09071,0.215148,2.33024,2.29993,-0.151185
-1.09783,-1.09034,0.188981,2.33032,2.29985,-0.142463
-1.09753,-1.09002,0.197704,2.33041,2.29979,-0.165722
