angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15086,-1.15642,0,1.75233,1.68199,0
-1.15065,-1.15636,0.0552407,1.75237,1.68194,0
-1.15045,-1.1563,0.014537,1.75241,1.68188,0
-1.15025,-1.15625,0.0552407,1.75245,1.68191,-0.0377963
-1.15004,-1.15616,0.0465185,1.75249,1.68194,-0.0697778
-1.14984,-1.15607,0.0290741,1.75253,1.68202,-0.093037
-1.14963,-1.15601,0.0697778,1.75257,1.6822,-0.119204
-1.14943,-1.15593,0.00581481,1.75261,1.68237,-0.165722
-1.14922,-1.15584,0.0465185,1.75265,1.6826,-0.188981
-1.14902,-1.15575,0.0552407,1.75269,1.68289,-0.220963
-1.14881,-1.15567,0.0290741,1.75272,1.68324,-0.229685
-1.14861,-1.15558,0.0697778,1.75276,1.68362,-0.284926
-1.14841,-1.15549,0.0697778,1.7528,1.684,-0.293648
-1.1482,-1.1554,0.0697778,1.75284,1.68449,-0.32563
-1.148,-1.15529,0.0785,1.75288,1.6849,-0.348889
-1.14779,-1.15517,0.0785,1.75292,1.68539,-0.357611
-1.14759,-1.15505,0.0785,1.75296,1.68592,-0.389593
-1.14738,-1.15497,0.0785,1.75299,1.68653,-0.407037
-1.14718,-1.15482,0.0785,1.75303,1.68708,-0.389593
-1.14697,-1.15471,0.0552407,1.75307,1.6876,-0.38087
-1.14677,-1.15459,0.0872222,1.75311,1.68807,-0.38087
-1.14656,-1.15447,0.0465185,1.75315,1.68851,-0.357611
-1.14636,-1.15436,0.0610556,1.75318,1.68894,-0.357611
-1.14615,-1.15424,0.0785,1.75322,1.68938,-0.375056
-1.14595,-1.15412,0.0785,1.75326,1.68993,-0.366333
-1.14574,-1.15398,0.0697778,1.7533,1.6904,-0.366333
-1.14554,-1.15386,0.0610556,1.75333,1.69083,-0.366333
-1.14535,-1.15372,0.093037,1.75339,1.6913,-0.375056
-1.14516,-1.15363,0.0872222,1.75346,1.69179,-0.375056
-1.14497,-1.15348,0.0785,1.75353,1.69229,-0.38087
