angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15086,-1.18349,0,1.75233,1.71991,0
-1.15065,-1.18349,0,1.75237,1.71991,0
-1.15045,-1.18349,0,1.75241,1.71991,0
-1.15025,-1.18349,0.0465185,1.75245,1.71991,0
-1.15004,-1.18346,0.0465185,1.75249,1.71988,-0.00581481
-1.14984,-1.18346,0,1.75253,1.71988,0
-1.14963,-1.18343,0.0290741,1.75257,1.71985,0
-1.14943,-1.18343,0,1.75261,1.71985,0
-1.14922,-1.18343,0,1.75265,1.71985,0
-1.14902,-1.18337,0,1.75269,1.71982,-0.0232593
-1.14881,-1.18337,0,1.75272,1.71982,0
-1.14861,-1.18334,0,1.75276,1.71982,-0.014537
-1.14841,-1.18331,0.00581481,1.7528,1.71979,0
-1.1482,-1.18329,0,1.75284,1.71979,-0.00581481
-1.148,-1.18329,0,1.75288,1.71985,-0.0610556
-1.14779,-1.18326,0.00581481,1.75292,1.71982,0
-1.14759,-1.18323,0,1.75296,1.71982,-0.0610556
-1.14738,-1.1832,0.0290741,1.75299,1.71979,0
-1.14718,-1.18317,0.0552407,1.75303,1.71979,-0.0552407
-1.14697,-1.18314,0.0465185,1.75307,1.71976,0
-1.14677,-1.18311,0,1.75311,1.71976,0
-1.14656,-1.18305,0,1.75315,1.71973,0
-1.14636,-1.18305,0,1.75318,1.71973,0
-1.14615,-1.18302,0.0465185,1.75322,1.71973,-0.0552407
-1.14595,-1.18299,0.0552407,1.75326,1.7197,0
-1.14574,-1.18297,0,1.7533,1.7197,0
-1.14554,-1.18291,0.0465185,1.75333,1.71964,-0.00581481
-1.14535,-1.18291,0.00581481,1.75339,1.71967,0
-1.14516,-1.18288,0.0377963,1.75346,1.71964,-0.0465185
-1.14497,-1.18285,0.0290741,1.75353,1.71964,0
-1.14478,-1.18282,0.0377963,1.75359,1.71962,0
-1.1446,-1.18279,0.0377963,1.75366,1.71962,-0.0377963
-1.14441,-1.18273,0.0465185,1.75373,1.71962,-0.0290741
-1.14422,-1.1827,0.0232593,1.75379,1.71962,-0.0610556
-1.14404,-1.18268,0,1.75386,1.71962,0
-1.14385,-1.18265,0,1.75392,1.71962,0
-1.14366,-1.18262,0,1.75399,1.71962,0
-1.14347,-1.18259,0,1.75406,1.71962,0
-1.14329,-1.18256,0.0377963,1.75412,1.71962,0
-1.1431,-1.18253,0.0610556,1.75419,1.71959,0
-1.14291,-1.1825,0.0377963,1.75425,1.71962,-0.0377963
-1.14272,-1.18247,0.0552407,1.75432,1.71962,0
-1.14253,-1.18241,0,1.75438,1.71962,0
-1.14235,-1.18238,0,1.75445,1.71962,0
-1.14216,-1.18236,0,1.75451,1.71962,0
-1.14197,-1.18233,0.0552407,1.75458,1.71962,0
-1.14178,-1.1823,0.0610556,1.75465,1.71962,-0.0290741
-1.14159,-1.18224,0.0377963,1.75471,1.71959,-0.0377963
-1.14141,-1.18218,0.0377963,1.75478,1.71959,-0.0552407
-1.14122,-1.18215,0.00581481,1.75484,1.71959,0
-1.14103,-1.18215,0,1.7549,1.71962,-0.00581481
-1.14084,-1.18206,0.0552407,1.75497,1.71959,-0.0465185
-1.14065,-1.18204,0.00581481,1.75503,1.71962,0
-1.14047,-1.18201,0.0552407,1.7551,1.71964,-0.0697778
-1.14028,-1.18195,0.0232593,1.75516,1.71964,-0.0465185
-1.14009,-1.18189,0.0552407,1.75523,1.71964,-0.0697778
-1.1399,-1.18186,0,1.75529,1.7197,-0.0232593
-1.13971,-1.18183,0.0232593,1.75536,1.71976,-0.0785
-1.13952,-1.18177,0.0552407,1.75542,1.71982,-0.0465185
-1.13934,-1.18172,0,1.75548,1.71985,-0.0697778
-1.13915,-1.18169,0.0552407,1.75555,1.71991,-0.0697778
-1.13896,-1.18163,0.0377963,1.75561,1.71993,-0.0552407
-1.13877,-1.18157,0.0377963,1.75568,1.71996,-0.0552407
-1.13859,-1.18151,0.0552407,1.75575,1.72002,-0.0872222
-1.13841,-1.18148,0.0232593,1.75583,1.72011,-0.0610556
-1.13823,-1.18142,0.0552407,1.75591,1.72017,-0.0465185
-1.13805,-1.18137,0,1.75598,1.72023,-0.0872222
-1.13787,-1.18131,0.0290741,1.75606,1.72028,-0.0872222
-1.13769,-1.18125,0.0552407,1.75614,1.72034,-0.0552407
-1.13751,-1.18119,0.0552407,1.75622,1.7204,-0.093037
-1.13733,-1.18113,0.0290741,1.7563,1.72049,-0.0872222
-1.13715,-1.18108,0.014537,1.75638,1.72057,-0.101759
-1.13697,-1.18102,0.00581481,1.75645,1.72066,-0.0872222
-1.13679,-1.18096,0,1.75653,1.72075,-0.093037
-1.13661,-1.18087,0.0377963,1.75661,1.72084,-0.093037
-1.13643,-1.18081,0.0232593,1.75669,1.72092,-0.110481
-1.13625,-1.18073,0.0610556,1.75677,1.72101,-0.101759
-1.13607,-1.18067,0.0610556,1.75684,1.72113,-0.119204
-1.13589,-1.18061,0.0232593,1.75692,1.72127,-0.119204
-1.13571,-1.18055,0.0785,1.757,1.72142,-0.133741
-1.13553,-1.18047,0.0232593,1.75708,1.72153,-0.133741
-1.13535,-1.18038,0.0465185,1.75715,1.72168,-0.157
-1.13517,-1.18032,0.0610556,1.75723,1.72185,-0.142463
-1.13499,-1.18023,0.0552407,1.75731,1.72203,-0.157
-1.13481,-1.18015,0.0552407,1.75739,1.72226,-0.174444
-1.13463,-1.18006,0.0552407,1.75746,1.72246,-0.197704
-1.13445,-1.18,0.0697778,1.75754,1.72273,-0.197704
-1.13426,-1.17991,0.014537,1.75762,1.72296,-0.220963
-1.13408,-1.17983,0.0697778,1.75769,1.72322,-0.215148
-1.1339,-1.17977,0.0377963,1.75777,1.72357,-0.215148
-1.13372,-1.17965,0.0377963,1.75785,1.7238,-0.252944
-1.13354,-1.17956,0.0610556,1.75792,1.72406,-0.220963
-1.13336,-1.17948,0.0465185,1.758,1.7243,-0.229685
-1.13318,-1.17942,0.0552407,1.75808,1.72456,-0.206426
-1.133,-1.17933,0.0785,1.75815,1.72479,-0.215148
-1.13282,-1.17924,0.0377963,1.75823,1.72499,-0.188981
-1.13264,-1.17916,0.0697778,1.75831,1.72517,-0.188981
-1.13246,-1.1791,0.0290741,1.75838,1.72534,-0.174444
-1.13227,-1.17901,0.0610556,1.75846,1.72546,-0.151185
-1.13209,-1.17892,0.0697778,1.75853,1.72558,-0.133741
-1.13191,-1.17884,0.0697778,1.75861,1.72566,-0.119204
-1.13173,-1.17878,0.0697778,1.75869,1.72578,-0.093037
-1.13155,-1.17872,0.0465185,1.75876,1.72587,-0.093037
-1.13137,-1.17863,0.014537,1.75884,1.72592,-0.101759
-1.13119,-1.17858,0.0465185,1.75891,1.72598,-0.0697778
-1.13101,-1.17849,0.0785,1.759,1.72604,-0.093037
-1.13084,-1.17843,0.0290741,1.75909,1.72607,-0.0552407
-1.13067,-1.17834,0.0465185,1.75919,1.72613,-0.101759
-1.1305,-1.17828,0.0610556,1.75928,1.72619,-0.0552407
-1.13033,-1.1782,0.0552407,1.75937,1.72621,-0.0872222
-1.13015,-1.17814,0.0610556,1.75946,1.72627,-0.0872222
-1.12998,-1.17808,0.0552407,1.75955,1.72636,-0.0697778
-1.12981,-1.17802,0.0610556,1.75964,1.72642,-0.093037
-1.12964,-1.17797,0.0610556,1.75973,1.72651,-0.093037
-1.12946,-1.17788,0.0610556,1.75982,1.72656,-0.093037
-1.12929,-1.17782,0.0552407,1.75991,1.72662,-0.0697778
-1.12912,-1.17776,0.0377963,1.76,1.72671,-0.0610556
-1.12894,-1.1777,0.014537,1.76009,1.72677,-0.0872222
-1.12877,-1.17762,0.0377963,1.76018,1.72683,-0.093037
-1.1286,-1.17753,0.0610556,1.76027,1.72685,-0.0697778
-1.12843,-1.17747,0.0697778,1.76036,1.72691,-0.093037
-1.12825,-1.17738,0.0552407,1.76045,1.72694,-0.0552407
-1.12808,-1.17733,0.0465185,1.76054,1.727,-0.0872222
-1.12791,-1.17724,0.0377963,1.76063,1.727,-0.0552407
-1.12773,-1.17715,0.0697778,1.76072,1.72703,-0.0377963
-1.12756,-1.17709,0.0610556,1.76081,1.72703,-0.0697778
-1.12739,-1.17701,0.0552407,1.7609,1.72706,-0.0785
