angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-0.95875 -0.944703 0 1.9652 1.97326 0
-0.95849 -0.944703 0 1.96516 1.97326 0
-0.95823 -0.944703 0 1.96513 1.97326 0
-0.95797 -0.944733 0 1.9651 1.97329 0
-0.95771 -0.944733 -0.00581481 1.96507 1.97329 0
-0.95746 -0.944733 0 1.96504 1.97329 0
-0.9572 -0.944733 0 1.96501 1.97329 0
-0.95694 -0.944762 0 1.96498 1.97332 0
-0.95668 -0.944791 -0.0290741 1.96494 1.97334 0
-0.95642 -0.94482 -0.0377963 1.96491 1.97337 0
-0.95616 -0.944849 0 1.96488 1.9734 0
-0.9559 -0.944878 -0.0232593 1.96485 1.97343 0
-0.95564 -0.944878 0 1.96482 1.97343 0
-0.95538 -0.944878 0 1.96478 1.97343 0
-0.95512 -0.944907 0 1.96475 1.97346 0
-0.95486 -0.944936 0 1.96472 1.97349 0
-0.9546 -0.944965 -0.014537 1.96469 1.97352 0
-0.95434 -0.944994 -0.0377963 1.96465 1.97355 0
-0.95408 -0.944994 0 1.96462 1.97355 0
-0.95382 -0.945023 0 1.96459 1.97358 0
-0.95356 -0.945023 0 1.96455 1.97358 0
-0.9533 -0.945023 -0.0377963 1.96452 1.97358 0
-0.95304 -0.945023 0 1.96449 1.97358 0
-0.95279 -0.945023 0 1.96446 1.97358 0
-0.95253 -0.945023 0 1.96442 1.97358 0
-0.95227 -0.945023 0 1.96439 1.97358 0
-0.95201 -0.945023 0 1.96436 1.97358 0
-0.95175 -0.945023 0 1.96432 1.97358 0
-0.95149 -0.945023 0 1.96429 1.97358 0
-0.95123 -0.945023 0 1.96425 1.97358 0
-0.95097 -0.945023 0 1.96422 1.97358 0
-0.95071 -0.945023 0 1.96419 1.97358 0
-0.95045 -0.945023 0 1.96415 1.97358 0
-0.95019 -0.945023 0 1.96412 1.97358 0
-0.94995 -0.945023 0 1.96413 1.97358 0
-0.94971 -0.945023 0 1.96415 1.97358 0
-0.94947 -0.945023 0 1.96417 1.97358 0
-0.94924 -0.945023 0 1.96419 1.97358 0
-0.949 -0.945023 0 1.96421 1.97358 0
-0.94877 -0.945023 0 1.96423 1.97358 0
-0.94853 -0.945023 0 1.96425 1.97358 0
-0.94829 -0.945023 0 1.96427 1.97358 0
-0.94806 -0.945023 0.0552407 1.96429 1.97358 0
-0.94782 -0.945023 0 1.96431 1.97358 0
-0.94758 -0.945023 0 1.96434 1.97358 0
-0.94735 -0.945023 0 1.96436 1.97358 0
-0.94711 -0.945023 0 1.96438 1.97358 0
-0.94688 -0.945023 0 1.9644 1.97358 0
-0.94664 -0.945023 0 1.96442 1.97358 0
-0.9464 -0.945023 0 1.96444 1.97358 0
-0.94617 -0.944965 0 1.96446 1.97352 0
-0.94593 -0.944965 0 1.96448 1.97352 0
-0.94569 -0.944965 0 1.9645 1.97352 0
-0.94546 -0.944965 0 1.96452 1.97352 0
-0.94522 -0.944965 0 1.96454 1.97352 0
-0.94498 -0.944936 0.0465185 1.96456 1.97349 0
-0.94475 -0.944936 0 1.96458 1.97349 0
-0.94451 -0.944936 0 1.9646 1.97349 0
-0.94427 -0.944936 0 1.96462 1.97349 0
-0.94404 -0.944907 0.0552407 1.96463 1.97346 0
-0.9438 -0.944907 0 1.96465 1.97346 0
-0.94356 -0.944878 0 1.96467 1.97343 0
-0.94333 -0.944878 0 1.96469 1.97343 0
-0.94309 -0.944878 0 1.96471 1.97343 0
-0.94285 -0.944878 0 1.96473 1.97343 0
-0.94262 -0.944878 0 1.96475 1.97343 0
-0.94238 -0.944849 0 1.96477 1.9734 0
-0.94214 -0.944849 0 1.96479 1.9734 0
-0.9419 -0.944849 0 1.96481 1.9734 0
-0.94167 -0.944849 0 1.96482 1.9734 0
-0.94143 -0.94482 0 1.96484 1.97337 0
-0.94119 -0.94482 0.0290741 1.96486 1.97337 0
-0.94096 -0.94482 0 1.96488 1.97337 0
-0.94072 -0.94482 0 1.9649 1.97337 0
-0.94048 -0.94482 0 1.96492 1.97337 0
-0.94024 -0.94482 0 1.96493 1.97337 0
-0.94001 -0.94482 0 1.96495 1.97337 0
-0.93977 -0.944791 0 1.96497 1.97334 0
-0.93953 -0.944791 0.0290741 1.96499 1.97334 0
-0.93929 -0.944791 0 1.96501 1.97334 0
-0.93906 -0.944791 0 1.96502 1.97334 0
-0.93882 -0.944791 0 1.96504 1.97334 0
-0.93858 -0.944791 0 1.96506 1.97334 0
-0.93834 -0.944791 0 1.96508 1.97334 0
-0.93811 -0.944791 0 1.96509 1.97334 0
-0.93787 -0.944791 0 1.96511 1.97334 0
-0.93763 -0.944791 0 1.96513 1.97334 0
-0.93739 -0.944762 0.0290741 1.96515 1.97332 0
-0.93716 -0.944762 0 1.96518 1.97332 0
-0.93693 -0.944762 0 1.9652 1.97332 0
-0.93669 -0.944762 0 1.96523 1.97332 0
-0.93646 -0.944733 0 1.96526 1.97329 0
-0.93623 -0.944733 0 1.96528 1.97329 0
-0.93599 -0.944703 0 1.96531 1.97326 0
-0.93576 -0.944703 0 1.96534 1.97326 0
-0.93552 -0.944645 0.014537 1.96536 1.9732 0
-0.93529 -0.944616 0 1.96539 1.97317 0
-0.93506 -0.944587 0 1.96542 1.97314 0
-0.93482 -0.944587 0 1.96544 1.97314 0
-0.93459 -0.944558 0 1.96547 1.97311 0
-0.93436 -0.944529 0 1.9655 1.97308 0
-0.93412 -0.944529 0 1.96552 1.97308 0
-0.93389 -0.944471 0.0465185 1.96555 1.97302 0
-0.93365 -0.944442 0 1.96558 1.973 0
-0.93342 -0.944413 0 1.9656 1.97297 0
-0.93318 -0.944413 0 1.96563 1.97297 0
-0.93295 -0.944384 0.014537 1.96565 1.97294 0
-0.93272 -0.944326 0.0552407 1.96568 1.97288 0
-0.93248 -0.944296 0.0610556 1.9657 1.97285 0
-0.93225 -0.944267 0 1.96573 1.97282 0
-0.93201 -0.944238 0.0552407 1.96576 1.97279 0
-0.93178 -0.944238 0 1.96578 1.97279 0
-0.93154 -0.944209 0.0377963 1.96581 1.97276 0
-0.93131 -0.94418 0.0465185 1.96583 1.97273 0
-0.93108 -0.944122 0 1.96586 1.97268 0
-0.93084 -0.944122 0.0232593 1.96588 1.97268 0
-0.93061 -0.944093 0 1.96591 1.97265 0
-0.93037 -0.944064 0 1.96593 1.97262 0
-0.93014 -0.944006 0 1.96596 1.97256 0
-0.9299 -0.943977 0.0377963 1.96598 1.97253 0
-0.92967 -0.943918 0.0377963 1.96601 1.97247 0
-0.92943 -0.943889 0 1.96603 1.97244 0
-0.9292 -0.943889 0 1.96606 1.97244 0
-0.92896 -0.94386 0.0290741 1.96608 1.97241 0
