angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15086,-1.15203,0.101759,1.75233,1.70008,0
-1.15065,-1.1518,0.110481,1.75237,1.69987,-0.0552407
-1.15045,-1.15159,0.133741,1.75241,1.69982,-0.0552407
-1.15025,-1.15139,0.119204,1.75245,1.6999,-0.157
-1.15004,-1.15116,0.133741,1.75249,1.70011,-0.279111
-1.14984,-1.15093,0.174444,1.75253,1.70051,-0.366333
-1.14963,-1.15066,0.142463,1.75257,1.70112,-0.508796
-1.14943,-1.15043,0.157,1.75261,1.70197,-0.596019
-1.14922,-1.15017,0.125019,1.75265,1.70342,-0.764648
-1.14902,-1.14997,0.110481,1.75269,1.70464,-0.869315
-1.14881,-1.14976,0.119204,1.75272,1.70612,-0.956537
-1.14861,-1.14956,0.119204,1.75276,1.70764,-1.0205
-1.14841,-1.1493,0.157,1.7528,1.70912,-1.06993
-1.1482,-1.14904,0.183167,1.75284,1.71069,-1.10191
-1.148,-1.1488,0.142463,1.75288,1.71267,-1.19494
-1.14779,-1.14848,0.188981,1.75292,1.71456,-1.23565
-1.14759,-1.14828,0.133741,1.75296,1.71639,-1.24437
-1.14738,-1.14808,0.125019,1.75299,1.71822,-1.24437
-1.14718,-1.14787,0.119204,1.75303,1.72005,-1.25309
-1.14697,-1.14764,0.151185,1.75307,1.72182,-1.21239
-1.14677,-1.14744,0.125019,1.75311,1.7236,-1.23565
-1.14656,-1.14718,0.142463,1.75315,1.72537,-1.23565
-1.14636,-1.14694,0.142463,1.75318,1.72723,-1.28507
-1.14615,-1.14671,0.125019,1.75322,1.72912,-1.30833
-1.14595,-1.14651,0.157,1.75326,1.73084,-1.27635
-1.14574,-1.14627,0.125019,1.7533,1.73276,-1.23565
-1.14554,-1.1461,0.110481,1.75333,1.73453,-1.21239
-1.14535,-1.14595,0.0872222,1.75339,1.73633,-1.19494
-1.14516,-1.14581,0.110481,1.75346,1.73816,-1.19494
-1.14497,-1.14563,0.101759,1.75353,1.73976,-1.20367
-1.14478,-1.14543,0.119204,1.75359,1.7416,-1.16587
-1.1446,-1.14526,0.110481,1.75366,1.74328,-1.1397
-1.14441,-1.14505,0.110481,1.75373,1.74485,-1.10191
-1.14422,-1.14491,0.110481,1.75379,1.74636,-1.03794
-1.14404,-1.14473,0.093037,1.75386,1.74767,-0.924556
-1.14385,-1.14459,0.0872222,1.75392,1.74886,-0.837333
-1.14366,-1.14438,0.125019,1.75399,1.74976,-0.709407
-1.14347,-1.14418,0.119204,1.75406,1.75061,-0.604741
-1.14329,-1.14395,0.125019,1.75412,1.75116,-0.508796
-1.1431,-1.14369,0.125019,1.75419,1.75154,-0.407037
-1.14291,-1.14348,0.125019,1.75425,1.75186,-0.316907
-1.14272,-1.14328,0.151185,1.75432,1.75209,-0.261667
-1.14253,-1.14308,0.125019,1.75438,1.75224,-0.215148
-1.14235,-1.14287,0.125019,1.75445,1.75232,-0.183167
-1.14216,-1.14267,0.110481,1.75451,1.75235,-0.183167
-1.14197,-1.14247,0.125019,1.75458,1.75244,-0.142463
-1.14178,-1.14223,0.133741,1.75465,1.75247,-0.157
-1.14159,-1.14197,0.142463,1.75471,1.75253,-0.133741
-1.14141,-1.14171,0.133741,1.75478,1.75253,-0.174444
-1.14122,-1.14148,0.174444,1.75484,1.75264,-0.183167
-1.14103,-1.14119,0.142463,1.7549,1.75264,-0.188981
-1.14084,-1.14092,0.165722,1.75497,1.75267,-0.174444
-1.14065,-1.14063,0.174444,1.75503,1.75276,-0.206426
-1.14047,-1.14031,0.206426,1.7551,1.75279,-0.215148
-1.14028,-1.14002,0.183167,1.75516,1.75288,-0.215148
-1.14009,-1.13967,0.197704,1.75523,1.75293,-0.238407
-1.1399,-1.13933,0.215148,1.75529,1.75305,-0.284926
-1.13971,-1.13898,0.215148,1.75536,1.75325,-0.316907
-1.13952,-1.13863,0.24713,1.75542,1.75346,-0.348889
-1.13934,-1.13828,0.220963,1.75548,1.75378,-0.389593
-1.13915,-1.13796,0.238407,1.75555,1.75413,-0.462278
-1.13896,-1.13761,0.220963,1.75561,1.75459,-0.485537
-1.13877,-1.1372,0.220963,1.75568,1.75509,-0.558222
-1.13859,-1.13683,0.252944,1.75575,1.7557,-0.581481
-1.13841,-1.13639,0.238407,1.75583,1.75636,-0.636722
-1.13823,-1.13598,0.270389,1.75591,1.75709,-0.686148
-1.13805,-1.13555,0.261667,1.75598,1.75788,-0.732667
-1.13787,-1.13514,0.252944,1.75606,1.75872,-0.764648
-1.13769,-1.13473,0.252944,1.75614,1.75945,-0.782093
-1.13751,-1.1343,0.279111,1.75622,1.76026,-0.741389
-1.13733,-1.13383,0.261667,1.7563,1.76099,-0.723944
-1.13715,-1.13339,0.30237,1.75638,1.76169,-0.732667
-1.13697,-1.1329,0.293648,1.75645,1.76224,-0.654167
-1.13679,-1.13244,0.279111,1.75653,1.76276,-0.628
-1.13661,-1.132,0.279111,1.75661,1.76323,-0.5495
-1.13643,-1.1315,0.284926,1.75669,1.76358,-0.517519
-1.13625,-1.13107,0.293648,1.75677,1.76381,-0.476815
