angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15086,-1.17913,0,1.75233,1.69694,0
-1.15065,-1.17913,0,1.75237,1.69694,0
-1.15045,-1.17913,0,1.75241,1.697,0
-1.15025,-1.17904,0.00232593,1.75245,1.69723,0.000116296
-1.15004,-1.17892,0.00613463,1.75249,1.69775,0.000417213
-1.14984,-1.17881,0.00931679,1.75253,1.69857,0.000862192
-1.14963,-1.17866,0.0127759,1.75257,1.69961,0.00145788
-1.14943,-1.17852,0.016789,1.75261,1.7008,0.00222444
-1.14922,-1.17834,0.0198746,1.75265,1.70214,0.00310694
-1.14902,-1.17817,0.0244049,1.75269,1.70365,0.00417184
-1.14881,-1.17796,0.0282726,1.75272,1.70522,0.00537688
-1.14861,-1.17776,0.0331099,1.75276,1.70691,0.00676353
-1.14841,-1.17756,0.0377053,1.7528,1.7086,0.00831062
-1.1482,-1.17735,0.042071,1.75284,1.71028,0.00999864
-1.148,-1.17712,0.0459276,1.75288,1.712,0.0117951
-1.14779,-1.17692,0.0495914,1.75292,1.71371,0.0136849
-1.14759,-1.17666,0.054235,1.75296,1.71549,0.0157124
-1.14738,-1.17642,0.0577742,1.75299,1.71726,0.0178155
-1.14718,-1.17613,0.0631716,1.75303,1.7188,0.0200833
-1.14697,-1.17587,0.0671362,1.75307,1.72011,0.0224359
-1.14677,-1.17561,0.0720655,1.75311,1.72121,0.0249174
-1.14656,-1.17529,0.0760214,1.75315,1.72206,0.0274726
-1.14636,-1.17497,0.0809426,1.75318,1.72261,0.0301461
-1.14615,-1.17465,0.0856177,1.75322,1.72287,0.0329197
-1.14595,-1.17433,0.0896229,1.75326,1.72284,0.0357549
-1.14574,-1.17401,0.0934279,1.7533,1.72261,0.0386385
-1.14554,-1.17366,0.0986417,1.75333,1.72226,0.0416387
-1.14535,-1.17334,0.103595,1.75339,1.7218,0.0447365
-1.14516,-1.17299,0.107864,1.75346,1.7213,0.0478929
-1.14497,-1.17264,0.112792,1.75353,1.72084,0.0511378
-1.14478,-1.17232,0.115003,1.75359,1.7204,0.0543311
-1.1446,-1.17206,0.116376,1.75366,1.72005,0.0574333
-1.14441,-1.1718,0.11768,1.75373,1.71979,0.0604456
-1.14422,-1.17157,0.117756,1.75379,1.71953,0.0633112
-1.14404,-1.17134,0.117829,1.75386,1.71932,0.066037
-1.14385,-1.17113,0.117025,1.75392,1.71915,0.0685864
-1.14366,-1.17099,0.116262,1.75399,1.71906,0.0709702
-1.14347,-1.17081,0.115973,1.75406,1.71895,0.0732203
-1.14329,-1.17067,0.114099,1.75412,1.71889,0.0752643
-1.1431,-1.17055,0.112755,1.75419,1.71886,0.0771388
-1.14291,-1.17043,0.11017,1.75425,1.71886,0.0787904
-1.14272,-1.17035,0.106988,1.75432,1.71889,0.0802003
-1.14253,-1.17023,0.105563,1.75438,1.71892,0.0814684
-1.14235,-1.17012,0.102175,1.75445,1.71898,0.0825037
-1.14216,-1.17,0.0998283,1.75451,1.71903,0.08337
-1.14197,-1.16988,0.0983257,1.75458,1.71912,0.0841178
-1.14178,-1.16977,0.0948632,1.75465,1.71927,0.084655
-1.14159,-1.16965,0.094045,1.75471,1.71941,0.0851245
-1.14141,-1.16953,0.0921048,1.75478,1.71959,0.0854735
-1.14122,-1.16942,0.0905523,1.75484,1.71982,0.0857275
-1.14103,-1.16927,0.0899497,1.7549,1.72002,0.0859386
-1.14084,-1.16913,0.088505,1.75497,1.72028,0.0860669
-1.14065,-1.16898,0.0887316,1.75503,1.72057,0.0862001
-1.14047,-1.16881,0.0886561,1.7551,1.72087,0.0863229
-1.14028,-1.16863,0.0893113,1.75516,1.72116,0.0864724
-1.14009,-1.16846,0.0899337,1.75523,1.72148,0.0866454
-1.1399,-1.16825,0.090525,1.75529,1.7218,0.0868394
-1.13971,-1.16808,0.0922496,1.75536,1.72217,0.0871099
-1.13952,-1.16785,0.0935973,1.75542,1.72255,0.0874343
-1.13934,-1.16761,0.0951684,1.75548,1.72293,0.087821
-1.13915,-1.16741,0.0979692,1.75555,1.72342,0.0883284
-1.13896,-1.16715,0.100194,1.75561,1.72386,0.0889217
-1.13877,-1.16686,0.102743,1.75568,1.72438,0.0896128
-1.13859,-1.16657,0.105892,1.75575,1.72499,0.0904268
-1.13841,-1.16631,0.108448,1.75583,1.7256,0.0913278
-1.13823,-1.16599,0.110585,1.75591,1.72624,0.0922906
-1.13805,-1.16567,0.114214,1.75598,1.72685,0.0933868
-1.13787,-1.16532,0.117661,1.75606,1.72752,0.0946005
-1.13769,-1.16497,0.121664,1.75614,1.72819,0.0959537
-1.13751,-1.16459,0.125466,1.75622,1.72883,0.0974293
-1.13733,-1.16415,0.13024,1.7563,1.72938,0.0990698
-1.13715,-1.16378,0.134777,1.75638,1.72988,0.100855
-1.13697,-1.1634,0.137487,1.75645,1.7304,0.102687
-1.13679,-1.16308,0.140498,1.75653,1.73087,0.104577
-1.13661,-1.16273,0.142922,1.75661,1.73127,0.106495
-1.13643,-1.16241,0.145225,1.75669,1.73171,0.108431
-1.13625,-1.16209,0.147122,1.75677,1.73206,0.110366
-1.13607,-1.16177,0.148488,1.75684,1.73232,0.112272
-1.13589,-1.16148,0.150222,1.75692,1.73255,0.114169
-1.13571,-1.16116,0.151433,1.757,1.73267,0.116032
-1.13553,-1.16087,0.152148,1.75708,1.73276,0.117838
-1.13535,-1.16058,0.152826,1.75715,1.73279,0.119588
-1.13517,-1.16032,0.152308,1.75723,1.73273,0.121224
-1.13499,-1.16006,0.151816,1.75731,1.73264,0.122753
-1.13481,-1.15985,0.150185,1.75739,1.73252,0.124125
-1.13463,-1.15965,0.148927,1.75746,1.73235,0.125365
-1.13445,-1.15942,0.146132,1.75754,1.73215,0.126403
