angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15086,-1.18445,0,1.75233,1.70392,0
-1.15065,-1.18445,0,1.75237,1.70392,0
-1.15045,-1.18442,0,1.75241,1.70406,0
-1.15025,-1.18425,0.00436111,1.75245,1.70438,0.000218056
-1.15004,-1.18401,0.00879491,1.75249,1.70502,0.000646898
-1.14984,-1.18378,0.0150422,1.75253,1.70569,0.00136666
-1.14963,-1.18358,0.020541,1.75257,1.70656,0.00232538
-1.14943,-1.18337,0.025038,1.75261,1.70749,0.00346101
-1.14922,-1.1832,0.0297463,1.75265,1.70863,0.00477528
-1.14902,-1.18302,0.033347,1.75269,1.70985,0.00620386
-1.14881,-1.18288,0.0372037,1.75272,1.71121,0.00775386
-1.14861,-1.18273,0.0399954,1.75276,1.71261,0.00936593
-1.14841,-1.18259,0.0430836,1.7528,1.71403,0.0110518
-1.1482,-1.18244,0.0439822,1.75284,1.71563,0.0126983
-1.148,-1.1823,0.046871,1.75288,1.71717,0.014407
-1.14779,-1.18206,0.0500515,1.75292,1.719,0.0161892
-1.14759,-1.18186,0.0537999,1.75296,1.72046,0.0180697
-1.14738,-1.1816,0.058233,1.75299,1.72214,0.0200779
-1.14718,-1.18128,0.0640436,1.75303,1.72366,0.0222762
-1.14697,-1.18093,0.0695637,1.75307,1.72511,0.0246406
-1.14677,-1.18055,0.0759707,1.75311,1.72627,0.0272071
-1.14656,-1.18015,0.0832203,1.75315,1.72709,0.0300077
-1.14636,-1.17977,0.0882176,1.75318,1.72764,0.0329182
-1.14615,-1.17942,0.0920928,1.75322,1.72799,0.0358769
-1.14595,-1.1791,0.0957743,1.75326,1.72808,0.0388718
-1.14574,-1.17881,0.0985448,1.7533,1.72799,0.0418555
-1.14554,-1.17855,0.0998685,1.75333,1.72773,0.0447561
-1.14535,-1.17834,0.0999631,1.75339,1.72741,0.0475165
-1.14516,-1.17817,0.0988899,1.75346,1.72709,0.0500851
-1.14497,-1.17802,0.0962713,1.75353,1.72677,0.0523944
-1.14478,-1.17791,0.0949467,1.75359,1.72653,0.0545221
-1.1446,-1.17779,0.0945604,1.75366,1.72636,0.056524
-1.14441,-1.17767,0.0941935,1.75373,1.72619,0.0584074
-1.14422,-1.17759,0.0929727,1.75379,1.7261,0.0601357
