angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.12494,-1.14729,0.0290741,2.12448,2.09176,0
-1.12484,-1.14729,0,2.12456,2.09176,0
-1.12474,-1.14729,0,2.12465,2.09176,0
-1.12465,-1.14726,0,2.12473,2.09173,0
-1.12455,-1.14726,0,2.12482,2.09173,0
-1.12445,-1.14723,0.00305278,2.1249,2.09171,0.000152639
-1.12435,-1.14723,0.00290014,2.12499,2.09171,0.000290014
-1.12425,-1.1472,0.00508106,2.12507,2.09168,0.000529566
-1.12415,-1.1472,0.004827,2.12515,2.09168,0.000744438
-1.12406,-1.14718,0.00691158,2.12524,2.09165,0.0010528
-1.12396,-1.14715,0.00932804,2.12532,2.09162,0.00146656
-1.12386,-1.14715,0.00886164,2.12541,2.09162,0.00183631
-1.12376,-1.14712,0.00841855,2.12549,2.09159,0.00216542
-1.12366,-1.14706,0.00988744,2.12557,2.09153,0.00255152
-1.12356,-1.14703,0.0108468,2.12566,2.0915,0.00296629
-1.12346,-1.147,0.0121942,2.12574,2.09147,0.00342769
-1.12337,-1.14697,0.0115845,2.12583,2.09144,0.00383553
-1.12327,-1.14694,0.0110053,2.12591,2.09141,0.00419402
-1.12317,-1.14691,0.0119087,2.12599,2.09139,0.00457975
-1.12307,-1.14688,0.0136392,2.12608,2.09136,0.00503273
-1.12297,-1.14686,0.0157193,2.12616,2.09133,0.00556706
-1.12287,-1.14683,0.0149333,2.12625,2.0913,0.00603537
-1.12277,-1.1468,0.0144774,2.12633,2.09127,0.00645747
-1.12267,-1.14674,0.0140443,2.12641,2.09121,0.00683681
-1.12258,-1.14668,0.0133421,2.1265,2.09115,0.00716208
-1.12248,-1.14665,0.012675,2.12658,2.09112,0.00743772
-1.12238,-1.14662,0.013931,2.12666,2.09109,0.00776239
-1.12228,-1.14657,0.0155604,2.12675,2.09104,0.00815229
-1.12218,-1.14654,0.0147824,2.12683,2.09101,0.00848379
-1.12208,-1.14651,0.0140433,2.12692,2.09098,0.00876177
-1.12198,-1.14648,0.0152309,2.127,2.09095,0.00908523
-1.12188,-1.14642,0.0167953,2.12708,2.09089,0.00947073
-1.12178,-1.14639,0.0162463,2.12717,2.09086,0.00980951
-1.12168,-1.14636,0.015434,2.12725,2.09083,0.0100907
-1.12159,-1.1463,0.0146623,2.12733,2.09078,0.0103193
-1.12149,-1.14627,0.0162551,2.12742,2.09075,0.0106161
-1.12139,-1.14622,0.0154423,2.1275,2.09069,0.0108574
