angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-0.64119 -1.61768 0 2.37314 2.39207 0
-0.64096 -1.61768 0 2.37277 2.39207 0
-0.64073 -1.61768 0 2.3724 2.39207 0
-0.64051 -1.61768 0 2.37203 2.39204 0.00581481
-0.64028 -1.61768 0 2.37166 2.39198 0.0377963
-0.64005 -1.61768 0 2.37129 2.3919 0.0610556
-0.63983 -1.61768 0 2.37092 2.39181 0.0232593
-0.6396 -1.61768 0 2.37055 2.39166 0.0785
-0.63938 -1.61768 0 2.37017 2.3914 0.110481
-0.63915 -1.61768 0 2.3698 2.39102 0.157
-0.63892 -1.61771 0 2.36943 2.38852 0.220963
-0.6387 -1.61771 0 2.36906 2.38777 0.412852
-0.63847 -1.61774 -0.0610556 2.36869 2.38698 0.471
-0.63824 -1.61777 -0.0377963 2.36832 2.38626 0.508796
-0.63802 -1.61783 -0.0552407 2.36795 2.38538 0.534963
-0.63779 -1.61791 -0.0552407 2.36758 2.38451 0.5495
-0.63757 -1.61797 -0.0552407 2.36721 2.38361 0.572759
-0.63734 -1.61806 -0.0552407 2.36683 2.38277 0.558222
-0.63711 -1.61815 -0.0552407 2.36646 2.38181 0.596019
-0.63689 -1.61823 -0.0290741 2.36609 2.38088 0.590204
-0.63666 -1.61838 -0.0610556 2.36572 2.38012 0.581481
-0.63646 -1.61847 -0.0785 2.36535 2.37934 0.572759
-0.63636 -1.61858 -0.0465185 2.36502 2.37852 0.508796
-0.63626 -1.61876 -0.0872222 2.36468 2.37777 0.502981
-0.63616 -1.6189 -0.0785 2.36435 2.37713 0.421574
-0.63606 -1.61902 -0.0872222 2.36401 2.37666 0.38087
-0.63596 -1.61914 -0.0610556 2.36367 2.3762 0.348889
-0.63586 -1.61925 -0.0552407 2.36334 2.37579 0.316907
-0.63576 -1.61937 -0.0552407 2.363 2.37541 0.293648
-0.63566 -1.61946 -0.0697778 2.36266 2.37503 0.252944
-0.63556 -1.61954 -0.0465185 2.36233 2.37465 0.238407
-0.63546 -1.6196 0 2.36199 2.37419 0.229685
-0.63536 -1.61963 0 2.36165 2.37384 0.220963
-0.63526 -1.61963 0 2.36132 2.37343 0.215148
-0.63516 -1.61963 0 2.36098 2.37308 0.206426
-0.63506 -1.61963 0 2.36064 2.37271 0.220963
-0.63496 -1.61963 0 2.36031 2.3723 0.220963
-0.63486 -1.61963 0 2.35997 2.37195 0.220963
-0.63476 -1.6196 0.0465185 2.35963 2.37157 0.229685
-0.63466 -1.61957 0 2.3593 2.37111 0.238407
-0.63456 -1.61954 0 2.35896 2.37064 0.252944
-0.63445 -1.61951 0 2.35862 2.37018 0.252944
-0.63435 -1.61948 0.0552407 2.35829 2.36968 0.270389
-0.63425 -1.61946 0.00581481 2.35795 2.36919 0.293648
-0.63415 -1.61943 0.0377963 2.35761 2.36864 0.311093
-0.63405 -1.61943 0 2.35728 2.36814 0.316907
-0.63395 -1.6194 0.0552407 2.35694 2.36756 0.334352
-0.63385 -1.6194 0 2.3566 2.36692 0.366333
-0.63375 -1.6194 0 2.35627 2.36628 0.348889
-0.63365 -1.6194 0 2.35593 2.36564 0.389593
-0.63355 -1.6194 0 2.35559 2.365 0.407037
-0.63344 -1.6194 0 2.35526 2.3643 0.389593
-0.63334 -1.6194 0 2.35492 2.36366 0.407037
-0.63324 -1.6194 -0.0290741 2.35458 2.36303 0.412852
-0.63314 -1.61943 0 2.35425 2.36241 0.421574
-0.63304 -1.61943 -0.0465185 2.35391 2.36177 0.421574
-0.63294 -1.61946 0 2.35357 2.36111 0.430296
-0.63284 -1.61948 0 2.35323 2.36035 0.453556
-0.63273 -1.61951 -0.0232593 2.3529 2.35959 0.453556
-0.63263 -1.61954 0 2.35256 2.35881 0.453556
-0.63253 -1.61954 0 2.35222 2.35808 0.462278
-0.63243 -1.61954 0 2.35189 2.35733 0.444833
-0.63233 -1.61957 0 2.35155 2.35669 0.407037
-0.63223 -1.61957 0 2.35121 2.35605 0.421574
-0.63215 -1.61957 0 2.35088 2.35549 0.38087
-0.63207 -1.61957 0 2.35055 2.355 0.343074
-0.63199 -1.61957 0 2.35022 2.35456 0.284926
-0.63191 -1.61957 0 2.34989 2.35416 0.284926
-0.63183 -1.61957 0 2.34956 2.35384 0.229685
-0.63175 -1.61957 0 2.34923 2.35358 0.174444
-0.63167 -1.61957 0 2.3489 2.35334 0.142463
-0.63159 -1.61957 0 2.34857 2.35317 0.110481
-0.63151 -1.61957 0 2.34824 2.35308 0.093037
-0.63143 -1.61957 0 2.34791 2.35297 0.0465185
-0.63135 -1.61957 0 2.34757 2.35291 0.00581481
-0.63127 -1.61957 0 2.34724 2.35282 0.00581481
-0.63119 -1.61957 0 2.34691 2.35279 0
-0.63111 -1.61957 0 2.34658 2.3527 0.0290741
-0.63103 -1.61954 0.014537 2.34625 2.35259 0.0232593
-0.63095 -1.61954 0 2.34592 2.3525 0.0697778
-0.63087 -1.61954 0 2.34559 2.35238 0.0552407
-0.63079 -1.61954 0 2.34526 2.35224 0.0697778
-0.63071 -1.61954 0 2.34493 2.35209 0.093037
-0.63063 -1.61954 0 2.3446 2.35192 0.093037
-0.63055 -1.61951 0 2.34426 2.35172 0.101759
-0.63047 -1.61951 0 2.34393 2.35157 0.0872222
-0.63038 -1.61951 0 2.3436 2.35142 0.0872222
-0.6303 -1.61951 0 2.34327 2.35125 0.093037
-0.63022 -1.61951 0 2.34294 2.3511 0.110481
-0.63014 -1.61951 0 2.34261 2.35093 0.110481
-0.63006 -1.61951 0 2.34228 2.35078 0.110481
-0.62998 -1.61951 0 2.34195 2.35067 0.101759
-0.6299 -1.61951 0 2.34162 2.35052 0.093037
-0.62982 -1.61951 0 2.34128 2.35041 0.0610556
-0.62974 -1.61951 0 2.34095 2.35029 0.0872222
-0.62965 -1.61951 0 2.34062 2.3502 0.0785
-0.62957 -1.61951 0 2.34029 2.35009 0.0785
-0.62949 -1.61951 0 2.33996 2.35 0.0610556
-0.62941 -1.61951 0 2.33963 2.34994 0.0610556
-0.62933 -1.61951 0 2.3393 2.34988 0.0232593
-0.62925 -1.61951 0 2.33897 2.34985 0
-0.62916 -1.61951 0 2.33863 2.34983 0
-0.62908 -1.61951 0 2.3383 2.34983 0
-0.629 -1.61951 0 2.33797 2.3498 0.0232593
-0.62892 -1.61951 0 2.33764 2.3498 0
-0.62883 -1.61951 0 2.33731 2.3498 0
-0.62875 -1.61951 0 2.33698 2.3498 0
-0.62867 -1.61951 0 2.33665 2.3498 0
-0.62859 -1.61951 0 2.33631 2.3498 0
-0.62851 -1.61951 0 2.33598 2.3498 0
-0.62842 -1.61951 0 2.33565 2.3498 0
-0.62834 -1.61951 0 2.33532 2.34977 0
-0.62826 -1.61951 0 2.33499 2.34974 0
-0.62819 -1.61951 0 2.33466 2.34971 0.0552407
-0.62815 -1.61951 0 2.33434 2.34968 0.014537
-0.62811 -1.61951 0 2.33402 2.34962 0
-0.62807 -1.61951 0 2.3337 2.34953 0.0290741
-0.62803 -1.61951 0 2.33338 2.34948 0.0697778
-0.62799 -1.61951 0 2.33306 2.34936 0.0697778
-0.62794 -1.61951 0 2.33274 2.34921 0.0610556
-0.6279 -1.61951 0 2.33243 2.34907 0.093037
-0.62786 -1.61951 0 2.33211 2.3489 0.110481
-0.62782 -1.61951 0 2.33179 2.34872 0.119204
-0.62778 -1.61951 0 2.33147 2.34852 0.125019
-0.62774 -1.61951 0 2.33115 2.34831 0.142463
-0.6277 -1.61951 0 2.33083 2.34808 0.151185
-0.62765 -1.61951 0 2.33051 2.34788 0.157
-0.62761 -1.61951 0 2.33019 2.34759 0.142463
-0.62757 -1.61951 0 2.32987 2.34727 0.157
-0.62753 -1.61951 0 2.32955 2.34698 0.142463
-0.62749 -1.61951 0 2.32923 2.34669 0.151185
-0.62744 -1.61951 0 2.32891 2.34639 0.142463
-0.6274 -1.61951 0 2.32859 2.34616 0.133741
-0.62736 -1.61951 0 2.32827 2.34599 0.110481
-0.62732 -1.61951 0 2.32795 2.34581 0.0872222
-0.62728 -1.61954 0 2.32763 2.34567 0.101759
-0.62723 -1.61954 0 2.32731 2.34552 0.0872222
-0.62719 -1.61954 0 2.32699 2.34541 0.0872222
-0.62715 -1.61954 0 2.32667 2.34529 0.0785
-0.62711 -1.61954 0 2.32635 2.34517 0.0552407
