angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-0.91867,-0.939732,0,2.12768,2.1031,0
-0.91856,-0.939732,0,2.12737,2.1031,0
-0.91846,-0.939732,0,2.12706,2.1031,0
-0.91835,-0.939645,0.0785,2.12675,2.10302,0
-0.91824,-0.939558,0.0465185,2.12644,2.10299,-0.00581481
-0.91814,-0.93947,0.0785,2.12613,2.10296,-0.00581481
-0.91803,-0.939441,0,2.12582,2.10299,-0.0610556
-0.91792,-0.939412,0,2.1255,2.10307,-0.0465185
-0.91781,-0.939325,0.0552407,2.12519,2.10313,-0.101759
-0.91771,-0.939238,0.0377963,2.12488,2.10325,-0.125019
-0.9176,-0.939092,0.093037,2.12457,2.10336,-0.157
-0.91749,-0.938976,0.0872222,2.12426,2.10354,-0.197704
-0.91738,-0.938889,0.0872222,2.12395,2.10386,-0.215148
-0.91728,-0.938802,0.014537,2.12364,2.10418,-0.279111
-0.91717,-0.938744,0.0232593,2.12332,2.10461,-0.30237
-0.91706,-0.938627,0.0697778,2.12301,2.10505,-0.334352
-0.91695,-0.938453,0.133741,2.1227,2.10546,-0.366333
-0.91685,-0.938249,0.133741,2.12239,2.10584,-0.398315
-0.91674,-0.938104,0.119204,2.12208,2.1063,-0.412852
-0.91663,-0.937959,0.093037,2.12177,2.10682,-0.453556
-0.91652,-0.937842,0.0697778,2.12146,2.10741,-0.471
-0.91641,-0.937697,0.0785,2.12114,2.10799,-0.471
-0.91631,-0.937493,0.119204,2.12083,2.10854,-0.508796
-0.9162,-0.937261,0.142463,2.12052,2.10906,-0.508796
-0.91609,-0.936999,0.183167,2.12021,2.10956,-0.508796
-0.91598,-0.936766,0.157,2.1199,2.11008,-0.508796
-0.91588,-0.936534,0.157,2.11959,2.11055,-0.485537
-0.91577,-0.93633,0.133741,2.11927,2.11101,-0.462278
-0.91566,-0.936098,0.142463,2.11896,2.11139,-0.407037
-0.91555,-0.935836,0.165722,2.11865,2.11168,-0.366333
-0.91544,-0.935574,0.165722,2.11834,2.11197,-0.357611
-0.91534,-0.935313,0.165722,2.11803,2.11217,-0.32563
-0.91523,-0.935022,0.188981,2.11772,2.11226,-0.252944
-0.91512,-0.934731,0.197704,2.1174,2.11232,-0.238407
-0.91501,-0.934441,0.188981,2.11709,2.11232,-0.220963
-0.9149,-0.934121,0.206426,2.11678,2.11223,-0.151185
-0.91479,-0.93383,0.215148,2.11647,2.11212,-0.133741
-0.91469,-0.933568,0.157,2.11616,2.11197,-0.0785
-0.91458,-0.933278,0.183167,2.11584,2.11171,-0.0610556
-0.91447,-0.933016,0.174444,2.11553,2.11148,0
-0.91436,-0.932725,0.183167,2.11522,2.11118,0
-0.91425,-0.932405,0.229685,2.11491,2.11087,0
-0.91414,-0.931998,0.220963,2.1146,2.11046,0
-0.91404,-0.931679,0.229685,2.11428,2.11014,0
-0.91393,-0.931359,0.197704,2.11397,2.10982,0
-0.91382,-0.931068,0.157,2.11366,2.10956,-0.0377963
-0.91371,-0.930835,0.157,2.11335,2.10935,-0.0552407
-0.9136,-0.930574,0.183167,2.11304,2.10912,-0.014537
-0.91349,-0.930283,0.183167,2.11272,2.10886,-0.0552407
-0.91338,-0.929992,0.220963,2.11241,2.10866,-0.0377963
-0.91327,-0.929701,0.165722,2.1121,2.10839,-0.00581481
-0.91317,-0.92944,0.165722,2.11179,2.10816,-0.0465185
-0.91306,-0.929236,0.133741,2.11147,2.10799,-0.0290741
-0.91295,-0.929033,0.133741,2.11116,2.10781,0
-0.91284,-0.928829,0.151185,2.11085,2.10764,-0.0377963
-0.91274,-0.928568,0.174444,2.11054,2.10741,-0.0290741
-0.91263,-0.928364,0.142463,2.11022,2.10723,0
-0.91253,-0.928161,0.133741,2.10991,2.10703,0
-0.91242,-0.927986,0.101759,2.1096,2.10685,0
-0.91232,-0.927841,0.101759,2.10929,2.10674,0
-0.91221,-0.927666,0.133741,2.10897,2.10656,0
-0.91211,-0.927492,0.110481,2.10866,2.10639,0
-0.912,-0.927317,0.125019,2.10835,2.10621,0
-0.9119,-0.927172,0.0872222,2.10804,2.10607,0
-0.91179,-0.927056,0.0552407,2.10772,2.10595,0
-0.91169,-0.926939,0.093037,2.10741,2.10584,0
-0.91158,-0.926852,0.0552407,2.1071,2.10575,0
-0.91147,-0.926707,0.0872222,2.10678,2.1056,0
-0.91137,-0.926591,0.0785,2.10647,2.10549,0
-0.91126,-0.926474,0.0872222,2.10616,2.10537,0
-0.91116,-0.926358,0.0552407,2.10585,2.10525,0
-0.91105,-0.9263,0.0785,2.10553,2.1052,0
-0.91095,-0.926213,0.0232593,2.10522,2.10511,0
-0.91084,-0.926125,0.0610556,2.10491,2.10502,0
-0.91074,-0.926038,0.0697778,2.10459,2.10493,0
-0.91063,-0.925922,0.0697778,2.10428,2.10482,0
-0.91052,-0.925806,0.0872222,2.10397,2.1047,0
-0.91042,-0.925747,0.0232593,2.10366,2.10464,0
-0.91031,-0.925689,0.0610556,2.10334,2.10459,0
-0.91021,-0.925602,0.0552407,2.10303,2.1045,0
-0.9101,-0.925515,0.0785,2.10272,2.10441,0
-0.90999,-0.925457,0.0697778,2.1024,2.10435,0
-0.90989,-0.925369,0.0465185,2.10209,2.10427,0
-0.90978,-0.925311,0,2.10178,2.10418,0.0290741
-0.90968,-0.925224,0.0290741,2.10146,2.10409,0
-0.90957,-0.925166,0.0377963,2.10115,2.10403,0
-0.90946,-0.92505,0.0872222,2.10084,2.10392,0
-0.90936,-0.924904,0.0610556,2.10052,2.10374,0
-0.90925,-0.924846,0.0697778,2.10021,2.10368,0.0290741
-0.90915,-0.924788,0.0465185,2.0999,2.10363,0
-0.90904,-0.92473,0,2.09958,2.10357,0
-0.90893,-0.924672,0.0552407,2.09927,2.10351,0
-0.90883,-0.924584,0.0552407,2.09896,2.10342,0
-0.90872,-0.924468,0.0610556,2.09864,2.10328,0
-0.90861,-0.924352,0.0552407,2.09833,2.10313,0
-0.90851,-0.924265,0.0465185,2.09802,2.10304,0
-0.9084,-0.924177,0.0465185,2.0977,2.10296,0
-0.90829,-0.92409,0.0610556,2.09739,2.10287,0
-0.90819,-0.924032,0.0697778,2.09708,2.10281,0
-0.90808,-0.923945,0.0377963,2.09676,2.10272,0
-0.90797,-0.923858,0.0785,2.09645,2.10264,0
-0.90787,-0.92377,0.0610556,2.09614,2.10255,0
-0.90776,-0.923683,0.0465185,2.09582,2.10246,0
-0.90765,-0.923596,0.0552407,2.09551,2.10238,0
-0.90755,-0.923509,0.0465185,2.09519,2.10229,0
-0.90744,-0.923392,0.0872222,2.09488,2.10217,0
-0.90733,-0.923276,0.0872222,2.09457,2.10206,0
-0.90723,-0.923189,0.0610556,2.09425,2.10197,0
-0.90712,-0.923131,0.0465185,2.09394,2.10191,0
-0.90701,-0.923073,0.0290741,2.09363,2.10185,0
-0.90691,-0.922956,0.0697778,2.09331,2.10174,0
-0.9068,-0.922869,0.0785,2.093,2.10165,0
-0.90669,-0.922724,0.101759,2.09268,2.1015,0
-0.90659,-0.922636,0.0697778,2.09237,2.10142,0
-0.90648,-0.922578,0.014537,2.09206,2.10136,0
-0.90637,-0.922491,0.014537,2.09174,2.10127,0
-0.90626,-0.922433,0.0610556,2.09143,2.10121,0
-0.90616,-0.922288,0.0872222,2.09111,2.10107,0
-0.90605,-0.922142,0.0872222,2.0908,2.10092,0
-0.90594,-0.922055,0.0552407,2.09049,2.10081,0.014537
-0.90583,-0.921997,0.0377963,2.09017,2.10075,0
-0.90573,-0.921939,0.0610556,2.08986,2.10069,0
-0.90562,-0.921851,0.0697778,2.08954,2.1006,0
-0.90552,-0.921764,0.0785,2.08923,2.10049,0.00581481
-0.90541,-0.921648,0.0872222,2.08891,2.10037,0
-0.90531,-0.921561,0.0610556,2.0886,2.10028,0
-0.9052,-0.921503,0.0552407,2.08829,2.10019,0.0552407
-0.9051,-0.921444,0.014537,2.08797,2.10014,0
-0.90499,-0.921357,0.0697778,2.08766,2.10002,0
-0.90489,-0.921241,0.0610556,2.08734,2.09988,0.0232593
-0.90478,-0.921125,0.0610556,2.08703,2.09973,0
-0.90468,-0.921008,0.0785,2.08671,2.09961,0
-0.90457,-0.92095,0.0552407,2.0864,2.09953,0.0377963
-0.90447,-0.920892,0.0697778,2.08609,2.09944,0
-0.90436,-0.920834,0,2.08577,2.09938,0
-0.90426,-0.920776,0.0290741,2.08546,2.09929,0.0552407
-0.90415,-0.920659,0.0610556,2.08514,2.09912,0.0377963
-0.90405,-0.920543,0.0785,2.08483,2.09897,0.0610556
-0.90394,-0.920427,0.0872222,2.08451,2.09883,0.0552407
-0.90384,-0.92034,0.0465185,2.0842,2.09868,0
-0.90373,-0.920311,0.0552407,2.08388,2.09862,0.0552407
-0.90362,-0.920252,0.0552407,2.08357,2.09851,0.0232593
-0.90352,-0.920194,0.0232593,2.08325,2.09839,0.0377963
-0.90341,-0.920136,0.0290741,2.08294,2.09825,0.0610556
-0.90331,-0.920049,0.0697778,2.08262,2.09813,0.0552407
-0.9032,-0.919962,0.0785,2.08231,2.09799,0
-0.9031,-0.919845,0.0697778,2.08199,2.09781,0.0552407
-0.90299,-0.919787,0.0232593,2.08168,2.09769,0.0610556
-0.90289,-0.919729,0.0290741,2.08136,2.09755,0.014537
-0.90278,-0.919671,0.014537,2.08105,2.09743,0.0552407
-0.90267,-0.919613,0.0697778,2.08073,2.09729,0.0610556
-0.90257,-0.919496,0.0232593,2.08042,2.09708,0.014537
-0.90246,-0.919438,0.0552407,2.0801,2.09697,0.0465185
-0.90236,-0.91938,0.0465185,2.07979,2.09682,0.0465185
-0.90225,-0.919322,0.0610556,2.07947,2.09668,0.0785
-0.90215,-0.919235,0.0377963,2.07916,2.0965,0.0377963
-0.90204,-0.919177,0.0232593,2.07884,2.09633,0.0785
-0.90193,-0.919148,0.0377963,2.07853,2.09621,0.0872222
-0.90183,-0.919089,0.00581481,2.07821,2.09604,0.0785
-0.90172,-0.91906,0.014537,2.0779,2.09589,0.0610556
-0.90162,-0.918973,0.0377963,2.07758,2.09569,0.093037
-0.90151,-0.918857,0.0610556,2.07727,2.09543,0.101759
-0.9014,-0.91877,0.0465185,2.07695,2.09519,0.101759
-0.9013,-0.918711,0.0552407,2.07664,2.09499,0.093037
-0.90119,-0.918711,0,2.07632,2.09485,0.0697778
