angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-0.91867 -1.61887 0 2.12768 2.13447 0
-0.91856 -1.61887 0 2.12737 2.13447 0
-0.91846 -1.61887 0 2.12706 2.13447 0
-0.91835 -1.61887 0 2.12675 2.13447 0
-0.91824 -1.61887 0 2.12644 2.13447 0
-0.91814 -1.61887 0 2.12613 2.13447 0
-0.91803 -1.61887 0 2.12582 2.13447 0
-0.91792 -1.61887 0 2.1255 2.13447 0
-0.91781 -1.61887 0 2.12519 2.13447 0
-0.91771 -1.61887 0 2.12488 2.13447 0
-0.9176 -1.61887 0 2.12457 2.13447 0
-0.91749 -1.61887 0 2.12426 2.13447 0
-0.91738 -1.61887 0 2.12395 2.13447 0
-0.91728 -1.61887 0 2.12364 2.13447 0
-0.91717 -1.61887 0 2.12332 2.13447 0
-0.91706 -1.61887 0 2.12301 2.13444 0
-0.91695 -1.61887 0 2.1227 2.13444 0
-0.91685 -1.61887 0 2.12239 2.13439 0
-0.91674 -1.61887 0 2.12208 2.13439 0
-0.91663 -1.61887 0 2.12177 2.13436 0.00581481
-0.91652 -1.61887 0 2.12146 2.13436 0
-0.91641 -1.61887 0 2.12114 2.13433 0
-0.91631 -1.61887 0 2.12083 2.1343 0.0290741
-0.9162 -1.61887 0 2.12052 2.13427 0.0465185
-0.91609 -1.61887 0 2.12021 2.13421 0
-0.91598 -1.61887 0 2.1199 2.13418 0
-0.91588 -1.61887 0 2.11959 2.13415 0.0232593
-0.91577 -1.61887 0 2.11927 2.13407 0.0290741
-0.91566 -1.61887 0 2.11896 2.13401 0.0785
-0.91555 -1.61887 0 2.11865 2.13395 0.0697778
-0.91544 -1.61887 0 2.11834 2.13386 0.0290741
-0.91534 -1.61887 0 2.11803 2.13378 0.0785
-0.91523 -1.61887 0 2.11772 2.13369 0.0785
-0.91512 -1.61887 0 2.1174 2.13354 0.0785
-0.91501 -1.61887 0 2.11709 2.13343 0.0785
-0.9149 -1.61887 0 2.11678 2.13328 0.0872222
-0.91479 -1.61887 0 2.11647 2.13314 0.0872222
-0.91469 -1.61887 0 2.11616 2.13293 0.119204
-0.91458 -1.61887 0 2.11584 2.13276 0.110481
-0.91447 -1.61887 0 2.11553 2.13258 0.119204
-0.91436 -1.61887 0 2.11522 2.13235 0.151185
-0.91425 -1.61887 0 2.11491 2.13212 0.142463
-0.91414 -1.6189 -0.0610556 2.1146 2.13189 0.183167
-0.91404 -1.6189 0 2.11428 2.1316 0.183167
-0.91393 -1.6189 0 2.11397 2.1313 0.174444
-0.91382 -1.6189 0 2.11366 2.13098 0.206426
-0.91371 -1.6189 0 2.11335 2.13064 0.206426
-0.9136 -1.6189 0 2.11304 2.13032 0.215148
-0.91349 -1.61893 0 2.11272 2.12997 0.252944
-0.91338 -1.61893 0 2.11241 2.12956 0.270389
-0.91327 -1.61893 0 2.1121 2.12912 0.30237
-0.91317 -1.61896 0 2.11179 2.12869 0.311093
-0.91306 -1.61896 0 2.11147 2.12816 0.343074
-0.91295 -1.61899 -0.0552407 2.11116 2.12767 0.334352
-0.91284 -1.61902 0 2.11085 2.127 0.38087
-0.91274 -1.61902 -0.0290741 2.11054 2.12639 0.389593
-0.91263 -1.61905 0 2.11022 2.12578 0.421574
-0.91253 -1.61905 0 2.10991 2.12514 0.444833
-0.91242 -1.61908 -0.0552407 2.1096 2.12436 0.453556
-0.91232 -1.61911 -0.0465185 2.10929 2.12354 0.444833
-0.91221 -1.61919 0 2.10897 2.12287 0.453556
-0.91211 -1.61922 0 2.10866 2.12218 0.508796
-0.912 -1.61925 -0.0465185 2.10835 2.1213 0.494259
-0.9119 -1.61928 -0.0552407 2.10804 2.12061 0.508796
-0.91179 -1.61931 -0.0232593 2.10772 2.11976 0.502981
-0.91169 -1.61937 -0.00581481 2.10741 2.11912 0.453556
-0.91158 -1.6194 0 2.1071 2.11848 0.439019
-0.91147 -1.61943 0 2.10678 2.11787 0.430296
-0.91137 -1.61946 -0.0465185 2.10647 2.11729 0.421574
-0.91126 -1.61951 -0.0290741 2.10616 2.11668 0.38087
-0.91116 -1.61954 0 2.10585 2.11622 0.343074
-0.91105 -1.61957 -0.0465185 2.10553 2.11575 0.316907
-0.91095 -1.61957 0 2.10522 2.11528 0.30237
-0.91084 -1.6196 -0.0232593 2.10491 2.11485 0.30237
-0.91074 -1.6196 0 2.10459 2.11444 0.284926
-0.91063 -1.6196 0 2.10428 2.11398 0.252944
-0.91052 -1.6196 0 2.10397 2.11357 0.279111
-0.91042 -1.6196 0 2.10366 2.11319 0.261667
-0.91031 -1.6196 0 2.10334 2.11281 0.252944
-0.91021 -1.6196 0 2.10303 2.11241 0.252944
-0.9101 -1.6196 0 2.10272 2.11203 0.24713
-0.90999 -1.6196 0 2.1024 2.11168 0.220963
-0.90989 -1.6196 0 2.10209 2.11121 0.238407
-0.90978 -1.6196 0 2.10178 2.11084 0.24713
-0.90968 -1.6196 0 2.10146 2.11043 0.279111
-0.90957 -1.6196 0 2.10115 2.10999 0.252944
-0.90946 -1.61957 0.014537 2.10084 2.10944 0.252944
-0.90936 -1.61957 0 2.10052 2.10895 0.30237
-0.90925 -1.61957 0 2.10021 2.10848 0.311093
-0.90915 -1.61957 0 2.0999 2.10799 0.311093
-0.90904 -1.61957 0 2.09958 2.10743 0.316907
-0.90893 -1.61957 0 2.09927 2.10688 0.348889
-0.90883 -1.61957 0 2.09896 2.10624 0.357611
-0.90872 -1.61957 0 2.09864 2.10569 0.366333
