angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.22809,-1.23009,0,2.16188,2.1193,0
-1.22784,-1.23009,0,2.16165,2.1193,0
-1.22758,-1.23009,0,2.16141,2.1193,0
-1.22732,-1.23009,0,2.16117,2.11947,-0.0697778
-1.22706,-1.23009,0,2.16093,2.1197,-0.125019
-1.2268,-1.23009,0,2.16069,2.12008,-0.197704
-1.22654,-1.23009,0,2.16046,2.12058,-0.279111
-1.22628,-1.23009,0,2.16022,2.12122,-0.348889
-1.22602,-1.23009,0,2.15998,2.122,-0.430296
-1.22576,-1.23009,0,2.15974,2.12299,-0.444833
-1.2255,-1.23007,0,2.1595,2.12401,-0.596019
-1.22524,-1.23007,0,2.15926,2.12514,-0.654167
-1.22498,-1.23001,0,2.15903,2.12633,-0.700685
-1.22472,-1.22995,0.0697778,2.15879,2.12761,-0.755926
-1.22446,-1.22986,0.0552407,2.15855,2.12898,-0.805352
-1.2242,-1.22975,0.0697778,2.15831,2.1304,-0.883852
-1.22394,-1.22966,0.0552407,2.15807,2.13209,-0.942
-1.22368,-1.22957,0.0465185,2.15783,2.13375,-1.01178
-1.22342,-1.22946,0.0465185,2.15759,2.13552,-1.07574
-1.22316,-1.22934,0.0377963,2.15735,2.13747,-1.14843
-1.22291,-1.22916,0.093037,2.15712,2.13947,-1.24437
-1.22265,-1.22899,0.101759,2.15688,2.14171,-1.30833
-1.22239,-1.22876,0.101759,2.15664,2.14418,-1.34904
-1.22213,-1.22858,0.093037,2.1564,2.14663,-1.47696
-1.22187,-1.22841,0.110481,2.15616,2.14913,-1.5322
-1.22163,-1.22818,0.101759,2.15591,2.15198,-1.5322
-1.2214,-1.22797,0.110481,2.15566,2.15491,-1.57872
-1.22116,-1.2278,0.0872222,2.15542,2.15799,-1.63687
-1.22092,-1.22762,0.093037,2.15517,2.16076,-1.65141
-1.22069,-1.22745,0.101759,2.15492,2.1641,-1.64269
-1.22045,-1.22713,0.151185,2.15467,2.16663,-1.61943
-1.22021,-1.22687,0.165722,2.15442,2.16901,-1.5322
-1.21998,-1.22658,0.151185,2.15417,2.17116,-1.413
-1.21974,-1.22632,0.142463,2.15392,2.17314,-1.27635
-1.21951,-1.22605,0.133741,2.15368,2.17483,-1.15715
-1.21927,-1.22579,0.165722,2.15343,2.17611,-0.965259
-1.21904,-1.22544,0.157,2.15318,2.17715,-0.764648
-1.2188,-1.22506,0.206426,2.15293,2.17776,-0.590204
-1.21856,-1.22472,0.220963,2.15268,2.17811,-0.421574
-1.21833,-1.22434,0.206426,2.15243,2.17811,-0.220963
