angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.12486,-1.12613,0.0552407,2.13418,2.09467,0
-1.12479,-1.12607,0.00188981,2.1342,2.09461,9.44907e-05
-1.12473,-1.12601,0.00324903,2.13422,2.09455,0.000252218
-1.12467,-1.12592,0.00337732,2.13423,2.09453,0.000408473
-1.12461,-1.12586,0.00437141,2.13425,2.0945,0.00060662
-1.12454,-1.12575,0.00764173,2.13427,2.09441,0.000958375
-1.12448,-1.12569,0.0103124,2.13429,2.09438,0.00142608
-1.12442,-1.12557,0.0121227,2.1343,2.09432,0.00196091
-1.12436,-1.12552,0.0134064,2.13432,2.09429,0.00253319
-1.12429,-1.12543,0.0157889,2.13434,2.09423,0.00319597
-1.12423,-1.12534,0.0177615,2.13435,2.09421,0.00392424
-1.12417,-1.12525,0.0187632,2.13437,2.09418,0.00466619
-1.12411,-1.1252,0.0181158,2.13439,2.09418,0.00533867
-1.12404,-1.12508,0.0202628,2.13441,2.09415,0.00608488
-1.12398,-1.12499,0.0207033,2.13442,2.09412,0.0068158
-1.12392,-1.12491,0.0219941,2.13444,2.09409,0.00757471
-1.12386,-1.12482,0.0220574,2.13446,2.09406,0.00829885
-1.12379,-1.12476,0.0232804,2.13448,2.09403,0.00904792
-1.12373,-1.12467,0.0221164,2.13449,2.094,0.00970135
-1.12367,-1.12456,0.0221735,2.13451,2.09392,0.010325
-1.12361,-1.12447,0.0229547,2.13453,2.09386,0.0109564
-1.12354,-1.12438,0.0236968,2.13455,2.09383,0.0115935
-1.12348,-1.12429,0.025274,2.13456,2.09377,0.0122775
-1.12342,-1.12421,0.027063,2.13458,2.09368,0.0130168
-1.12336,-1.12412,0.0280358,2.1346,2.09362,0.0137677
-1.12329,-1.12406,0.030559,2.13462,2.09362,0.0146073
-1.12323,-1.12395,0.0290311,2.13463,2.09354,0.0153285
-1.12317,-1.12386,0.0287425,2.13465,2.09345,0.0159992
-1.1231,-1.12377,0.0287591,2.13467,2.09339,0.0166372
-1.12304,-1.12366,0.0284841,2.13468,2.09328,0.0172295
-1.12298,-1.1236,0.0289497,2.1347,2.09325,0.0178155
-1.12292,-1.12348,0.0302642,2.13472,2.09313,0.018438
-1.12285,-1.12342,0.0322399,2.13474,2.0931,0.019128
-1.12279,-1.12331,0.0313548,2.13475,2.09298,0.0197394
-1.12273,-1.12325,0.0316768,2.13477,2.09293,0.0203363
-1.12267,-1.12313,0.0335819,2.13479,2.09284,0.0209985
-1.1226,-1.12299,0.0349556,2.13481,2.09272,0.0216964
-1.12254,-1.1229,0.0362606,2.13482,2.09264,0.0224246
-1.12248,-1.12281,0.0375003,2.13484,2.09255,0.0231784
-1.12242,-1.12272,0.037079,2.13486,2.09246,0.0238734
-1.12235,-1.12264,0.0387139,2.13487,2.0924,0.0246154
-1.12229,-1.12255,0.0379412,2.13489,2.09232,0.0252817
-1.12223,-1.12246,0.0374979,2.13491,2.09223,0.0258925
-1.12216,-1.12238,0.038385,2.13493,2.09214,0.0265172
-1.1221,-1.12229,0.0399546,2.13494,2.09205,0.027189
-1.12204,-1.1222,0.0391199,2.13496,2.092,0.0277856
-1.12198,-1.12214,0.0383268,2.13498,2.09194,0.0283126
-1.12191,-1.12203,0.0378642,2.13499,2.09182,0.0287902
-1.12185,-1.12197,0.038733,2.13501,2.09176,0.0292874
-1.12179,-1.12188,0.0395584,2.13503,2.09168,0.0298009
-1.12173,-1.12179,0.0390342,2.13505,2.09162,0.0302626
-1.12166,-1.12171,0.0385362,2.13506,2.09153,0.0306763
-1.1216,-1.12162,0.0396622,2.13508,2.0915,0.0311256
-1.12154,-1.12153,0.038842,2.1351,2.09141,0.0315114
-1.12148,-1.12147,0.0399527,2.13511,2.09136,0.0319334
-1.12141,-1.12139,0.039118,2.13513,2.0913,0.0322927
-1.12135,-1.1213,0.040651,2.13515,2.09121,0.0327106
-1.12129,-1.12121,0.0409444,2.13517,2.09115,0.0331223
-1.12122,-1.12115,0.0416592,2.13518,2.0911,0.0335491
-1.12116,-1.12107,0.0395762,2.1352,2.09104,0.0338505
-1.1211,-1.12098,0.0403595,2.13522,2.09095,0.0341759
-1.12104,-1.12092,0.0413943,2.13523,2.09092,0.0345368
-1.12097,-1.12083,0.0396153,2.13525,2.09083,0.0347908
-1.12091,-1.12075,0.0403966,2.13527,2.09078,0.0350711
-1.12085,-1.12069,0.0395397,2.13529,2.09075,0.0352945
-1.12078,-1.1206,0.0410516,2.1353,2.09066,0.0355823
-1.12072,-1.12054,0.0420518,2.13532,2.09063,0.0359058
-1.12066,-1.12046,0.04024,2.13534,2.09054,0.0361225
-1.1206,-1.12037,0.04099,2.13535,2.09046,0.0363659
-1.12053,-1.12031,0.0403942,2.13537,2.09043,0.0365673
-1.12047,-1.12025,0.0391013,2.13539,2.09037,0.036694
-1.12041,-1.12017,0.037437,2.13541,2.09028,0.0367312
-1.12035,-1.12011,0.036292,2.13542,2.09022,0.0367092
-1.12028,-1.12005,0.0363672,2.13544,2.09019,0.0366921
-1.12022,-1.11999,0.0376016,2.13546,2.09014,0.0367376
-1.12016,-1.1199,0.0380475,2.13547,2.09005,0.0368031
-1.12009,-1.11985,0.036872,2.13549,2.09005,0.0368065
-1.12003,-1.11979,0.0373543,2.13551,2.08999,0.0368339
-1.11997,-1.11973,0.0366495,2.13553,2.08993,0.0368247
-1.11991,-1.11967,0.03598,2.13554,2.0899,0.0367825
-1.11984,-1.11961,0.0356347,2.13556,2.08984,0.0367251
-1.11978,-1.11956,0.0361789,2.13558,2.08979,0.0366978
-1.11972,-1.11953,0.0366959,2.13559,2.08979,0.0366977
-1.11965,-1.11944,0.0363148,2.13561,2.0897,0.0366785
-1.11959,-1.11938,0.0344991,2.13563,2.08964,0.0365696
-1.11953,-1.11935,0.0355362,2.13564,2.08964,0.0365179
-1.11947,-1.11924,0.0337593,2.13566,2.08953,0.03638
-1.1194,-1.11918,0.0327982,2.13568,2.0895,0.0362009
-1.11934,-1.11912,0.0311583,2.1357,2.08944,0.0359487
-1.11928,-1.11906,0.0298911,2.13571,2.08938,0.0356459
-1.11921,-1.119,0.0302864,2.13573,2.08932,0.0353779
-1.11915,-1.11897,0.0287721,2.13575,2.08929,0.0350476
-1.11909,-1.11895,0.0284964,2.13576,2.08929,0.03472
-1.11903,-1.11889,0.0270716,2.13578,2.08923,0.0343376
-1.11896,-1.1188,0.0276079,2.1358,2.08915,0.0340011
-1.1189,-1.11877,0.0289895,2.13581,2.08912,0.0337506
-1.11884,-1.11874,0.0282669,2.13583,2.08909,0.0334764
-1.11877,-1.11868,0.0268535,2.13585,2.08903,0.0331452
-1.11871,-1.11863,0.0269646,2.13586,2.089,0.0328362
-1.11865,-1.11857,0.0283784,2.13588,2.08894,0.0326133
-1.11859,-1.11854,0.0297215,2.1359,2.08891,0.0324687
-1.11852,-1.11845,0.0285262,2.13592,2.08883,0.0322716
-1.11846,-1.11842,0.0282628,2.13593,2.08883,0.0320711
-1.1184,-1.11836,0.0296117,2.13595,2.08877,0.0319482
-1.11833,-1.11831,0.0281311,2.13597,2.08871,0.0317573
-1.11827,-1.11825,0.0278875,2.13598,2.08865,0.0315638
-1.11821,-1.11816,0.0292552,2.136,2.08859,0.0314484
-1.11815,-1.11813,0.0308452,2.13602,2.08857,0.0314182
-1.11808,-1.11804,0.0316289,2.13603,2.08848,0.0314288
-1.11802,-1.11799,0.0328095,2.13605,2.08842,0.0314978
-1.11796,-1.11793,0.033931,2.13607,2.08839,0.0316195
-1.11789,-1.11784,0.0349965,2.13608,2.0883,0.0317883
-1.11783,-1.11778,0.0332467,2.1361,2.08825,0.0318612
-1.11777,-1.11769,0.0343464,2.13612,2.08816,0.0319855
-1.1177,-1.11761,0.0333559,2.13613,2.0881,0.032054
-1.11764,-1.11758,0.0328511,2.13615,2.08807,0.0320939
-1.11758,-1.11746,0.0339706,2.13617,2.08796,0.0321877
-1.11752,-1.11738,0.0337257,2.13619,2.08793,0.0322646
-1.11745,-1.11729,0.0339293,2.1362,2.08784,0.0323478
-1.11739,-1.11723,0.0349948,2.13622,2.08778,0.0324802
-1.11733,-1.11714,0.0360071,2.13624,2.08772,0.0326565
-1.11726,-1.11706,0.0344975,2.13625,2.08766,0.0327486
-1.1172,-1.11697,0.0339356,2.13627,2.08758,0.0328079
-1.11714,-1.11691,0.0329657,2.13629,2.08755,0.0328158
-1.11708,-1.11682,0.0343702,2.1363,2.08749,0.0328935
-1.11701,-1.11676,0.0338146,2.13632,2.08746,0.0329396
-1.11695,-1.11668,0.0356128,2.13634,2.08737,0.0330733
-1.11689,-1.11659,0.035722,2.13635,2.08732,0.0332057
-1.11682,-1.1165,0.0339359,2.13637,2.08726,0.0332422
-1.11676,-1.11642,0.035728,2.13639,2.08717,0.0333665
-1.1167,-1.11633,0.0369943,2.1364,2.08711,0.0335479
-1.11663,-1.11624,0.0363076,2.13642,2.08705,0.0336859
-1.11657,-1.11615,0.0379811,2.13644,2.08697,0.0339006
-1.11651,-1.11607,0.0391348,2.13645,2.08691,0.0341623
-1.11644,-1.11598,0.0390679,2.13647,2.08685,0.0344076
-1.11638,-1.11586,0.0390043,2.13649,2.08676,0.0346375
-1.11632,-1.11581,0.0382171,2.1365,2.0867,0.0348164
-1.11626,-1.11569,0.0397951,2.13652,2.08662,0.0350654
-1.11619,-1.1156,0.0408581,2.13654,2.08653,0.035355
-1.11613,-1.11551,0.0423041,2.13655,2.08647,0.0357025
-1.11607,-1.1154,0.0432417,2.13657,2.08638,0.0360794
-1.116,-1.11531,0.0445685,2.13659,2.0863,0.0365039
-1.11594,-1.11522,0.0458289,2.1366,2.08624,0.0369701
-1.11588,-1.11511,0.0449912,2.13662,2.08615,0.0373712
-1.11581,-1.11502,0.0466666,2.13664,2.08609,0.037836
-1.11575,-1.1149,0.0482583,2.13665,2.08601,0.0383571
-1.11569,-1.11479,0.0493343,2.13667,2.08589,0.0389059
-1.11563,-1.11467,0.0487574,2.13669,2.0858,0.0393985
-1.11556,-1.11455,0.0498084,2.1367,2.08575,0.039919
-1.1155,-1.11447,0.0496439,2.13672,2.08572,0.0404052
-1.11544,-1.11435,0.0499238,2.13674,2.08563,0.0408812
-1.11537,-1.11424,0.0497535,2.13675,2.08554,0.0413248
-1.11531,-1.11412,0.0507547,2.13677,2.08548,0.0417963
-1.11525,-1.114,0.0512697,2.13679,2.0854,0.04227
-1.11518,-1.11389,0.0514683,2.1368,2.08534,0.0427299
-1.11512,-1.11374,0.0528199,2.13682,2.08525,0.0432344
-1.11506,-1.11362,0.0529409,2.13684,2.08519,0.0437197
-1.11499,-1.11351,0.0537828,2.13685,2.08513,0.0442229
-1.11493,-1.11339,0.0545825,2.13687,2.08508,0.0447408
-1.11487,-1.11328,0.0557784,2.13689,2.08499,0.0452927
-1.1148,-1.11316,0.0557515,2.1369,2.08493,0.0458157
-1.11474,-1.11301,0.055726,2.13692,2.08484,0.0463112
-1.11468,-1.1129,0.0543934,2.13694,2.08479,0.0467153
-1.11462,-1.11275,0.0547265,2.13695,2.08467,0.0471158
-1.11455,-1.11264,0.055479,2.13697,2.08464,0.047534
-1.11449,-1.11252,0.0566301,2.13699,2.08455,0.0479888
-1.11443,-1.1124,0.0577236,2.137,2.08452,0.0484755
-1.11436,-1.11226,0.0591985,2.13702,2.08444,0.0490117
-1.1143,-1.11214,0.0592914,2.13704,2.08438,0.0495257
-1.11424,-1.112,0.0602518,2.13705,2.08432,0.050062
-1.11417,-1.11188,0.0607281,2.13707,2.08423,0.0505953
-1.11411,-1.11176,0.0620528,2.13709,2.0842,0.0511682
-1.11405,-1.11162,0.0612761,2.1371,2.08412,0.0516736
-1.11398,-1.11147,0.0625734,2.13712,2.08403,0.0522186
-1.11392,-1.11133,0.0633697,2.13713,2.08397,0.0527761
-1.11386,-1.11118,0.0625272,2.13715,2.08391,0.0532637
-1.11379,-1.11104,0.0633258,2.13717,2.08383,0.0537668
-1.11373,-1.11089,0.0640845,2.13718,2.08377,0.0542827
-1.11367,-1.11075,0.0655321,2.1372,2.08368,0.0548451
-1.1136,-1.1106,0.0669074,2.13722,2.08359,0.0554482
-1.11354,-1.11046,0.0682139,2.13723,2.08351,0.0560865
