angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-0.8888,-0.861784,0.00581481,1.97372,1.92851,0
-0.88847,-0.861726,0,1.97336,1.92845,0
-0.88815,-0.861697,0.0552407,1.97301,1.92843,0
-0.88783,-0.861668,0.0377963,1.97266,1.92845,-0.014537
-0.8875,-0.861639,0.0465185,1.9723,1.92851,-0.0465185
-0.88718,-0.861581,0.0290741,1.97195,1.92854,-0.0872222
-0.88685,-0.861552,0,1.97159,1.92869,-0.101759
-0.88653,-0.861465,0.0232593,1.97124,1.9288,-0.101759
-0.88621,-0.861436,0.0290741,1.97088,1.92898,-0.125019
-0.88588,-0.861377,0.0232593,1.97053,1.92915,-0.142463
-0.88556,-0.861319,0.0552407,1.97017,1.92933,-0.142463
-0.88523,-0.86129,0,1.96982,1.92953,-0.174444
-0.88491,-0.861261,0.00581481,1.96946,1.92976,-0.183167
-0.88459,-0.861203,0.0465185,1.96911,1.92994,-0.165722
-0.88426,-0.861145,0.0290741,1.96875,1.93014,-0.165722
-0.88394,-0.861087,0.0290741,1.9684,1.93029,-0.142463
-0.88361,-0.861029,0,1.96804,1.93046,-0.157
-0.88329,-0.86097,0.0377963,1.96769,1.93061,-0.125019
-0.88297,-0.860912,0.0552407,1.96733,1.93072,-0.133741
-0.88264,-0.860825,0.0377963,1.96698,1.93084,-0.119204
-0.88232,-0.860767,0.014537,1.96662,1.9309,-0.101759
-0.882,-0.86068,0.0610556,1.96626,1.93095,-0.0872222
-0.88167,-0.860592,0.0377963,1.96591,1.93095,-0.0465185
-0.88135,-0.860505,0.0697778,1.96555,1.93093,-0.0610556
-0.88103,-0.860418,0.0465185,1.9652,1.93093,-0.0377963
-0.8807,-0.860331,0.0377963,1.96484,1.9309,0
-0.88038,-0.860244,0.0785,1.96448,1.93081,0
-0.88006,-0.860127,0.0610556,1.96413,1.93072,0
-0.87973,-0.859982,0.0872222,1.96377,1.93061,0
-0.87941,-0.859837,0.0785,1.96341,1.93046,0
-0.87909,-0.859749,0.0552407,1.96306,1.93037,0
-0.87876,-0.859633,0.0872222,1.9627,1.93026,0
-0.87844,-0.859488,0.0785,1.96234,1.93011,0
-0.87812,-0.859371,0.0872222,1.96198,1.93002,-0.0232593
-0.87779,-0.859255,0.0552407,1.96162,1.92994,0
-0.87747,-0.859081,0.0872222,1.96126,1.92979,-0.0552407
-0.87714,-0.858935,0.0785,1.96089,1.9297,-0.014537
-0.87682,-0.85879,0.0872222,1.96053,1.92959,0
-0.8765,-0.858674,0.0552407,1.96017,1.9295,0
-0.87617,-0.858557,0.101759,1.95981,1.92944,-0.0290741
-0.87585,-0.85847,0.0697778,1.95945,1.92941,-0.0465185
