angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.16738,-1.18265,0.0377963,1.71512,1.68868,-0.0290741
-1.16737,-1.18259,0.00276204,1.71513,1.68865,0.000138102
-1.16736,-1.18253,0.00567671,1.71515,1.68862,0.000415032
-1.16735,-1.18247,0.00815491,1.71516,1.68862,0.000802027
-1.16735,-1.18241,0.0100731,1.71518,1.68859,0.00126558
-1.16734,-1.18236,0.0110231,1.71519,1.68859,0.00175346
-1.16733,-1.1823,0.010472,1.71521,1.68856,0.00218938
-1.16732,-1.18221,0.0118382,1.71522,1.68851,0.00267183
-1.16731,-1.18215,0.0112463,1.71524,1.68851,0.00310055
-1.16731,-1.18209,0.0118469,1.71526,1.68851,0.00353787
-1.1673,-1.18204,0.0119814,1.71527,1.68848,0.00396005
-1.16729,-1.18198,0.0144352,1.71529,1.68845,0.0044838
-1.16728,-1.18189,0.0164754,1.7153,1.68839,0.00508338
-1.16727,-1.18186,0.0191405,1.71532,1.68839,0.00578624
-1.16727,-1.1818,0.0193465,1.71533,1.68836,0.00646425
-1.16726,-1.18174,0.0183792,1.71535,1.68833,0.00706
-1.16725,-1.18172,0.0181871,1.71536,1.68833,0.00761635
-1.16724,-1.18166,0.0180046,1.71538,1.68827,0.00813576
-1.16723,-1.18163,0.0171043,1.71539,1.68827,0.00858419
-1.16723,-1.18157,0.0181389,1.71541,1.68824,0.00906193
-1.16722,-1.18151,0.017232,1.71542,1.68822,0.00947043
-1.16721,-1.18148,0.0191324,1.71544,1.68822,0.00995353
-1.1672,-1.18142,0.0181758,1.71545,1.68816,0.0103646
-1.16719,-1.18137,0.020029,1.71547,1.68813,0.0108479
-1.16719,-1.18134,0.0190276,1.71548,1.68813,0.0112568
-1.16718,-1.18131,0.0180762,1.7155,1.6881,0.0115978
-1.16717,-1.18125,0.0186261,1.71551,1.68804,0.0119492
-1.16716,-1.18122,0.0200207,1.71553,1.68804,0.0123528
-1.16716,-1.18119,0.0190197,1.71555,1.68801,0.0126861
-1.16715,-1.18113,0.0180687,1.71556,1.68798,0.0129553
-1.16714,-1.1811,0.0171653,1.71558,1.68795,0.0131658
-1.16713,-1.18108,0.016307,1.71559,1.68792,0.0133228
-1.16712,-1.18105,0.0173815,1.71561,1.68792,0.0135258
-1.16712,-1.18099,0.0200013,1.71562,1.68787,0.0138495
-1.16711,-1.18096,0.0190012,1.71564,1.68787,0.0141071
-1.1671,-1.1809,0.0180512,1.71565,1.68781,0.0143043
-1.16709,-1.18087,0.0171486,1.71567,1.68778,0.0144465
-1.16708,-1.18084,0.0162912,1.71568,1.68778,0.0145388
-1.16708,-1.18081,0.0154766,1.7157,1.68775,0.0145857
-1.16707,-1.18079,0.0147028,1.71571,1.68772,0.0145915
-1.16706,-1.18076,0.0139676,1.71573,1.68772,0.0145603
-1.16705,-1.18073,0.0132693,1.71574,1.68769,0.0144958
-1.16704,-1.1807,0.0126058,1.71576,1.68766,0.0144013
-1.16704,-1.18067,0.0119755,1.71577,1.68769,0.01428
-1.16703,-1.18064,0.0116675,1.71579,1.68766,0.0141494
-1.16702,-1.18058,0.0110841,1.7158,1.6876,0.0139961
-1.16701,-1.18055,0.0112567,1.71582,1.68758,0.0138591
-1.167,-1.18052,0.0130198,1.71584,1.68758,0.0138172
-1.16699,-1.18049,0.0123688,1.71585,1.68755,0.0137448
-1.16699,-1.18047,0.0117504,1.71587,1.68752,0.013645
-1.16698,-1.18044,0.0111629,1.71588,1.68749,0.0135209
-1.16697,-1.18041,0.0106047,1.7159,1.68746,0.0133751
-1.16696,-1.18038,0.0103652,1.71591,1.68746,0.0132246
-1.16695,-1.18035,0.00984698,1.71593,1.68743,0.0130557
-1.16695,-1.18032,0.00935463,1.71594,1.6874,0.0128707
-1.16694,-1.18026,0.0088869,1.71596,1.68734,0.0126715
-1.16693,-1.18023,0.00844255,1.71597,1.68734,0.01246
-1.16692,-1.18023,0.00802043,1.71599,1.68734,0.0122381
-1.16691,-1.1802,0.0076194,1.716,1.68731,0.0120071
-1.1669,-1.18017,0.00869214,1.71602,1.68729,0.0118414
-1.1669,-1.18015,0.00971123,1.71604,1.68726,0.0117349
-1.16689,-1.18012,0.00922567,1.71605,1.68726,0.0116094
-1.16688,-1.18009,0.00876439,1.71607,1.68723,0.0114672
-1.16687,-1.18006,0.00832617,1.71608,1.6872,0.0113101
-1.16686,-1.18003,0.00790986,1.7161,1.68717,0.0111401
-1.16685,-1.18,0.00751437,1.71611,1.68714,0.0109588
-1.16685,-1.18,0.00713865,1.71613,1.68714,0.0107678
-1.16684,-1.17994,0.00867153,1.71614,1.68708,0.010663
-1.16683,-1.17991,0.0101278,1.71616,1.68708,0.0106362
-1.16682,-1.17988,0.0119473,1.71617,1.68705,0.0107018
-1.16681,-1.17988,0.0113499,1.71619,1.68705,0.0107342
-1.16681,-1.17985,0.0107824,1.7162,1.68702,0.0107366
-1.1668,-1.17983,0.0132961,1.71622,1.68699,0.0108646
-1.16679,-1.1798,0.0126313,1.71623,1.68697,0.0109529
-1.16678,-1.17977,0.0119997,1.71625,1.68694,0.0110053
-1.16677,-1.17977,0.0113997,1.71627,1.68694,0.011025
-1.16676,-1.17974,0.0135918,1.71628,1.68694,0.0111533
-1.16676,-1.17971,0.0129122,1.7163,1.68691,0.0112413
-1.16675,-1.17968,0.0122666,1.71631,1.68688,0.0112925
-1.16674,-1.17968,0.0116533,1.71633,1.68688,0.0113106
-1.16673,-1.17962,0.0122336,1.71634,1.68682,0.0113567
-1.16672,-1.17959,0.0123487,1.71636,1.68679,0.0114063
-1.16671,-1.17956,0.0117313,1.71637,1.68676,0.0114226
-1.1667,-1.17954,0.0111447,1.71639,1.68676,0.0114087
-1.16669,-1.17954,0.0105875,1.71641,1.68676,0.0113676
-1.16669,-1.17951,0.0128202,1.71642,1.68673,0.0114402
-1.16668,-1.17948,0.0149412,1.71644,1.6867,0.0116153
-1.16667,-1.17945,0.0141941,1.71646,1.68667,0.0117442
-1.16666,-1.17942,0.0146474,1.71647,1.68665,0.0118894
-1.16665,-1.17939,0.013915,1.71649,1.68662,0.0119907
-1.16664,-1.17936,0.0132193,1.71651,1.68659,0.0120521
-1.16663,-1.1793,0.0125583,1.71652,1.68656,0.0120774
-1.16662,-1.17927,0.0119304,1.71654,1.68653,0.0120701
-1.16661,-1.17924,0.0113339,1.71655,1.6865,0.0120333
-1.1666,-1.17922,0.0110579,1.71657,1.68647,0.0119845
-1.16659,-1.17919,0.010505,1.71659,1.68644,0.0119105
-1.16658,-1.17916,0.0127418,1.7166,1.68644,0.0119521
-1.16657,-1.17913,0.0148668,1.71662,1.68641,0.0120978
-1.16657,-1.17907,0.0164493,1.71664,1.68635,0.0123154
-1.16656,-1.17904,0.0159176,1.71665,1.68635,0.0124955
-1.16655,-1.17898,0.0174477,1.71667,1.68633,0.0127431
-1.16654,-1.17892,0.0165753,1.71669,1.68627,0.0129347
-1.16653,-1.1789,0.0169095,1.7167,1.68624,0.0131335
-1.16652,-1.17887,0.0179538,1.71672,1.68624,0.0133745
-1.16651,-1.17881,0.0170561,1.71674,1.68618,0.0135586
-1.1665,-1.17875,0.0189654,1.71675,1.68612,0.0138289
