angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15438,-1.17509,0,1.75228,1.72831,-0.0552407
-1.15421,-1.17509,0,1.75237,1.72831,0
-1.15404,-1.17509,0,1.75246,1.72834,0
-1.15387,-1.17509,0,1.75255,1.72834,0
-1.1537,-1.17509,0,1.75264,1.72837,0
-1.15353,-1.17509,0,1.75273,1.7284,0
-1.15336,-1.17509,0,1.75282,1.72842,0
-1.15319,-1.17509,0,1.75291,1.72845,0
-1.15301,-1.17509,0,1.753,1.72848,0
-1.15284,-1.17509,0,1.7531,1.72848,0
-1.15267,-1.17509,0,1.75319,1.72851,0
-1.1525,-1.17509,0,1.75328,1.72854,0
-1.15233,-1.17509,0,1.75337,1.72857,0
-1.15216,-1.17509,0,1.75346,1.7286,0
-1.15199,-1.17509,0,1.75355,1.72863,0
-1.15181,-1.17509,0,1.75364,1.72866,0
-1.15164,-1.17509,0,1.75373,1.72869,0
-1.15147,-1.17509,0,1.75382,1.72874,0
-1.1513,-1.17509,0,1.75391,1.72874,0
-1.15113,-1.17509,0,1.754,1.72877,0
-1.15095,-1.17509,0,1.75409,1.7288,0
-1.15078,-1.17509,0,1.75417,1.72883,0
-1.15061,-1.17509,0,1.75426,1.72883,0
-1.15044,-1.17509,0,1.75435,1.72886,0
-1.15027,-1.17509,0,1.75444,1.72889,0
-1.15009,-1.17509,0,1.75453,1.72889,0
-1.14992,-1.17509,0,1.75462,1.72892,0
-1.14975,-1.17509,0,1.75471,1.72895,0
-1.14958,-1.17509,0,1.7548,1.72898,0
-1.14941,-1.17509,0,1.75489,1.72898,0
-1.14923,-1.17509,0,1.75498,1.72901,0
-1.14906,-1.17509,0,1.75507,1.72906,0
-1.14889,-1.17509,0,1.75516,1.72909,0
-1.14872,-1.17509,0,1.75524,1.72912,0
-1.14854,-1.17509,0,1.75533,1.72918,0
-1.14837,-1.17509,0,1.75542,1.72921,0
-1.1482,-1.17509,0,1.75551,1.72924,0
-1.14802,-1.17509,0,1.7556,1.7293,0
-1.14785,-1.17509,0,1.75569,1.72933,0
-1.14768,-1.17509,0,1.75577,1.72938,0
-1.14751,-1.17509,0,1.75586,1.72944,0
-1.14738,-1.17509,0,1.75595,1.72947,0
-1.14728,-1.17509,0,1.75603,1.72953,0
-1.14718,-1.17509,0,1.75611,1.72956,0
-1.14707,-1.17509,0,1.75619,1.72962,0
-1.14697,-1.17509,0,1.75627,1.7297,0
-1.14687,-1.17506,0,1.75635,1.7297,0
-1.14677,-1.17506,0,1.75644,1.72973,0
-1.14667,-1.17506,0,1.75652,1.72979,0
-1.14656,-1.17506,0,1.7566,1.72982,0
-1.14646,-1.17506,0,1.75668,1.72988,0
-1.14636,-1.17506,0,1.75676,1.72991,0
-1.14626,-1.17506,0,1.75684,1.72994,0
-1.14615,-1.17506,0,1.75693,1.72999,0
-1.14605,-1.17506,0,1.75701,1.73002,0
-1.14595,-1.17506,0,1.75709,1.73008,0
-1.14585,-1.17506,0,1.75717,1.73011,0
-1.14574,-1.17506,0,1.75725,1.73014,0
-1.14564,-1.17506,0,1.75733,1.7302,0
-1.14554,-1.17506,0,1.75741,1.73023,0
-1.14544,-1.17506,0,1.75749,1.73026,0
-1.14533,-1.17506,0,1.75758,1.73031,0
-1.14523,-1.17506,0,1.75766,1.73034,0
-1.14513,-1.17506,0,1.75774,1.73037,0
-1.14503,-1.17506,0,1.75782,1.7304,0
-1.14492,-1.17506,0,1.7579,1.73046,0
-1.14482,-1.17506,0,1.75798,1.73049,0
-1.14472,-1.17506,0,1.75806,1.73055,0
-1.14462,-1.17506,0,1.75814,1.73058,0
-1.14451,-1.17506,0,1.75822,1.73061,0
-1.14441,-1.17506,0,1.7583,1.73066,0
-1.14431,-1.17506,0,1.75838,1.73069,0
-1.1442,-1.17506,0,1.75847,1.73072,0
-1.1441,-1.17506,0,1.75855,1.73078,0
-1.144,-1.17506,0,1.75863,1.73081,0
-1.14389,-1.17506,0,1.75871,1.73084,0
