angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.1573,-1.16189,0.00581481,2.13667,2.10307,0
-1.15717,-1.16186,0,2.13674,2.10304,0
-1.15704,-1.1618,0,2.13681,2.10299,0
-1.15691,-1.16174,0.00188981,2.13687,2.10296,9.44907e-05
-1.15678,-1.16168,0.00295829,2.13694,2.10293,0.000237681
-1.15665,-1.16163,0.00281037,2.137,2.10296,0.000366315
-1.15652,-1.16157,0.00543189,2.13707,2.10296,0.000619594
-1.15639,-1.16151,0.00792233,2.13714,2.10299,0.000984731
-1.15627,-1.16145,0.010579,2.1372,2.10302,0.00146444
-1.15614,-1.16139,0.0131028,2.13727,2.10307,0.00204636
-1.15601,-1.16131,0.0152097,2.13733,2.1031,0.00270453
-1.15588,-1.16125,0.016339,2.1374,2.10316,0.00338626
-1.15575,-1.16116,0.0162489,2.13747,2.10319,0.00402939
-1.15562,-1.16107,0.0177624,2.13753,2.10325,0.00471604
-1.15549,-1.16099,0.0199271,2.1376,2.10331,0.00547659
-1.15536,-1.1609,0.0219835,2.13766,2.10336,0.00630194
-1.15523,-1.16081,0.0211751,2.13773,2.10339,0.0070456
-1.1551,-1.1607,0.0244774,2.1378,2.10342,0.00791719
-1.15497,-1.16058,0.0271786,2.13786,2.10342,0.00888026
-1.15484,-1.16046,0.0277094,2.13793,2.10342,0.00982172
-1.15471,-1.16035,0.0298129,2.13799,2.10342,0.0108213
-1.15459,-1.16023,0.031375,2.13806,2.10339,0.011849
-1.15446,-1.16008,0.0325683,2.13812,2.10336,0.0128849
-1.15433,-1.15997,0.0344288,2.13819,2.10331,0.0139621
-1.1542,-1.15982,0.0366323,2.13825,2.10322,0.0150956
-1.15407,-1.15968,0.0391618,2.13832,2.10313,0.0162989
-1.15394,-1.15953,0.0415648,2.13839,2.10304,0.0175622
-1.15381,-1.15942,0.0425394,2.13845,2.10296,0.0188111
-1.15368,-1.15924,0.0455004,2.13852,2.10284,0.0201456
-1.15355,-1.1591,0.0475865,2.13858,2.10272,0.0215176
-1.15342,-1.15895,0.0495682,2.13865,2.10261,0.0229201
-1.15329,-1.15881,0.0505787,2.13871,2.10249,0.0243031
-1.15316,-1.15866,0.0527016,2.13878,2.1024,0.025723
-1.15303,-1.15849,0.0544277,2.13884,2.10226,0.0271582
-1.1529,-1.15834,0.0551952,2.13891,2.10214,0.0285601
-1.15277,-1.15817,0.0567965,2.13897,2.10203,0.0299719
-1.15264,-1.15802,0.0583178,2.13904,2.10191,0.0313892
