angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15059,-1.17517,0,1.72069,1.69522,0
-1.1505,-1.17517,0,1.72078,1.69522,0
-1.15042,-1.17517,0,1.72087,1.69522,0
-1.15033,-1.17517,0,1.72096,1.69525,0
-1.15025,-1.17517,0,1.72105,1.69525,0
-1.15016,-1.17517,0,1.72114,1.69528,0
-1.15007,-1.17514,0.0014537,1.72123,1.69528,7.26852e-05
-1.14999,-1.17509,0.00254398,1.72132,1.69525,0.00019625
-1.1499,-1.17503,0.00241678,1.72141,1.69525,0.000307277
-1.14982,-1.175,0.00229594,1.7215,1.69534,0.00040671
-1.14973,-1.17497,0.00407096,1.72159,1.69537,0.000589923
-1.14964,-1.17494,0.00692019,1.72168,1.69548,0.000906436
-1.14956,-1.17491,0.00962696,1.72178,1.69557,0.00134246
-1.14947,-1.17488,0.0110354,1.72187,1.69569,0.00182711
-1.14939,-1.17485,0.0112105,1.72196,1.6958,0.00229628
-1.1493,-1.17483,0.0137028,1.72205,1.69595,0.0028666
-1.14921,-1.17477,0.0144713,1.72214,1.69609,0.00344684
-1.14913,-1.17474,0.0140385,1.72223,1.69627,0.00397642
-1.14904,-1.17471,0.0147903,1.72232,1.69647,0.00451712
-1.14895,-1.17468,0.0140508,1.72241,1.69668,0.0049938
-1.14887,-1.17465,0.015238,1.7225,1.69694,0.00550601
-1.14878,-1.17462,0.0168021,1.72259,1.69723,0.00607081
-1.1487,-1.17459,0.0178518,1.72268,1.69752,0.00665986
-1.14861,-1.17453,0.0192851,1.72277,1.69781,0.00729112
-1.14852,-1.17451,0.0183209,1.72286,1.69813,0.00784261
-1.14844,-1.17448,0.0174048,1.72295,1.69848,0.00832072
-1.14835,-1.17445,0.0172614,1.72304,1.69886,0.00876776
-1.14826,-1.17442,0.0163984,1.72313,1.69923,0.00914929
-1.14818,-1.17436,0.0155784,1.72322,1.69958,0.00947074
-1.14809,-1.17436,0.0147995,1.72331,1.69993,0.00973718
-1.148,-1.17433,0.0140595,1.7234,1.70028,0.0099533
-1.14792,-1.17427,0.0133566,1.72349,1.70057,0.0101235
-1.14783,-1.17427,0.0126887,1.72358,1.70092,0.0102517
-1.14774,-1.17424,0.012345,1.72367,1.70121,0.0103564
-1.14766,-1.17421,0.0140537,1.72376,1.7015,0.0105413
-1.14757,-1.17419,0.015677,1.72385,1.70176,0.010798
-1.14748,-1.17416,0.01562,1.72394,1.702,0.0110391
-1.1474,-1.17416,0.014839,1.72403,1.70226,0.0112291
-1.14731,-1.1741,0.014097,1.72412,1.70246,0.0113725
-1.14722,-1.17407,0.0148459,1.72421,1.70267,0.0115462
-1.14714,-1.17407,0.0141036,1.7243,1.70287,0.0116741
-1.14705,-1.17404,0.0161604,1.72439,1.70304,0.0118984
-1.14696,-1.17404,0.0153524,1.72449,1.70325,0.0120711
-1.14686,-1.17401,0.0145848,1.72458,1.70339,0.0121968
-1.14677,-1.17398,0.0150185,1.72467,1.70354,0.0123379
-1.14668,-1.17398,0.0142676,1.72477,1.70368,0.0124343
-1.14659,-1.17395,0.016607,1.72486,1.7038,0.012643
-1.1465,-1.17395,0.0157766,1.72495,1.70392,0.0127997
-1.14641,-1.17392,0.0161508,1.72505,1.70403,0.0129672
-1.14631,-1.17392,0.0153432,1.72514,1.70415,0.013086
-1.14622,-1.17392,0.0145761,1.72523,1.70429,0.0131605
-1.14613,-1.17389,0.0150102,1.72533,1.70438,0.013253
-1.14604,-1.17389,0.0142597,1.72542,1.7045,0.0133033
-1.14595,-1.17389,0.0135467,1.72551,1.70461,0.0133155
-1.14586,-1.17387,0.0156314,1.72561,1.7047,0.0134313
-1.14576,-1.17387,0.0148499,1.7257,1.70485,0.0135022
-1.14567,-1.17387,0.0141074,1.72579,1.70496,0.0135325
-1.14558,-1.17387,0.013402,1.72589,1.70508,0.013526
-1.14549,-1.17384,0.0127319,1.72598,1.70517,0.0134863
-1.1454,-1.17384,0.012386,1.72607,1.70528,0.0134312
-1.1453,-1.17384,0.0117667,1.72616,1.7054,0.013348
-1.14521,-1.17384,0.0111784,1.72626,1.70554,0.0132395
-1.14512,-1.17384,0.0106195,1.72635,1.70569,0.0131085
-1.14503,-1.17384,0.0100885,1.72644,1.70583,0.0129575
-1.14494,-1.17378,0.0103109,1.72654,1.70589,0.0128252
-1.14485,-1.17378,0.00979539,1.72663,1.70607,0.0126737
-1.14475,-1.17378,0.00930562,1.72672,1.70615,0.0125053
-1.14466,-1.17375,0.0116024,1.72681,1.70624,0.0124602
-1.14457,-1.17375,0.0110223,1.72691,1.70636,0.0123883
-1.14448,-1.17372,0.0104711,1.727,1.70644,0.0122924
-1.14438,-1.17369,0.00994759,1.72709,1.7065,0.0121752
-1.14429,-1.17366,0.00945021,1.72718,1.70659,0.0120389
-1.1442,-1.17363,0.0089777,1.72728,1.70662,0.0118859
-1.14411,-1.17363,0.00852881,1.72737,1.70674,0.011718
-1.14402,-1.1736,0.00999219,1.72746,1.70676,0.0116317
-1.14392,-1.17355,0.00949258,1.72755,1.70679,0.0115248
-1.14383,-1.17352,0.00930869,1.72765,1.70682,0.011414
-1.14374,-1.17346,0.0111692,1.72774,1.70682,0.0114017
-1.14365,-1.17343,0.0133728,1.72783,1.70688,0.0115003
-1.14355,-1.1734,0.013431,1.72792,1.70691,0.0115968
-1.14346,-1.17334,0.0127594,1.72801,1.70694,0.0116549
-1.14337,-1.17331,0.0121215,1.72811,1.70697,0.0116783
-1.14327,-1.17326,0.0134052,1.72821,1.707,0.0117646
-1.14317,-1.17323,0.0127349,1.72831,1.70703,0.0118131
-1.14308,-1.1732,0.0135519,1.7284,1.70703,0.0119001
-1.14298,-1.17311,0.0128743,1.7285,1.70703,0.0119488
-1.14288,-1.17308,0.0157195,1.7286,1.70706,0.0121373
-1.14278,-1.17302,0.0149335,1.7287,1.70708,0.0122771
-1.14269,-1.17296,0.0169489,1.7288,1.70708,0.0125107
-1.14259,-1.17291,0.0161014,1.72889,1.70711,0.0126902
-1.14249,-1.17288,0.0152963,1.72899,1.70714,0.0128205
-1.14239,-1.17279,0.0145315,1.72909,1.70711,0.0129061
-1.1423,-1.17273,0.013805,1.72919,1.70714,0.012951
-1.1422,-1.17267,0.0131147,1.72929,1.70714,0.0129592
-1.1421,-1.17262,0.015221,1.72938,1.70714,0.0130723
-1.142,-1.17256,0.017222,1.72948,1.70714,0.0132798
-1.14191,-1.1725,0.0194137,1.72958,1.70714,0.0135865
-1.14181,-1.17244,0.0191698,1.72968,1.70714,0.0138657
-1.14171,-1.17238,0.0189382,1.72978,1.70711,0.0141193
-1.14161,-1.17232,0.0179913,1.72987,1.70708,0.0143129
-1.14151,-1.17227,0.0198538,1.72997,1.70708,0.0145899
-1.14142,-1.17218,0.0207509,1.73007,1.70706,0.014898
-1.14132,-1.17212,0.0220393,1.73017,1.70706,0.015255
-1.14122,-1.17209,0.0236993,1.73026,1.70706,0.0156773
-1.14112,-1.172,0.0239681,1.73036,1.70703,0.0160918
-1.14103,-1.17198,0.0227697,1.73046,1.70703,0.0164257
-1.14093,-1.17192,0.0219219,1.73056,1.707,0.0167005
-1.14083,-1.17186,0.0208258,1.73065,1.707,0.0169068
-1.14073,-1.17183,0.0228373,1.73075,1.70703,0.0172033
-1.14063,-1.17177,0.0219862,1.73085,1.707,0.0174424
-1.14054,-1.17174,0.0236489,1.73095,1.707,0.0177528
-1.14044,-1.17169,0.0239202,1.73104,1.70697,0.0180611
-1.14034,-1.17166,0.0254862,1.73114,1.707,0.0184324
-1.14024,-1.17163,0.0261017,1.73124,1.707,0.0188159
-1.14014,-1.1716,0.0259596,1.73133,1.707,0.019173
-1.14004,-1.17157,0.0261153,1.73143,1.707,0.0195202
-1.13995,-1.17151,0.0248095,1.73153,1.70694,0.0197846
-1.13985,-1.17151,0.0235691,1.73163,1.70697,0.0199738
-1.13975,-1.17148,0.0223906,1.73172,1.707,0.0200947
-1.13965,-1.17148,0.0212711,1.73182,1.70703,0.0201535
-1.13955,-1.17145,0.0202075,1.73192,1.70703,0.0201562
-1.13945,-1.17142,0.0191972,1.73201,1.70703,0.0201083
-1.13935,-1.17142,0.0182373,1.73212,1.70706,0.0200147
-1.13924,-1.17139,0.0184884,1.73223,1.70706,0.0199384
-1.13914,-1.17137,0.017564,1.73233,1.70706,0.0198197
-1.13904,-1.17137,0.0166858,1.73244,1.70708,0.019663
-1.13893,-1.17134,0.0158515,1.73255,1.70708,0.0194724
-1.13883,-1.17134,0.0150589,1.73266,1.70711,0.0192517
-1.13872,-1.17131,0.014306,1.73276,1.70714,0.0190044
-1.13862,-1.17131,0.0135907,1.73287,1.70717,0.0187338
-1.13851,-1.17128,0.0152371,1.73298,1.70717,0.0185589
-1.13841,-1.17125,0.0172372,1.73308,1.7072,0.0184928
-1.1383,-1.17119,0.0163754,1.73319,1.70717,0.018387
-1.1382,-1.17119,0.0155566,1.7333,1.7072,0.0182454
-1.13809,-1.17116,0.0166686,1.7334,1.70723,0.0181666
-1.13799,-1.17116,0.0158352,1.73351,1.70726,0.01805
-1.13788,-1.17113,0.0150434,1.73362,1.70729,0.0178997
-1.13778,-1.1711,0.0142912,1.73372,1.70732,0.0177193
-1.13767,-1.17107,0.0163387,1.73383,1.70732,0.0176502
-1.13757,-1.17105,0.0174116,1.73394,1.70732,0.0176383
-1.13746,-1.17102,0.0195938,1.73404,1.70735,0.0177361
-1.13736,-1.17099,0.0186141,1.73415,1.70735,0.01778
-1.13725,-1.17099,0.0176834,1.73426,1.7074,0.0177752
-1.13714,-1.17096,0.0195613,1.73436,1.70743,0.0178645
-1.13704,-1.17093,0.0185832,1.73447,1.70743,0.0179004
-1.13693,-1.17093,0.017654,1.73458,1.70746,0.0178881
-1.13683,-1.17087,0.0198241,1.73468,1.70746,0.0179849
-1.13672,-1.17084,0.0218857,1.73479,1.70746,0.0181799
-1.13662,-1.17081,0.0207914,1.73489,1.70749,0.0183105
-1.13651,-1.17078,0.0228046,1.735,1.70749,0.0185352
-1.13641,-1.17075,0.0244264,1.73511,1.70749,0.0188298
-1.1363,-1.17073,0.0250949,1.73521,1.70749,0.019143
-1.1362,-1.1707,0.024567,1.73532,1.70752,0.0194142
-1.13609,-1.1707,0.0233387,1.73542,1.70758,0.0196104
-1.13598,-1.17064,0.0240615,1.73553,1.70755,0.019833
-1.13588,-1.17061,0.0228585,1.73564,1.70758,0.0199843
-1.13577,-1.17055,0.0217155,1.73574,1.70755,0.0200708
-1.13567,-1.17052,0.0206298,1.73585,1.70758,0.0200988
-1.13556,-1.17049,0.0223603,1.73595,1.70758,0.0202119
-1.13545,-1.17043,0.0212423,1.73606,1.70758,0.0202634
-1.13535,-1.17038,0.02207,1.73616,1.70758,0.0203537
-1.13524,-1.17035,0.0209665,1.73627,1.70758,0.0203844
-1.13513,-1.17029,0.0222441,1.73639,1.70758,0.0204773
-1.13501,-1.17023,0.0222949,1.73651,1.70758,0.0205682
-1.1349,-1.17017,0.0226338,1.73664,1.70755,0.0206715
-1.13478,-1.17014,0.0238281,1.73676,1.70761,0.0208293
-1.13467,-1.17006,0.0240904,1.73688,1.70758,0.0209924
-1.13455,-1.17,0.0256479,1.737,1.70758,0.0212252
-1.13444,-1.16997,0.0243655,1.73713,1.70761,0.0213822
-1.13432,-1.16988,0.0234379,1.73725,1.70758,0.021485
-1.13421,-1.16982,0.0222661,1.73737,1.70761,0.021524
