angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15387,-1.18134,0,1.71698,1.69109,0
-1.15378,-1.18134,0,1.71707,1.69109,0
-1.1537,-1.18134,0,1.71716,1.69109,0
-1.15362,-1.18131,0,1.71725,1.69106,0
-1.15354,-1.18125,0,1.71734,1.69101,0
-1.15346,-1.18125,0,1.71744,1.69101,0
-1.15338,-1.18122,0.00276204,1.71753,1.69101,0.000138102
-1.15329,-1.18116,0.00451375,1.71762,1.69098,0.000356884
-1.15321,-1.18113,0.00661399,1.71771,1.69098,0.000669739
-1.15313,-1.18108,0.00628329,1.7178,1.69101,0.000950417
-1.15305,-1.18105,0.00596912,1.71789,1.69104,0.00120135
-1.15297,-1.18099,0.00712437,1.71799,1.69104,0.0014975
-1.15288,-1.18096,0.00676815,1.71808,1.69106,0.00176104
-1.1528,-1.1809,0.0071566,1.71817,1.69106,0.00203081
-1.15272,-1.18087,0.00825247,1.71826,1.69112,0.0023419
-1.15264,-1.18081,0.00900281,1.71835,1.69109,0.00267494
-1.15256,-1.18076,0.0113147,1.71844,1.69109,0.00310693
-1.15247,-1.1807,0.013511,1.71854,1.69112,0.00362713
-1.15239,-1.18064,0.0151614,1.71863,1.69112,0.00420385
-1.15231,-1.18058,0.0167292,1.71872,1.69115,0.00483012
-1.15223,-1.18052,0.0158928,1.71881,1.69112,0.00538325
-1.15215,-1.18047,0.0165518,1.7189,1.69112,0.00594168
-1.15206,-1.18041,0.0184863,1.71899,1.69112,0.00656891
-1.15198,-1.18038,0.017562,1.71908,1.69115,0.00711856
-1.1519,-1.18032,0.0185737,1.71918,1.69115,0.00769132
-1.15182,-1.18026,0.020407,1.71927,1.69115,0.00832711
-1.15174,-1.1802,0.0212765,1.71936,1.69112,0.00897458
-1.15165,-1.18017,0.0229747,1.71945,1.69115,0.00967458
-1.15157,-1.18012,0.0237158,1.71954,1.69115,0.0103766
-1.15149,-1.18006,0.0232569,1.71963,1.69115,0.0110207
-1.15141,-1.18,0.0251468,1.71972,1.69115,0.011727
-1.15132,-1.17994,0.0238895,1.71981,1.69115,0.0123351
-1.15124,-1.17991,0.0245848,1.71991,1.69118,0.0129476
