angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.18489,-1.21329,0,2.03546,2.00291,0
-1.18465,-1.21329,0,2.03552,2.00291,0
-1.18442,-1.21326,0,2.03558,2.00288,0
-1.18419,-1.21314,0.00232593,2.03564,2.00288,0.000116296
-1.18396,-1.213,0.00409944,2.0357,2.00297,0.000315454
-1.18373,-1.21282,0.00781947,2.03576,2.00309,0.000690655
-1.1835,-1.21265,0.0117896,2.03582,2.00332,0.0012456
-1.18327,-1.21248,0.015852,2.03588,2.00364,0.00197592
-1.18303,-1.2123,0.0210196,2.03594,2.00411,0.0029281
-1.1828,-1.2121,0.0254927,2.036,2.00466,0.00405633
-1.18257,-1.21189,0.0288699,2.03606,2.00536,0.00529701
-1.18234,-1.21172,0.0313514,2.03612,2.0062,0.00659973
-1.18211,-1.21155,0.0348718,2.03617,2.00722,0.00801333
-1.18188,-1.21137,0.0386523,2.03623,2.00835,0.00954528
-1.18164,-1.2112,0.0418076,2.03629,2.00957,0.0111584
-1.18141,-1.21102,0.0452413,2.03635,2.01088,0.0128625
-1.18118,-1.21079,0.0485033,2.03641,2.01225,0.0146446
-1.18095,-1.21056,0.0536374,2.03647,2.0137,0.0165942
-1.18072,-1.21027,0.0588055,2.03653,2.01507,0.0187048
-1.18048,-1.21,0.0634245,2.03658,2.0164,0.0209408
-1.18025,-1.20968,0.0697024,2.03664,2.01765,0.0233789
-1.18002,-1.20934,0.0756663,2.0367,2.0187,0.0259932
-1.17979,-1.20896,0.0826404,2.03676,2.01957,0.0288256
-1.17956,-1.20855,0.0892658,2.03682,2.02036,0.0318476
-1.17932,-1.20811,0.0962868,2.03688,2.02094,0.0350696
-1.17909,-1.20765,0.10412,2.03693,2.02129,0.0385221
-1.17886,-1.20724,0.111561,2.03699,2.02155,0.042174
-1.17863,-1.20678,0.11863,2.03705,2.02158,0.0459968
-1.17839,-1.20631,0.125346,2.03711,2.02152,0.0499643
-1.17816,-1.20588,0.131726,2.03716,2.0214,0.0540523
