angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.18489,-1.12272,0,2.03546,2.05315,0
-1.18465,-1.12272,0,2.03552,2.05315,0
-1.18442,-1.12281,0,2.03558,2.05324,0
-1.18419,-1.12304,-0.125019,2.03564,2.05347,0
-1.18396,-1.12342,-0.206426,2.0357,2.05379,0
-1.18373,-1.12389,-0.284926,2.03576,2.05426,0
-1.1835,-1.12435,-0.311093,2.03582,2.05469,0.014537
-1.18327,-1.12482,-0.284926,2.03588,2.05513,0
-1.18303,-1.12517,-0.252944,2.03594,2.05545,0.0552407
-1.1828,-1.12552,-0.188981,2.036,2.05568,0.0785
-1.18257,-1.12581,-0.157,2.03606,2.05583,0.0697778
-1.18234,-1.1261,-0.142463,2.03612,2.05594,0.093037
-1.18211,-1.12645,-0.174444,2.03617,2.056,0.157
-1.18188,-1.12682,-0.215148,2.03623,2.05606,0.183167
-1.18164,-1.12717,-0.238407,2.03629,2.05606,0.220963
-1.18141,-1.12755,-0.229685,2.03635,2.05597,0.252944
-1.18118,-1.12787,-0.215148,2.03641,2.05583,0.32563
-1.18095,-1.12822,-0.206426,2.03647,2.05548,0.357611
-1.18072,-1.1286,-0.229685,2.03653,2.05522,0.412852
-1.18048,-1.129,-0.24713,2.03658,2.0549,0.462278
-1.18025,-1.12938,-0.252944,2.03664,2.05449,0.508796
-1.18002,-1.12982,-0.252944,2.0367,2.05394,0.534963
-1.17979,-1.13028,-0.261667,2.03676,2.05333,0.596019
-1.17956,-1.13078,-0.284926,2.03682,2.05254,0.645444
-1.17932,-1.13136,-0.279111,2.03688,2.05164,0.723944
-1.17909,-1.13185,-0.284926,2.03693,2.05083,0.787907
-1.17886,-1.13246,-0.284926,2.03699,2.04964,0.846056
-1.17863,-1.13302,-0.293648,2.03705,2.04868,0.846056
-1.17839,-1.13348,-0.293648,2.03711,2.04777,0.837333
-1.17816,-1.13401,-0.293648,2.03716,2.04696,0.805352
-1.17793,-1.13444,-0.30237,2.03722,2.04618,0.814074
-1.1777,-1.13491,-0.293648,2.03728,2.04539,0.77337
-1.17746,-1.13537,-0.270389,2.03734,2.04463,0.741389
-1.17723,-1.13581,-0.261667,2.0374,2.04394,0.709407
-1.17702,-1.13627,-0.284926,2.03749,2.0433,0.636722
-1.1768,-1.13677,-0.279111,2.03757,2.04289,0.566944
-1.17659,-1.13723,-0.293648,2.03766,2.04251,0.508796
-1.17637,-1.13773,-0.293648,2.03775,2.04222,0.453556
-1.17615,-1.13816,-0.284926,2.03783,2.04205,0.412852
-1.17594,-1.1386,-0.279111,2.03792,2.04187,0.398315
-1.17572,-1.13909,-0.261667,2.038,2.0417,0.366333
-1.17551,-1.13956,-0.279111,2.03809,2.04161,0.343074
-1.17529,-1.14002,-0.293648,2.03817,2.04152,0.348889
-1.17507,-1.14043,-0.284926,2.03826,2.04144,0.316907
-1.17486,-1.14087,-0.284926,2.03834,2.04135,0.343074
-1.17464,-1.14136,-0.270389,2.03843,2.0412,0.343074
