angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-0.86446,-0.884317,0.0872222,2.05605,2.0082,0
-0.86415,-0.88423,0.0552407,2.05568,2.00812,0
-0.86384,-0.884113,0.0610556,2.05531,2.008,0
-0.86353,-0.883852,0.119204,2.05494,2.00794,-0.0872222
-0.86323,-0.883648,0.142463,2.05457,2.00791,-0.125019
-0.86292,-0.883416,0.151185,2.0542,2.00797,-0.165722
-0.86261,-0.883212,0.125019,2.05383,2.00815,-0.252944
-0.8623,-0.883038,0.119204,2.05347,2.0085,-0.343074
-0.86199,-0.882834,0.125019,2.0531,2.00893,-0.421574
-0.86168,-0.882631,0.142463,2.05273,2.00954,-0.508796
-0.86138,-0.88234,0.142463,2.05236,2.01044,-0.590204
-0.86107,-0.882049,0.165722,2.05199,2.01126,-0.668704
-0.86076,-0.881787,0.183167,2.05162,2.01216,-0.741389
-0.86045,-0.881497,0.188981,2.05125,2.01309,-0.79663
-0.86014,-0.881206,0.188981,2.05088,2.01408,-0.85187
-0.85984,-0.880828,0.229685,2.05051,2.01533,-0.901296
-0.85953,-0.880508,0.197704,2.05014,2.01649,-1.00596
-0.85922,-0.880159,0.215148,2.04977,2.0178,-1.07574
-0.85891,-0.87981,0.220963,2.0494,2.01928,-1.20367
-0.8586,-0.879403,0.252944,2.04902,2.02094,-1.34904
-0.85829,-0.878938,0.348889,2.04863,2.02268,-1.43626
-0.85798,-0.878444,0.284926,2.04824,2.02449,-1.5322
-0.85766,-0.87795,0.311093,2.04785,2.02649,-1.66013
-0.85735,-0.877455,0.316907,2.04747,2.02861,-1.73281
-0.85704,-0.876961,0.32563,2.04708,2.03077,-1.77061
-0.85672,-0.876292,0.334352,2.04669,2.03367,-1.81131
-0.85641,-0.875653,0.334352,2.0463,2.03626,-1.85783
-0.8561,-0.874984,0.357611,2.04591,2.03891,-1.88981
-0.85579,-0.874403,0.389593,2.04553,2.04129,-1.9625
-0.85547,-0.873792,0.412852,2.04514,2.0437,-2.01193
-0.85516,-0.873181,0.421574,2.04475,2.04618,-2.04391
-0.85485,-0.872542,0.430296,2.04436,2.04905,-2.04391
-0.85453,-0.871786,0.398315,2.04397,2.05132,-1.97994
-0.85422,-0.871117,0.439019,2.04358,2.05353,-1.93924
-0.85391,-0.87039,0.444833,2.04319,2.05574,-1.82004
-0.8536,-0.869576,0.462278,2.04281,2.05763,-1.66885
-0.85328,-0.868733,0.508796,2.04242,2.05923,-1.54674
-0.85297,-0.867861,0.5495,2.04203,2.06054,-1.36357
-0.85266,-0.867018,0.572759,2.04164,2.06147,-1.20367
-0.85235,-0.866087,0.558222,2.04125,2.06214,-1.02922
-0.85203,-0.865244,0.581481,2.04086,2.06254,-0.846056
-0.85172,-0.864343,0.572759,2.04047,2.0626,-0.636722
-0.85141,-0.863384,0.581481,2.04008,2.06225,-0.430296
-0.8511,-0.862482,0.604741,2.03969,2.06164,-0.24713
-0.85079,-0.861523,0.636722,2.03931,2.06074,-0.0697778
-0.85048,-0.860534,0.668704,2.03893,2.05961,0.0610556
-0.85017,-0.859517,0.677426,2.03855,2.05827,0.197704
-0.84986,-0.858499,0.677426,2.03817,2.05687,0.252944
-0.84955,-0.85754,0.668704,2.03779,2.05554,0.252944
-0.84925,-0.85658,0.636722,2.03741,2.05417,0.229685
-0.84894,-0.855504,0.636722,2.03703,2.05283,0.183167
-0.84863,-0.854487,0.645444,2.03665,2.05155,0.174444
-0.84832,-0.853266,0.686148,2.03627,2.05016,0.101759
-0.84801,-0.85219,0.709407,2.03589,2.049,0.0552407
-0.8477,-0.851172,0.700685,2.03551,2.04792,0.0697778
-0.8474,-0.850009,0.659981,2.03513,2.04676,0
-0.84709,-0.849108,0.590204,2.03475,2.04586,0
-0.84678,-0.84812,0.566944,2.03437,2.0449,0
-0.84647,-0.847306,0.5495,2.03399,2.04411,0
