angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-0.95875 -0.941825 0 1.9652 1.98649 0
-0.95849 -0.941825 0 1.96516 1.98649 0
-0.95823 -0.941825 0 1.96513 1.98649 0
-0.95797 -0.941854 -0.0232593 1.9651 1.98651 0
-0.95771 -0.941883 0 1.96507 1.98654 0
-0.95746 -0.941912 0 1.96504 1.98657 0
-0.9572 -0.941941 0 1.96501 1.9866 0
-0.95694 -0.942 0 1.96498 1.98666 0
-0.95668 -0.942029 -0.0465185 1.96494 1.98663 0.0465185
-0.95642 -0.942087 -0.0232593 1.96491 1.98666 0
-0.95616 -0.942145 0 1.96488 1.98669 0.0232593
-0.9559 -0.942174 0 1.96485 1.98672 0
-0.95564 -0.942203 0 1.96482 1.98672 0.0465185
-0.95538 -0.942232 0 1.96478 1.98672 0
-0.95512 -0.942319 -0.00581481 1.96475 1.98678 0
-0.95486 -0.942407 -0.0552407 1.96472 1.98683 0
-0.9546 -0.942494 -0.014537 1.96469 1.98689 0
-0.95434 -0.942523 -0.0290741 1.96465 1.98689 0.00581481
-0.95408 -0.942581 -0.014537 1.96462 1.98692 0
-0.95382 -0.942639 -0.00581481 1.96459 1.98692 0
-0.95356 -0.942668 -0.0232593 1.96455 1.98692 0.014537
-0.9533 -0.942726 0 1.96452 1.98695 0
-0.95304 -0.942814 -0.0290741 1.96449 1.98701 0.0552407
-0.95279 -0.942901 -0.0610556 1.96446 1.98707 0
-0.95253 -0.942988 -0.0610556 1.96442 1.9871 0
-0.95227 -0.943017 -0.0377963 1.96439 1.98707 0.0552407
-0.95201 -0.943046 -0.0552407 1.96436 1.98707 0
-0.95175 -0.943075 -0.0552407 1.96432 1.98704 0.0552407
-0.95149 -0.943104 -0.0377963 1.96429 1.98701 0.014537
-0.95123 -0.943133 -0.0377963 1.96425 1.98698 0.0290741
-0.95097 -0.943192 -0.0465185 1.96422 1.98701 0.0377963
-0.95071 -0.943221 -0.0232593 1.96419 1.98698 0.0290741
-0.95045 -0.94325 -0.014537 1.96415 1.98698 0
-0.95019 -0.943279 -0.0465185 1.96412 1.98698 0
-0.94995 -0.943308 0 1.96413 1.98698 0
-0.94971 -0.943308 0 1.96415 1.98695 0
-0.94947 -0.943308 0 1.96417 1.98692 0
-0.94924 -0.943308 0 1.96419 1.98689 0.0465185
-0.949 -0.943337 -0.0610556 1.96421 1.98692 0
