angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-0.88669 -0.891323 0 2.28316 2.26004 0
-0.88637 -0.891323 0 2.28308 2.26004 0
-0.88605 -0.891323 0 2.283 2.26004 0
-0.88573 -0.891323 0 2.28292 2.2601 0
-0.88541 -0.891323 0 2.28283 2.26016 -0.0377963
-0.88509 -0.891323 0 2.28275 2.26019 0
-0.88477 -0.891323 0 2.28267 2.26022 0
-0.88445 -0.891323 0 2.28259 2.26025 -0.0610556
-0.88413 -0.891323 0 2.28251 2.26033 -0.014537
-0.88381 -0.891323 0 2.28242 2.26039 0
-0.88349 -0.891323 0 2.28234 2.26051 -0.0465185
-0.88317 -0.891323 0 2.28226 2.2606 -0.0697778
-0.88285 -0.891294 0 2.28218 2.26065 -0.0697778
-0.88253 -0.891294 0 2.28209 2.26074 -0.0465185
-0.88221 -0.891265 0.0232593 2.28201 2.2608 -0.0290741
-0.88189 -0.891207 0.0377963 2.28193 2.26083 -0.0465185
-0.88157 -0.891178 0.0290741 2.28184 2.26083 -0.0610556
-0.88125 -0.891178 0 2.28176 2.26086 -0.014537
-0.88093 -0.891149 0 2.28168 2.26086 0
-0.88061 -0.89112 0.00581481 2.28159 2.26086 0
-0.88029 -0.891062 0.00581481 2.28151 2.26083 -0.0552407
-0.87997 -0.891004 0.0377963 2.28143 2.26077 0
-0.87966 -0.890916 0.0290741 2.28134 2.26071 0
-0.87934 -0.890858 0 2.28126 2.26065 0
-0.87902 -0.890829 0.0610556 2.28118 2.26063 0
-0.8787 -0.8908 0.0465185 2.28109 2.26063 0
-0.87838 -0.890742 0 2.28101 2.26057 0
-0.87806 -0.890713 0 2.28093 2.26054 0
-0.87774 -0.890684 0.0290741 2.28084 2.26054 -0.0552407
-0.87742 -0.890597 0.0610556 2.28076 2.26045 0
-0.8771 -0.890509 0.0610556 2.28067 2.26039 -0.0232593
-0.87678 -0.890451 0.0465185 2.28059 2.26036 -0.00581481
-0.87646 -0.890422 0.0552407 2.2805 2.26039 0
-0.87615 -0.890393 0.0552407 2.28043 2.26036 0
-0.87584 -0.890364 0 2.2804 2.26036 -0.0552407
-0.87553 -0.890306 0.00581481 2.28037 2.26033 0
-0.87522 -0.890219 0.0552407 2.28033 2.26025 0
-0.87491 -0.890161 0.0610556 2.2803 2.26022 -0.00581481
-0.8746 -0.890073 0.0610556 2.28027 2.26016 -0.0465185
-0.87429 -0.890044 0.0465185 2.28023 2.26016 -0.0377963
-0.87398 -0.890015 0 2.2802 2.26016 -0.014537
-0.87367 -0.889986 0 2.28017 2.26016 0
-0.87336 -0.889899 0.0465185 2.28014 2.2601 -0.0377963
-0.87305 -0.889812 0.0377963 2.2801 2.26007 -0.014537
-0.87274 -0.889724 0.0290741 2.28007 2.26004 0
-0.87243 -0.889666 0.0697778 2.28003 2.26001 -0.0552407
-0.87212 -0.889608 0.0552407 2.28 2.25999 -0.0552407
-0.87181 -0.88955 0.0610556 2.27997 2.25999 0
-0.8715 -0.889492 0 2.27993 2.25996 0
-0.87119 -0.889434 0.0552407 2.2799 2.25993 -0.0377963
-0.87088 -0.889346 0.0610556 2.27987 2.2599 -0.0290741
-0.87057 -0.88923 0.0552407 2.27983 2.25984 -0.0610556
-0.87026 -0.889143 0.0465185 2.2798 2.25981 -0.0377963
-0.86995 -0.889085 0.0552407 2.27976 2.25978 -0.014537
-0.86964 -0.889027 0.0697778 2.27973 2.25978 -0.014537
-0.86933 -0.88891 0.0465185 2.2797 2.25972 -0.0465185
-0.86902 -0.888823 0.0232593 2.27966 2.25969 -0.0465185
-0.86871 -0.888736 0.0290741 2.27963 2.25967 -0.014537
-0.8684 -0.88862 0.0377963 2.27959 2.25961 0
-0.86809 -0.888474 0.0697778 2.27956 2.25952 -0.00581481
-0.86778 -0.888358 0.093037 2.27952 2.25949 -0.0465185
-0.86747 -0.888242 0.0785 2.27949 2.25943 -0.0232593
-0.86716 -0.888183 0.0290741 2.27945 2.25949 -0.00581481
-0.86685 -0.888125 0.0465185 2.27942 2.25949 -0.0552407
-0.86654 -0.888009 0 2.27938 2.25946 -0.0465185
-0.86623 -0.887864 0.0697778 2.27935 2.25938 -0.0785
-0.86592 -0.88766 0.110481 2.27931 2.25929 -0.0785
-0.86561 -0.887515 0.093037 2.27928 2.25926 -0.0610556
-0.8653 -0.887428 0.0610556 2.27924 2.25926 -0.0377963
-0.86499 -0.88734 0.0552407 2.27921 2.25929 -0.0377963
-0.86468 -0.887282 0.0697778 2.27917 2.25932 -0.0465185
-0.86437 -0.887137 0.0552407 2.27913 2.25929 -0.0697778
-0.86406 -0.886991 0.0785 2.2791 2.25923 -0.0697778
-0.86375 -0.886817 0.101759 2.27906 2.25917 -0.0872222
-0.86344 -0.886701 0.0610556 2.27903 2.25914 -0.0377963
-0.86313 -0.886613 0.0785 2.27899 2.25917 -0.0465185
-0.86282 -0.886497 0.0785 2.27895 2.25914 -0.0697778
-0.86251 -0.886381 0.0697778 2.27892 2.25911 -0.0697778
-0.8622 -0.886265 0.0610556 2.27888 2.25911 -0.0785
-0.86189 -0.886148 0.0785 2.27885 2.25908 -0.0610556
-0.86158 -0.885974 0.0697778 2.27881 2.25903 -0.0697778
-0.86127 -0.885828 0.101759 2.27877 2.25897 -0.0785
-0.86096 -0.885712 0.0610556 2.27874 2.25894 -0.0610556
-0.86065 -0.885567 0.0465185 2.2787 2.25891 -0.0552407
-0.86034 -0.88548 0.0697778 2.27866 2.25891 -0.0697778
-0.86003 -0.885305 0.093037 2.27863 2.25885 -0.014537
-0.85972 -0.885131 0.101759 2.2786 2.25874 -0.0465185
-0.85942 -0.884956 0.0872222 2.27857 2.25865 -0.0697778
-0.85911 -0.884869 0.0377963 2.27854 2.25865 -0.0232593
-0.8588 -0.884753 0.0465185 2.27852 2.25868 -0.0290741
-0.85849 -0.884578 0.0785 2.27849 2.25859 -0.0465185
-0.85818 -0.884346 0.133741 2.27846 2.2585 -0.0697778
