angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-1.0498 -1.05702 0 1.79464 1.75776 0
-1.04957 -1.05699 0 1.79433 1.75773 0
-1.04934 -1.05696 0.0377963 1.79401 1.7577 0
-1.04911 -1.05693 0 1.7937 1.75773 -0.0232593
-1.04889 -1.0569 0.00581481 1.79338 1.75782 -0.0872222
-1.04866 -1.05687 0 1.79307 1.75796 -0.110481
-1.04843 -1.05687 0 1.79275 1.75823 -0.165722
-1.0482 -1.05681 0.00581481 1.79244 1.75857 -0.229685
-1.04797 -1.05676 0.0610556 1.79213 1.75895 -0.284926
-1.04774 -1.0567 0.0290741 1.79181 1.75942 -0.334352
-1.04751 -1.05667 0 1.7915 1.75994 -0.366333
-1.04729 -1.05664 0 1.79118 1.76049 -0.38087
-1.04706 -1.05661 0.0552407 1.79087 1.76105 -0.38087
-1.04683 -1.05655 0.0232593 1.79055 1.76168 -0.407037
-1.0466 -1.05644 0.014537 1.79024 1.76247 -0.389593
-1.04637 -1.05632 0.0697778 1.78992 1.76302 -0.348889
-1.04614 -1.05623 0.0785 1.78961 1.76343 -0.316907
-1.04592 -1.05612 0.0785 1.78929 1.76398 -0.270389
-1.04569 -1.05597 0.0552407 1.78898 1.76419 -0.197704
-1.04546 -1.05588 0.0697778 1.78866 1.76436 -0.142463
-1.04523 -1.0558 0.0465185 1.78835 1.76442 -0.101759
-1.045 -1.05565 0.0552407 1.78803 1.76436 -0.0290741
-1.04477 -1.05556 0.0465185 1.78772 1.76427 -0.0377963
-1.04455 -1.05545 0.0872222 1.7874 1.76416 0
-1.04432 -1.0553 0.093037 1.78709 1.76401 0
-1.04409 -1.05516 0.0785 1.78677 1.76387 0
-1.04386 -1.05507 0.0697778 1.78645 1.76378 0
-1.04363 -1.05498 0.0290741 1.78614 1.76369 0
-1.0434 -1.05487 0.0697778 1.78582 1.76357 0
-1.04318 -1.05478 0.0785 1.78551 1.76349 0
-1.04295 -1.05463 0.0610556 1.78519 1.76334 0
-1.04272 -1.05452 0.0785 1.78488 1.76323 0
-1.04249 -1.0544 0.0872222 1.78456 1.76311 0
-1.04226 -1.05428 0.0785 1.78424 1.76299 0
-1.04203 -1.0542 0.0465185 1.78393 1.76291 0
-1.04181 -1.05408 0.0785 1.78361 1.76279 0
-1.04158 -1.05393 0.0697778 1.7833 1.76264 0
-1.04135 -1.05379 0.093037 1.78298 1.7625 0
-1.04112 -1.05364 0.0872222 1.78266 1.76235 0
-1.04089 -1.05353 0.093037 1.78235 1.76224 0
-1.04066 -1.05338 0.0785 1.78203 1.76209 0
-1.04044 -1.05332 0.0465185 1.78171 1.76203 0
-1.04021 -1.05321 0.0872222 1.7814 1.76195 -0.0465185
-1.03998 -1.05309 0.0610556 1.78108 1.76183 0
-1.03975 -1.05292 0.0785 1.78076 1.76166 0
-1.03952 -1.05271 0.093037 1.78045 1.76145 0
-1.03929 -1.05257 0.101759 1.78013 1.76131 0
-1.03907 -1.05242 0.0872222 1.77981 1.76122 -0.0465185
-1.03884 -1.05234 0.0872222 1.7795 1.76113 0
-1.03862 -1.05222 0.0610556 1.77917 1.76102 0
-1.03841 -1.0521 0.0377963 1.77885 1.7609 0
-1.03819 -1.05199 0.0697778 1.77853 1.76078 0
-1.03798 -1.05184 0.0872222 1.7782 1.76064 0
-1.03776 -1.0517 0.093037 1.77788 1.76052 -0.014537
-1.03755 -1.05158 0.0872222 1.77755 1.76041 0
-1.03734 -1.05146 0.0697778 1.77723 1.76029 0
-1.03712 -1.05135 0.0697778 1.7769 1.76017 0
-1.03691 -1.05126 0.0552407 1.77658 1.76009 0
-1.0367 -1.05117 0.0785 1.77625 1.76 0
-1.03648 -1.05106 0.0697778 1.77593 1.75988 0
-1.03627 -1.05091 0.0610556 1.7756 1.75974 0
-1.03605 -1.05079 0.0552407 1.77528 1.75962 0
-1.03584 -1.05071 0.0465185 1.77495 1.75953 0
-1.03563 -1.05062 0.0610556 1.77463 1.75945 0
-1.03541 -1.05048 0.0872222 1.7743 1.7593 0
-1.0352 -1.05036 0.0697778 1.77398 1.75918 0
-1.03498 -1.05027 0.0552407 1.77365 1.7591 0
-1.03477 -1.05013 0.0465185 1.77332 1.75895 0
-1.03456 -1.05001 0.093037 1.773 1.75884 0
-1.03434 -1.04992 0.0785 1.77267 1.75875 0
-1.03413 -1.04984 0.0697778 1.77235 1.75866 0
-1.03391 -1.04978 0.0552407 1.77202 1.7586 0
-1.0337 -1.04969 0.014537 1.7717 1.75849 0
-1.03349 -1.04957 0.0377963 1.77137 1.75837 0
-1.03327 -1.04946 0.0465185 1.77104 1.75825 0
-1.03306 -1.04928 0.101759 1.77072 1.75808 0
-1.03284 -1.04914 0.0872222 1.77039 1.75793 0
-1.03263 -1.04902 0.0697778 1.77007 1.75779 0
-1.03242 -1.04896 0.0465185 1.76974 1.75773 0
-1.0322 -1.04893 0.0465185 1.76941 1.7577 0
-1.03199 -1.04882 0.0465185 1.76909 1.75756 0
-1.03177 -1.04876 0.0785 1.76876 1.7575 0.0290741
-1.03156 -1.04861 0.0610556 1.76844 1.75735 0
-1.03135 -1.04853 0.0785 1.76811 1.75727 0
-1.03113 -1.04844 0.0697778 1.76778 1.75715 0
-1.03092 -1.04835 0.0785 1.76746 1.75706 0.0290741
-1.0307 -1.04824 0.0465185 1.76713 1.75695 0
-1.03049 -1.04818 0.0610556 1.7668 1.75686 0.0290741
-1.03028 -1.04809 0.0697778 1.76648 1.75677 0
-1.03006 -1.04797 0.0290741 1.76615 1.75663 0.0290741
-1.02985 -1.04789 0.0697778 1.76582 1.75648 0
-1.02963 -1.0478 0.0232593 1.7655 1.75636 0
-1.02942 -1.04771 0.0697778 1.76517 1.75628 0
-1.02921 -1.04763 0.0232593 1.76484 1.75616 0.014537
-1.02899 -1.04751 0 1.76452 1.75602 0
-1.02878 -1.04739 0.0552407 1.76419 1.75587 0
-1.02856 -1.04725 0.0610556 1.76386 1.7557 0.00581481
-1.02835 -1.04716 0.0552407 1.76353 1.75555 0.00581481
-1.02814 -1.04704 0.0552407 1.76321 1.75541 0
-1.02792 -1.04702 0 1.76288 1.75535 0.0552407
-1.02771 -1.04696 0.0465185 1.76255 1.75526 0.014537
-1.02749 -1.04687 0.0232593 1.76223 1.75511 0.0377963
-1.02728 -1.04675 0.0610556 1.7619 1.75494 0.00581481
-1.02707 -1.04661 0.0552407 1.76157 1.75477 0
-1.02685 -1.04652 0.0610556 1.76124 1.75465 0.0552407
-1.02664 -1.0464 0.0785 1.76092 1.75447 0
-1.02642 -1.04635 0.0377963 1.76059 1.75436 0.0377963
-1.02621 -1.04626 0.0552407 1.76026 1.75424 0
-1.026 -1.04617 0.0377963 1.75993 1.7541 0.0610556
-1.02578 -1.04608 0.0377963 1.7596 1.75395 0.0290741
-1.02557 -1.04594 0.0697778 1.75928 1.75378 0.0377963
-1.02535 -1.04585 0.0785 1.75895 1.75366 0.0552407
-1.02514 -1.04574 0.0785 1.75862 1.75349 0.014537
-1.02493 -1.04565 0.014537 1.75829 1.75337 0
-1.02471 -1.04559 0.00581481 1.75796 1.75328 0
-1.0245 -1.0455 0.0610556 1.75764 1.75317 0.00581481
-1.02428 -1.04536 0.0697778 1.75731 1.75296 0.014537
-1.02407 -1.04521 0.093037 1.75698 1.75279 0.0377963
-1.02386 -1.04513 0.0785 1.75665 1.75267 0.0232593
-1.02364 -1.04504 0.0377963 1.75632 1.75253 0
-1.02343 -1.04498 0.0465185 1.75599 1.75241 0.0610556
-1.02321 -1.04489 0.014537 1.75567 1.75229 0
-1.023 -1.04475 0.0785 1.75534 1.75212 0
-1.02279 -1.0446 0.093037 1.75501 1.75195 0
-1.02257 -1.04446 0.0785 1.75468 1.75174 0
-1.02236 -1.04434 0.0785 1.75435 1.7516 0.0465185
-1.02214 -1.04428 0.014537 1.75402 1.75151 0.0232593
-1.02193 -1.04422 0.0552407 1.75369 1.75142 0.0377963
-1.02173 -1.04414 0.0697778 1.75336 1.75131 0.0552407
-1.02152 -1.04402 0.0872222 1.75303 1.75119 0
-1.02131 -1.0439 0.0872222 1.7527 1.75101 0
-1.0211 -1.04382 0.0552407 1.75237 1.7509 0
-1.02089 -1.0437 0.0465185 1.75203 1.75075 0.0290741
-1.02068 -1.04361 0.014537 1.7517 1.75058 0.014537
-1.02047 -1.0435 0.0610556 1.75137 1.75043 0
-1.02026 -1.04332 0.0697778 1.75104 1.75023 0.0465185
-1.02005 -1.04315 0.119204 1.75071 1.75003 0
-1.01984 -1.043 0.0610556 1.75038 1.74982 0
-1.01963 -1.04294 0.0465185 1.75004 1.74974 0.0552407
-1.01942 -1.04286 0.0697778 1.74971 1.74959 0
-1.01921 -1.04277 0.0785 1.74938 1.74947 0
-1.019 -1.04263 0.0872222 1.74905 1.74933 0.0377963
-1.01879 -1.04254 0.0552407 1.74872 1.74918 0
-1.01858 -1.04245 0.0610556 1.74838 1.7491 0
-1.01837 -1.04231 0.0785 1.74805 1.74892 0
-1.01816 -1.04219 0.0785 1.74772 1.74881 0
-1.01796 -1.04207 0.0785 1.74739 1.74869 0
-1.01775 -1.04196 0.0465185 1.74705 1.74854 0
-1.01754 -1.0419 0.0552407 1.74672 1.74849 0
-1.01733 -1.04175 0.0697778 1.74639 1.74831 0.0232593
-1.01712 -1.04164 0.0785 1.74606 1.74819 0
-1.01691 -1.04152 0.0785 1.74572 1.74808 0
-1.0167 -1.04143 0.0610556 1.74539 1.74796 0.0232593
-1.01649 -1.04137 0.014537 1.74506 1.7479 0
-1.01628 -1.04129 0.0465185 1.74473 1.74782 0
-1.01607 -1.04117 0.0610556 1.74439 1.7477 0
-1.01586 -1.04103 0.093037 1.74406 1.74753 0.0610556
-1.01565 -1.04088 0.0872222 1.74373 1.74738 0
-1.01544 -1.04082 0.0290741 1.74339 1.74732 0
-1.01523 -1.04076 0 1.74306 1.74724 0
-1.01502 -1.04068 0.0377963 1.74273 1.74715 0
-1.01481 -1.0405 0.0872222 1.74239 1.74697 0
-1.0146 -1.04033 0.093037 1.74206 1.7468 0
-1.01439 -1.04021 0.0610556 1.74173 1.74668 0
-1.01418 -1.04018 0.0290741 1.74139 1.74665 0
-1.01397 -1.04015 0 1.74106 1.74662 0
-1.01376 -1.04007 0.0697778 1.74073 1.74651 0
-1.01356 -1.03992 0.0785 1.74039 1.74636 0
-1.01335 -1.03975 0.0697778 1.74006 1.74619 0.014537
-1.01314 -1.03966 0.0610556 1.73973 1.7461 0
-1.01293 -1.03963 0 1.73939 1.74607 0
-1.01272 -1.03957 0.0377963 1.73906 1.74601 0
-1.01251 -1.0394 0.0872222 1.73873 1.74584 0
-1.0123 -1.03922 0.0872222 1.73839 1.74567 0
-1.01209 -1.03914 0.0465185 1.73806 1.74555 0
-1.01188 -1.03911 0.014537 1.73772 1.74552 0
-1.01167 -1.03908 0.0610556 1.73739 1.74549 0
-1.01146 -1.03896 0.0697778 1.73706 1.74537 0
