angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.16149,-1.1868,0,1.72769,1.69749,0
-1.16143,-1.18675,0,1.72786,1.69743,0
-1.16136,-1.18675,0,1.72802,1.69743,0
-1.1613,-1.18675,0,1.72819,1.69743,0
-1.16123,-1.18675,0,1.72836,1.69743,0
-1.16117,-1.18672,0.000290741,1.72852,1.6974,1.4537e-05
-1.1611,-1.18672,0.000276204,1.72869,1.6974,2.76204e-05
-1.16104,-1.18672,0.000262394,1.72886,1.6974,3.9359e-05
-1.16097,-1.18672,0.000249274,1.72903,1.6974,4.98548e-05
-1.16091,-1.18672,0.00023681,1.72919,1.6974,5.92025e-05
-1.16084,-1.18669,0.00167867,1.72936,1.69737,0.000140176
-1.16078,-1.18669,0.00159474,1.72953,1.69737,0.000212904
-1.16071,-1.18669,0.001515,1.72969,1.69737,0.000278009
-1.16065,-1.18666,0.00143925,1.72986,1.69734,0.000336071
-1.16058,-1.18666,0.00136729,1.73003,1.69734,0.000387632
-1.16052,-1.18666,0.00129893,1.73019,1.69734,0.000433197
-1.16045,-1.18666,0.00123398,1.73036,1.69734,0.000473236
-1.16039,-1.18663,0.0030621,1.73053,1.69732,0.000602679
-1.16032,-1.18663,0.00290899,1.73069,1.69732,0.000717995
-1.16025,-1.18663,0.00276354,1.73086,1.69732,0.000820272
-1.16019,-1.18663,0.00262536,1.73103,1.69732,0.000910526
-1.16012,-1.1866,0.00525613,1.73119,1.69729,0.00112781
-1.16006,-1.1866,0.00499333,1.73136,1.69729,0.00132108
-1.15999,-1.1866,0.00474366,1.73153,1.69729,0.00149221
-1.15993,-1.18657,0.00450648,1.73169,1.69726,0.00164292
-1.15986,-1.18657,0.00428115,1.73186,1.69726,0.00177484
-1.1598,-1.18657,0.0040671,1.73203,1.69726,0.00188945
-1.15973,-1.18657,0.00386374,1.73219,1.69726,0.00198816
-1.15966,-1.18657,0.00367055,1.73236,1.69726,0.00207228
-1.1596,-1.18657,0.00348703,1.73253,1.69726,0.00214302
-1.15953,-1.18654,0.00403953,1.73269,1.69723,0.00223785
-1.15947,-1.18654,0.00383755,1.73286,1.69723,0.00231783
-1.1594,-1.18654,0.00364567,1.73302,1.69723,0.00238422
-1.15933,-1.18654,0.00346339,1.73319,1.69723,0.00243818
-1.15927,-1.18654,0.00329022,1.73336,1.69723,0.00248078
-1.1592,-1.18654,0.00312571,1.73352,1.69723,0.00251303
-1.15914,-1.18651,0.00413239,1.73369,1.6972,0.002594
-1.15907,-1.18651,0.00392577,1.73385,1.6972,0.00266059
-1.159,-1.18651,0.00372948,1.73402,1.6972,0.00271403
-1.15894,-1.18651,0.003543,1.73418,1.6972,0.00275548
-1.15887,-1.18648,0.00336585,1.73435,1.69717,0.002786
-1.15884,-1.18648,0.00319756,1.73446,1.69717,0.00280658
-1.15882,-1.18648,0.00303768,1.73455,1.69717,0.00281813
-1.1588,-1.18648,0.0028858,1.73463,1.69717,0.00282151
-1.15878,-1.18643,0.00390447,1.73472,1.69711,0.00287566
-1.15876,-1.18643,0.00370925,1.7348,1.69711,0.00291734
-1.15874,-1.18643,0.00352379,1.73489,1.69711,0.00294766
-1.15873,-1.1864,0.00567352,1.73497,1.69708,0.00308396
-1.15871,-1.1864,0.00538985,1.73506,1.69708,0.00319925
-1.15869,-1.1864,0.00512035,1.73514,1.69708,0.00329531
-1.15867,-1.1864,0.00486434,1.73523,1.69708,0.00337376
-1.15865,-1.18637,0.00607482,1.73532,1.69705,0.00350881
-1.15863,-1.18637,0.00577108,1.7354,1.69705,0.00362193
-1.15861,-1.18634,0.00620938,1.73549,1.69702,0.0037513
-1.15859,-1.18634,0.00589891,1.73557,1.69702,0.00385868
-1.15858,-1.18634,0.00560397,1.73566,1.69702,0.00394594
-1.15856,-1.18631,0.00764969,1.73574,1.697,0.00413113
-1.15854,-1.18631,0.00726721,1.73583,1.697,0.00428793
-1.15852,-1.18628,0.00690385,1.73591,1.69697,0.00441873
-1.1585,-1.18628,0.00655866,1.736,1.69697,0.00452573
-1.15848,-1.18628,0.00623072,1.73608,1.69697,0.00461098
-1.15846,-1.18625,0.00664604,1.73617,1.69694,0.00471273
-1.15844,-1.18625,0.00631374,1.73625,1.69694,0.00479278
-1.15843,-1.18622,0.00599805,1.73634,1.69691,0.00485304
-1.15841,-1.18622,0.00569815,1.73642,1.69691,0.0048953
-1.15839,-1.18619,0.00541324,1.73651,1.69688,0.0049212
-1.15837,-1.18619,0.00514258,1.73659,1.69688,0.00493226
-1.15835,-1.18619,0.00488545,1.73668,1.69688,0.00492992
-1.15833,-1.18616,0.00653099,1.73676,1.69685,0.00500998
-1.15831,-1.18613,0.00620444,1.73685,1.69682,0.0050697
-1.15829,-1.18611,0.00662107,1.73694,1.69679,0.00514727
-1.15828,-1.18611,0.00629002,1.73702,1.69679,0.00520441
-1.15826,-1.18608,0.00902829,1.73711,1.69676,0.0053956
-1.15824,-1.18608,0.00857688,1.73719,1.69676,0.00555466
-1.15822,-1.18605,0.00960174,1.73728,1.69673,0.00575702
-1.1582,-1.18602,0.00912165,1.73736,1.69671,0.00592525
-1.15818,-1.18602,0.00866557,1.73745,1.69671,0.00606227
-1.15816,-1.18599,0.00823229,1.73753,1.69668,0.00617077
-1.15814,-1.18596,0.00782068,1.73762,1.69665,0.00625326
-1.15812,-1.18593,0.00742964,1.7377,1.69662,0.00631208
-1.15811,-1.18593,0.00705816,1.73779,1.69662,0.00634939
-1.1581,-1.1859,0.00859507,1.73784,1.69659,0.00646167
-1.1581,-1.18587,0.0100551,1.73785,1.69656,0.00664134
-1.15811,-1.18584,0.00955237,1.73785,1.69653,0.00678689
-1.15811,-1.18584,0.00907475,1.73785,1.69653,0.00690129
-1.15812,-1.18582,0.0113831,1.73786,1.6965,0.00712538
-1.15812,-1.18576,0.0111046,1.73786,1.69644,0.00732434
-1.15813,-1.18576,0.0105494,1.73786,1.69644,0.00748559
-1.15814,-1.18573,0.0100219,1.73787,1.69641,0.00761241
-1.15814,-1.18573,0.00952084,1.73787,1.69641,0.00770783
-1.15815,-1.1857,0.0090448,1.73787,1.69639,0.00777468
-1.15815,-1.18567,0.00859256,1.73788,1.69636,0.00781557
-1.15816,-1.18567,0.00816293,1.73788,1.69636,0.00783294
-1.15816,-1.18564,0.00775479,1.73789,1.69633,0.00782903
-1.15817,-1.18561,0.00736705,1.73789,1.6963,0.00780593
